Date,Open,High,Low,Close,Volume,Ticker,EMA12,EMA26,MACD,Signal,Hist,MACD_Buy,MACD_Sell,RSI,RSI_Buy,RSI_Sell,Low_Min,High_Max,RSV,K,D,J,OSC,OSC_Buy,OSC_Sell,BOLL_Mid,BOLL_STD,BOLL_Upper,BOLL_Lower,BOLL_Buy,BOLL_Sell,BIAS,BIAS_Buy,BIAS_Sell,%K,%D,STOCHS_Buy,STOCHS_Sell,+DI,-DI,ADX,ADX_Buy,ADX_Sell,Aroon_Up,Aroon_Down,Aroon_Buy,Aroon_Sell
2024-12-25,3491.95751953125,3542.833740234375,3440.09716796875,3493.2353515625,17651873225,ETH-USD,37360.4061611515,51830.15242987832,-14469.74626872682,-16304.614529246446,1834.8682605196263,True,False,43.16271139279573,False,False,2.1352620124816895,99478.75,3.509468128509663,36.931904283916815,36.994876987051626,36.805958877647186,35.21496701124622,True,False,,,,,False,False,-89.78386451328245,True,False,3.509468128509663,35.61329369564567,False,False,112562.06735542841,-112562.06735542841,,False,False,,,False,False
2024-12-25,196.99136352539065,201.6346435546875,195.35304260253903,197.4790802001953,2688415733,SOL-USD,31643.03276408207,48005.50995953179,-16362.47719544972,-16316.1870624871,-46.29013296261837,False,True,42.95141333669286,False,False,2.1352620124816895,99478.75,0.1963715981914259,23.925491788582285,32.367591018288074,7.041293329170699,96.35622517384965,True,False,,,,,False,False,-99.42301174211767,True,False,0.1963715981914259,34.508446777323684,False,False,90049.23504080091,-90049.23504080091,,False,False,,,False,False
2024-12-25,2.324634075164795,2.3278110027313232,2.263763904571533,2.2959699630737305,3967858677,XRP-USD,26775.22710344838,44449.71633067485,-17674.48922722647,-16587.847495434977,-1086.641731791493,False,True,49.71843110363183,False,False,2.1352620124816895,99478.75,0.00016155349778973816,15.626570737966935,26.560674070934812,-6.241635927968822,3.608259189247911,True,False,,,,,False,False,-99.99328534006325,True,False,0.00016155349778973816,1.2353337600662928,False,False,88768.53145701544,-88768.53145701544,,False,False,,,False,False
2024-12-26,2.2958950996398926,2.311979055404663,2.134114980697632,2.154339075088501,5466927247,XRP-USD,22656.292832006333,41157.30433129709,-18501.01149929076,-16970.480296206133,-1530.5312030846253,False,True,49.984614339305544,False,False,2.134114980697632,99478.75,2.0330501003618068e-05,10.278607813581981,20.988370241479288,-11.140917042212632,0.3041649738789805,True,False,,,,,False,False,-99.98786132947127,True,False,2.0330501003618068e-05,0.06551782739673975,False,False,88695.52049466541,-88695.52049466541,,False,False,,,False,False
2024-12-26,99297.6953125,99884.5703125,95137.8828125,95795.515625,47054980873,BTC-USD,33908.48095400536,45204.57924194175,-11296.098287936387,-15835.603894552185,4539.505606615798,True,False,57.10502768024371,False,False,2.134114980697632,99884.5703125,95.90613240608808,39.32482179986888,27.208385338830123,63.55769472194638,-33.92777163193404,False,True,,,,,False,False,189.1359994007683,False,True,95.90613240608808,31.968771430028955,False,False,122599.5466879436,-122599.5466879436,,False,False,,,False,False
2024-12-26,3493.30419921875,3512.6044921875,3302.306396484375,3331.225830078125,22247726776,ETH-USD,29204.287858016556,42102.84935958148,-12898.561501564924,-15248.195415954733,2349.6339143898094,True,False,43.201777579117255,False,False,2.134114980697632,99884.5703125,3.3330101285416074,27.187228282029235,27.201250500555574,27.159183844976553,-34.756544156734904,False,True,,,,,False,False,-80.56119000323511,True,False,3.3330101285416074,33.07972095504356,False,False,95436.83219296591,-95436.83219296591,,False,False,,,False,False
2024-12-26,197.47515869140625,199.39797973632812,186.8555908203125,188.21810913085935,2864701219,SOL-USD,24740.277127418758,38998.0618595481,-14257.784732129341,-15050.113279189656,792.328547060315,True,False,49.72356127283803,False,False,2.134114980697632,99884.5703125,0.18630301906350913,18.11701256450354,24.14965145693554,6.051734779639538,-34.760747913170164,False,True,25076.78281353712,42467.139662217596,110011.06213797232,-59857.49651089807,False,False,-98.86520904475478,True,False,0.18630301906350913,33.1418151845644,False,False,93782.42654459817,-93782.42654459817,,False,False,,,False,False
2024-12-27,2.154330015182495,2.231316089630127,2.1235098838806152,2.1416499614715576,5426840159,XRP-USD,20934.410130886867,36109.4751773565,-15175.065046469634,-15075.103632645652,-99.96141382398127,False,True,49.98384705389385,False,False,2.1235098838806152,99884.5703125,1.8161426928987945e-05,12.046824400622096,20.09453967005648,-4.048606138246676,-3.481476058567102,False,True,20321.643021035194,39428.99625141096,99179.63552385711,-58536.34948178672,False,False,-99.98706232477065,True,False,1.8161426928987945e-05,1.1731104363440152,False,False,93666.5590592793,-93666.5590592793,,False,False,,,False,False
2024-12-27,188.216552734375,193.75335693359375,182.94712829589844,183.82847595214844,2788285851,SOL-USD,17742.0129532046,33448.31616243766,-15706.303209233058,-15201.343547963133,-504.95966126992425,False,True,50.01563300165906,False,False,2.1235098838806152,99884.5703125,0.18191881745482893,8.078261611104658,16.075345953007012,-7.915907072700051,-1.7251909254801265,False,True,20166.9576870203,39505.37643168689,99177.71055039408,-58843.79517635348,False,False,-98.89152093477904,True,False,0.18191881745482893,0.1227466659817557,True,False,93742.7950501442,-93742.7950501442,,False,False,,,False,False
2024-12-27,95704.9765625,97294.84375,93310.7421875,94164.859375,52419934565,BTC-USD,29499.373941173126,37945.83788188672,-8446.463940713595,-13850.367626513227,5403.9036857996325,True,False,56.97798550748379,False,False,2.1235098838806152,99884.5703125,94.27355744618163,36.875790604431856,23.02469744742746,64.57797691844064,-0.8210372388409178,False,True,24866.192210030556,42480.57277337717,109827.3377567849,-60094.95333672379,False,False,191.73410491205297,False,True,94.27355744618163,31.485164808354458,False,False,122199.72262552805,-122199.72262552805,,False,False,,,False,False
2024-12-27,3331.0537109375,3436.710693359375,3302.57568359375,3328.9169921875,24091627403,ETH-USD,25473.149795175337,35381.62151968678,-9908.47172451144,-13061.988446112871,3153.5167216014306,True,False,50.20460683279613,False,False,2.1235098838806152,99884.5703125,3.3307088370371036,25.677047280167,23.91016212415625,29.21081759218849,-0.7407358846547984,False,True,25032.52809303999,42384.49625274519,109801.52059853038,-59736.4644124504,False,False,-80.2631801027254,True,False,3.3307088370371036,32.59539503355786,False,False,123067.96668767929,-123067.96668767929,,False,False,,,False,False
2024-12-28,94160.1875,95525.8984375,94014.2890625,95163.9296875,24107436185,BTC-USD,36194.80824014836,39809.940643228496,-3615.1324030801334,-11172.617237506325,7557.484834426192,True,False,49.76854329288469,False,False,2.1235098838806152,99884.5703125,95.27380357999364,48.899535925898405,32.24841637949632,82.20177501870256,32.01097974783734,True,False,25056.41246803999,42425.92747648772,109908.26742101542,-59795.44248493545,False,False,195.79753140068135,False,True,95.27380357999364,64.29268995440412,False,False,91321.98454482215,-91321.98454482215,,False,False,68.0,80.0,False,True
2024-12-28,3328.774658203125,3419.920166015625,3318.033935546875,3397.90234375,14305648523,ETH-USD,31149.13040993323,37112.75262104491,-5963.622211111677,-10130.818232227397,4167.19602111572,True,False,49.993767467898515,False,False,2.1235098838806152,99884.5703125,3.3997753785274485,33.72267981667918,32.7401702653198,35.68769891939796,32.79219451306584,True,False,25055.51831520796,42426.40775662478,109908.33382845751,-59797.297198041604,False,False,-89.61106294812535,True,False,3.3997753785274485,34.00142926518607,False,False,90762.25379705429,-90762.25379705429,,False,False,64.0,76.0,False,True
2024-12-28,183.83338928222656,195.43544006347656,183.8333282470703,195.01353454589844,2158687217,SOL-USD,26386.958582950563,34378.10528130424,-7991.1466983536775,-9702.883925452654,1711.7372270989763,True,False,42.52254256434988,False,False,2.1235098838806152,97294.84375,0.1982574073229424,22.54282919465192,29.339522566759804,8.949442450436152,32.71316471947197,True,False,25055.781307303907,42426.24552263849,109908.27235258088,-59796.70973797308,False,False,-99.40434012219367,True,False,0.1982574073229424,32.95727878861468,False,False,77378.83138145719,-77378.83138145719,197719.18184562607,True,False,60.0,72.0,False,True
2024-12-28,2.141666889190674,2.1994919776916504,2.1350059509277344,2.180824041366577,2759395789,XRP-USD,22327.76200465684,31831.740506692175,-9503.978502035334,-9663.10284076919,159.12433873385635,True,False,49.69218662652794,False,False,2.1235098838806152,97294.84375,5.890898861139038e-05,15.026312000621864,24.56701714888885,-4.05509829591211,2.109275632145475,True,False,25055.777485406397,42426.24789833123,109908.27328206887,-59796.71831125607,False,False,-99.99333260770578,True,False,5.890898861139038e-05,1.1993638982796675,False,False,76645.4593368939,-76645.4593368939,192588.23784297827,True,False,56.0,68.0,False,True
2024-12-29,95174.0546875,95174.875,92881.7890625,93530.2265625,29635885267,BTC-USD,33281.987321248096,36401.99873304831,-3120.0114118002166,-8354.484554975395,5234.473143175179,True,False,57.09964724094618,False,False,2.1235098838806152,97294.84375,96.13062808994444,42.066505204438386,30.401349534711592,65.39681654389197,32.54142328282689,True,False,29732.17258232832,44617.346731587895,118966.86604550411,-59502.52088084747,False,False,186.8758865979296,False,True,96.13062808994444,32.10964813541866,False,False,92979.77602652142,-92979.77602652142,193006.88655522405,True,False,52.0,64.0,False,True
2024-12-29,3397.862548828125,3406.6484375,3321.664794921875,3349.513427734375,13440907792,ETH-USD,28676.9913376306,33953.66648821024,-5276.675150579642,-7738.922674096245,2462.247523516603,True,False,50.22395674513188,False,False,2.1350059509277344,97294.84375,3.440523411255307,29.189456830043987,29.997331299883587,27.573707890364794,-31.49096815718843,False,True,29889.798802268506,44512.958298974336,118915.71540021717,-59136.11779568017,False,False,-89.72745487090059,True,False,3.440523411255307,33.19040347006278,False,False,93586.34456566403,-93586.34456566403,193695.14557074526,True,False,48.0,60.0,False,True
2024-12-29,195.02244567871097,197.1810760498047,188.34100341796875,189.7442626953125,2165753102,SOL-USD,24294.33794148671,31452.635212246172,-7158.297270759464,-7622.797593428889,464.50032266942526,True,False,50.01249848440266,False,False,2.1350059509277344,97294.84375,0.19282971886201075,19.52305313679727,26.50559411501954,5.557971180352723,-33.72085044940916,False,True,24965.48132790327,41872.12770306185,108709.73673402697,-58778.774078220435,False,False,-98.86905049882661,True,False,0.19282971886201075,33.25466040668725,False,False,93648.21748392923,-93648.21748392923,194402.67371206867,True,False,44.0,56.0,False,True
2024-12-29,2.180833101272583,2.192812919616699,2.071950912475586,2.093179941177368,3053146362,XRP-USD,20557.06951663355,29122.96543207543,-8565.89591544188,-7811.417257831487,-754.4786576103934,False,True,42.68579387970601,False,False,2.071950912475586,95525.8984375,2.2223804764314993e-05,13.014989566049513,22.00845878783596,-4.971948877523381,-33.81132642703104,False,True,24790.983496665955,41973.4753246997,108737.93414606535,-59155.96715273344,False,False,-99.98708827158424,True,False,2.2223804764314993e-05,1.2111251179740272,False,False,59744.17006969452,-59744.17006969452,185423.33419517594,True,False,40.0,96.0,False,True
2024-12-30,3349.5859375,3428.52734375,3298.804443359375,3356.392578125,26981583962,ETH-USD,17910.811526093774,27214.33040585688,-9303.518879763105,-8109.837582217811,-1193.681297545294,False,True,50.0022242524099,False,False,2.071950912475586,95525.8984375,3.511501528556861,9.847034762466865,17.95449023359783,-6.367876179795065,-0.819675522390878,False,True,19993.843359947205,38334.67372047892,96663.19080090504,-56675.50408101063,False,False,-79.9478988119529,True,False,3.511501528556861,1.2347844904078786,True,False,59168.63296031952,-59168.63296031952,180242.16287622647,True,False,36.0,92.0,False,True
2024-12-30,2.093189001083374,2.143188953399658,2.0002310276031494,2.0575709342956543,6671570513,XRP-USD,15155.618609915393,25198.60649215891,-10042.987882243517,-8496.467642222953,-1546.5202400205635,False,True,49.98355316269726,False,False,2.0002310276031494,95174.875,6.0248160866943196e-05,6.5646232640445685,14.157767671551383,-8.621665550969063,-93.07210824907264,False,True,19819.284470915794,38421.614663821565,96662.51379855892,-57023.944856727336,False,False,-99.98770743581076,True,False,6.0248160866943196e-05,1.170528000174164,False,False,59080.06559610367,-59080.06559610367,175284.68274072724,True,False,32.0,96.0,False,True
2024-12-30,93527.1953125,94903.3203125,91317.1328125,92643.2109375,56188003691,BTC-USD,27076.786660313024,30194.503117739732,-3117.716457426708,-7420.717405263705,4303.000947836997,True,False,57.0353033041299,False,False,2.0002310276031494,95174.875,97.3399310794746,36.823591788986114,21.71317535968415,67.04442464759005,-2.176933139006903,False,True,24441.571063780786,41383.43639315279,107208.44385008636,-58325.3017225248,False,False,458.41113775571387,False,True,97.3399310794746,33.61716428539744,False,False,84694.92055177689,-84694.92055177689,174003.02009679834,True,False,28.0,92.0,False,True
2024-12-30,189.74420166015625,196.12290954589844,185.93760681152344,191.02804565429688,3246300054,SOL-USD,22940.51610421168,27972.02348277044,-5031.507378558759,-6942.875399922716,1911.3680213639564,True,False,50.00047954171787,False,False,2.0002310276031494,95174.875,0.19861522002519066,24.615123012267677,22.68050259446148,28.484363847880076,-0.5540619274994015,False,True,24451.007667565347,41377.59133878424,107206.19034513383,-58304.17501000313,False,False,-98.81083788585538,True,False,0.19861522002519066,32.51286884922022,False,False,84690.48536675317,-84690.48536675317,172709.83299917102,True,False,24.0,88.0,False,True
2024-12-31,92643.25,96090.6015625,91914.03125,93429.203125,43625106843,BTC-USD,33784.92949202527,32820.70345626893,964.2260357563428,-5361.4551127869045,6325.681148543247,True,False,49.95095160863612,False,False,2.0002310276031494,96090.6015625,97.2302662328083,48.820360101366106,31.39385659155031,83.6733671209977,32.28096897680051,True,False,29122.36010686159,43681.75012292582,116485.86035271324,-58241.14013899005,False,False,195.62463707197318,False,True,97.2302662328083,64.92293751076936,False,False,86065.26215246746,-86065.26215246746,167547.76721730523,True,False,20.0,84.0,False,True
2024-12-31,3356.394775390625,3444.396728515625,3311.41259765625,3332.53173828125,20845452085,ETH-USD,29099.9452222185,30636.394440121694,-1536.449217903195,-4596.453933810163,3060.004715906968,True,False,50.000241243694006,False,False,2.0002310276031494,96090.6015625,3.4661046795389048,33.702196118094875,32.1633071131561,36.77997412797242,30.74554038852215,True,False,24499.210912525654,41068.713917111905,106636.63874674946,-57638.21692169816,False,False,-89.63735061593906,True,False,3.4661046795389048,33.631662044124134,False,False,86057.04158885138,-86057.04158885138,162260.49220318696,True,False,16.0,80.0,False,True
2024-12-31,191.04530334472656,198.6783905029297,187.97987365722656,189.2644805908203,3276526561,SOL-USD,24652.14818504501,28381.051480156446,-3728.903295111435,-4422.943806070418,694.0405109589828,True,False,42.810374639445854,False,False,2.0002310276031494,96090.6015625,0.19488705941011708,22.533054266442363,28.953211670282954,9.692739458761181,92.98390864668023,True,False,24342.112845051288,41159.856720840835,106661.82628673296,-57977.60059663038,False,False,-99.4016528460601,True,False,0.19488705941011708,33.63041932391911,False,False,75336.24974489212,-75336.24974489212,159976.81580319698,True,False,12.0,76.0,False,True
2024-12-31,2.057544946670532,2.1409740447998047,2.014132022857666,2.080127954483032,4725443244,XRP-USD,20859.8300224157,26278.90545406741,-5419.075431651712,-4622.170131186677,-796.905300465035,False,True,49.701554948527146,False,False,2.0002310276031494,96090.6015625,8.31492245414892e-05,15.0220464848722,24.309479178476554,-3.5528189023365044,0.49168343796268804,True,False,24332.80594599247,41165.626392666105,106664.05873132468,-57998.44683933974,False,False,-99.99342381365177,True,False,8.31492245414892e-05,1.2203582960578545,False,False,74609.39697027206,-74609.39697027206,157669.2648279424,True,False,8.0,72.0,False,True
2025-01-01,189.2669219970703,194.81849670410156,187.87945556640625,193.8737335205078,2324231668,SOL-USD,17680.452131816437,24346.68088217505,-6666.228750358612,-5030.981855021065,-1635.2468953375474,False,True,49.999899294507586,False,False,2.0002310276031494,96090.6015625,0.19968393736006992,10.081251334452206,19.56672923524125,-8.889704467125881,0.4924807831292464,True,False,24342.39255017042,41159.68397590009,106661.7605019706,-57976.97540162975,False,False,-98.80494501100917,True,False,0.19968393736006992,0.13155138199824282,True,False,74576.08932256699,-74576.08932256699,157268.87310524378,True,False,4.0,68.0,False,True
2025-01-01,93425.1015625,94929.8671875,92788.125,94419.7578125,24519888919,BTC-USD,29486.499159613908,29537.27917331023,-50.780013696323294,-4034.941486756117,3984.1614730597935,True,False,57.153484859000095,False,False,2.0002310276031494,96090.6015625,98.26114260500457,39.474578703944196,26.202685894121437,66.01836432358972,-31.791970763304096,False,True,29054.189016997814,43571.75116977142,116197.69135654066,-58089.31332254503,False,False,195.7291190441856,False,True,98.26114260500457,32.820303230529724,False,False,89873.78719023296,-89873.78719023296,159158.63422714936,True,False,0.0,64.0,False,True
2025-01-01,3332.406494140625,3366.531494140625,3310.255859375,3353.504150390625,14195410493,ETH-USD,25466.03838896417,27597.740282723593,-2131.701893759422,-3654.293568156778,1522.5916743973557,True,False,43.14223901637605,False,False,2.014132022857666,96090.6015625,3.4879168359017316,27.4790165098399,26.628129724872696,29.180790079774305,-31.776709609494088,False,True,24513.621255767346,41090.556730653996,106694.73471707533,-57667.49220554065,False,False,-80.17457457831667,True,False,3.4879168359017316,33.982914459422126,False,False,73896.57074213028,-73896.57074213028,156432.46204366488,True,False,16.0,60.0,False,True
2025-01-01,2.0801210403442383,2.3467729091644287,2.079150915145874,2.322340965270996,7677226237,XRP-USD,21548.543612348956,25553.635250000756,-4005.0916376518,-3724.4531820557822,-280.6384555960176,False,True,49.706721085839945,False,False,2.014132022857666,96090.6015625,0.00032075499354835256,18.31944706459809,23.85856757009541,7.241206053603449,-31.90670304305901,False,True,24347.291523206233,41187.441854873774,106722.17523295378,-58027.59218654131,False,False,-99.98580487789826,True,False,0.00032075499354835256,33.91646006529995,False,False,73291.45630938666,-73291.45630938666,153533.1922927681,True,False,12.0,56.0,False,True
2025-01-02,2.3224079608917236,2.435502052307129,2.322395086288452,2.403369903564453,8345904442,XRP-USD,18233.752805818895,23660.951407030592,-5427.198601211698,-4065.0022658869652,-1362.1963353247324,False,True,49.983493906927414,False,False,2.014132022857666,96090.6015625,0.00040508232154876035,12.21309787334793,19.976743153007355,-3.314192685970923,0.4242368753109721,True,False,19589.21520732641,37944.96950097819,95479.1542092828,-56300.72379462997,False,False,-99.98528157671782,True,False,0.00040508232154876035,1.162880891072276,False,False,73229.12084034512,-73229.12084034512,150616.17848654184,True,False,8.0,52.0,False,True
2025-01-02,193.87213134765625,209.0667266845703,193.2585296630859,207.7670440673828,4230329837,SOL-USD,15460.524227087893,21923.67849125554,-6463.154264167648,-4544.632665543102,-1918.5215986245457,False,True,50.01812079538696,False,False,2.014132022857666,94929.8671875,0.21674661906056206,8.21431330822659,16.05593240692138,-7.468924889162988,0.4298620776635836,True,False,19429.708442342282,38023.23844196121,95476.1853262647,-56616.76844158015,False,False,-98.7302841902462,True,False,0.21674661906056206,0.07249081879188639,True,False,73341.17323330471,-73341.17323330471,152558.60750991473,True,False,4.0,48.0,False,True
2025-01-02,94416.2890625,97739.8203125,94201.5703125,96886.875,46009564411,BTC-USD,27987.65511522822,27476.507862273647,511.14725295457174,-3533.4766818435673,4044.623934798139,True,False,57.07671484774952,False,False,2.014132022857666,97739.8203125,99.12731281186628,38.518650587089546,23.54350614938282,68.46893946250299,1.1658993828567594,True,False,24264.301515614985,41442.24892922965,107148.7993740743,-58620.19634284432,False,False,198.30831083962178,False,True,99.12731281186628,33.11482150441613,False,False,97687.79537337167,-97687.79537337167,158061.3449974936,True,False,96.0,44.0,True,False
2025-01-02,3353.412109375,3493.4482421875,3348.35205078125,3451.392578125,22243574698,ETH-USD,24212.845494135418,25696.869693077453,-1484.0241989420356,-3123.586185263261,1639.5619863212255,True,False,50.229675835445256,False,False,2.014132022857666,97739.8203125,3.5292161558575543,26.855504721890483,24.64750577339526,31.27150261888093,1.2039098033003597,True,False,24436.762103319168,41343.02700375688,107122.81611083292,-58249.291904194586,False,False,-80.06977329400365,True,False,3.5292161558575543,34.29109186226146,False,False,98723.17561251776,-98723.17561251776,163724.6464284099,True,False,92.0,40.0,True,False
2025-01-03,96881.7265625,98956.9140625,96034.6171875,98107.4296875,35611391163,BTC-USD,35581.243062345355,31060.614877849493,4520.628184495861,-1594.7433113114369,6115.371495807298,True,False,50.36286430537609,False,False,2.079150915145874,98956.9140625,99.14154333564498,50.950852379227626,33.415288503964945,86.02198012975299,33.94303005397336,True,False,24665.62225956917,41756.23788681062,108178.0980331904,-58846.85351405207,False,False,196.31024931017194,False,True,99.14154333564498,67.26602410112294,False,False,93981.09971966062,-93981.09971966062,165051.24345239328,True,False,96.0,36.0,True,False
2025-01-03,3451.680908203125,3627.0556640625,3421.83154296875,3605.009765625,21877299255,ETH-USD,30661.822555157607,29026.86635101805,1634.9562041395584,-948.8034082212379,2583.7596123607964,True,False,50.226097822392546,False,False,2.079150915145874,98956.9140625,3.6409849179466933,35.180895924934426,34.003824334610705,37.53503910558187,34.73553480210607,True,False,24678.397076463698,41749.411773800675,108177.22062406506,-58820.42647113765,False,False,-89.30586138705536,True,False,3.6409849179466933,35.43724813648308,False,False,95374.2341365133,-95374.2341365133,166577.49327664473,True,False,92.0,32.0,True,False
2025-01-03,207.76760864257812,219.5595245361328,205.65240478515625,217.7473297119141,4064420852,SOL-USD,25978.11867431981,26892.857534625,-914.7388603051913,-941.9904986380286,27.251638332837274,True,False,42.99296848889026,False,False,2.079150915145874,98956.9140625,0.21794607508512903,23.526578996024682,30.511409128164672,9.556918731744702,34.731469697988665,True,False,24679.79722981453,41748.54773137583,108176.8926925662,-58817.29823293713,False,False,-99.35474695783756,True,False,0.21794607508512903,34.33349144289227,False,False,65640.92561687742,-65640.92561687742,163659.7309144176,True,False,88.0,28.0,True,False
2025-01-03,2.4033749103546143,2.4745519161224365,2.3971331119537354,2.4528961181640625,5804528036,XRP-USD,21981.862400750324,24900.97570955042,-2919.113308800097,-1337.4150606704422,-1581.6982481296548,False,True,49.71055206909732,False,False,2.079150915145874,98956.9140625,0.00037769271542125864,15.684511754829009,25.56910991542902,-4.084684566371017,2.39566387369608,True,False,24679.815215623377,41748.53654042988,108176.88829648314,-58817.25786523638,False,False,-99.99272392806827,True,False,0.00037769271542125864,1.2864362285824145,False,False,64691.591959340236,-64691.591959340236,160607.5238244874,True,False,84.0,24.0,True,False
2025-01-04,2.452897071838379,2.5043840408325195,2.4067139625549316,2.419595003128052,4395986073,XRP-USD,18600.409661404603,23056.638219583954,-4456.228558179351,-1961.1777601722242,-2495.050798007127,False,True,49.98367035642615,False,False,2.322395086288452,98956.9140625,9.822678786477023e-05,10.456373849884146,20.531531166919045,-9.69394078418565,0.6836522891250402,True,False,24512.116566467284,41845.32219784342,108202.76096215413,-59178.52782921956,False,False,-99.98622444368927,True,False,9.822678786477023e-05,0.07280733152947168,False,False,64615.8716252872,-64615.8716252872,159076.0412359724,True,False,80.0,20.0,True,False
