Date,Open,High,Low,Close,Volume,Ticker,EMA12,EMA26,MACD,Signal,Hist,MACD_Buy,MACD_Sell,RSI,RSI_Buy,RSI_Sell,Low_Min,High_Max,RSV,K,D,J,OSC,OSC_Buy,OSC_Sell,BOLL_Mid,BOLL_STD,BOLL_Upper,BOLL_Lower,BOLL_Buy,BOLL_Sell,BIAS,BIAS_Buy,BIAS_Sell,%K,%D,STOCHS_Buy,STOCHS_Sell,+DI,-DI,ADX,ADX_Buy,ADX_Sell,Aroon_Up,Aroon_Down,Aroon_Buy,Aroon_Sell
2025-03-15 00:00:00+00:00,83989.8046875,84182.2578125,83989.8046875,84182.2578125,83603456.0,BTC-USD,84182.2578125,84182.2578125,0.0,0.0,0.0,False,False,,False,False,,,,,,,,False,False,,,,,False,False,,False,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:00:00+00:00,1910.859619140625,1914.4149169921875,1910.859619140625,1913.7474365234375,39387136.0,ETH-USD,71525.56390850361,78088.29408094619,-6562.730172442578,-1312.5460344885157,-5250.184137954062,False,True,,False,False,,,,,,,,False,False,,,,,False,False,,False,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:00:00+00:00,133.42596435546875,133.67576599121094,133.42596435546875,133.67576599121094,3676160.0,SOL-USD,60542.19650196324,72313.87790946804,-11771.681407504795,-3404.3731090917718,-8367.308298413023,False,True,,False,False,,,,,,,,False,False,,,,,False,False,,False,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:00:00+00:00,2.356634616851806,2.364327907562256,2.3565680980682373,2.3635263442993164,428032.0,XRP-USD,51228.37604417571,66957.46943664405,-15729.093392468341,-5869.3171657670855,-9859.776226701255,False,True,,False,False,,,,,,,,False,False,,,,,False,False,,False,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:15:00+00:00,84171.65625,84212.921875,84158.40625,84189.515625,31518720.0,BTC-USD,56299.32059507175,68233.9173024482,-11934.596707376448,-7082.373074088958,-4852.22363328749,False,True,,False,False,,,,,,,,False,False,,,,,False,False,,False,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:15:00+00:00,1913.251953125,1915.736083984375,1913.251953125,1915.4420166015625,184386560.0,ETH-USD,47932.570044537875,63321.437651644745,-15388.86760710687,-8743.671980692541,-6645.195626414328,False,True,,False,False,,,,,,,,False,False,,,,,False,False,-93.33129162394953,True,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:15:00+00:00,133.6109161376953,133.6109161376953,133.2495574951172,133.27195739746094,0.0,SOL-USD,40578.831877285505,58640.83278540421,-18062.0009081187,-10607.337766177774,-7454.663141940928,False,True,,False,False,,,,,,,,False,False,,,,,False,False,-99.09429186695584,True,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:15:00+00:00,2.3637187480926514,2.367631435394287,2.36311411857605,2.367631435394287,1455616.0,XRP-USD,34336.29891638549,54297.24277399911,-19960.943857613624,-12478.058984464944,-7482.88487314868,False,True,,False,False,,,,,,,,False,False,,,,,False,False,-99.98355366776916,True,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:30:00+00:00,2.367865085601806,2.3732831478118896,2.367865085601806,2.372159004211426,8912640.0,XRP-USD,29054.15633832683,50275.40050622171,-21221.24416789488,-14226.696021150932,-6994.5481467439495,False,True,,False,False,2.3565680980682373,84212.921875,1.8514192472604907e-05,1.8514192472604907e-05,1.8514192472604907e-05,1.851419247260491e-05,,False,False,,,,,False,False,-99.9834971313298,True,False,1.8514192472604907e-05,,False,False,,,,False,False,,,False,False
2025-03-15 00:30:00+00:00,133.27639770507812,133.6516876220703,133.26034545898438,133.5258026123047,0.0,SOL-USD,24604.828563601517,46561.18756521361,-21956.35900161209,-15772.628617243165,-6183.730384368926,False,True,,False,False,2.3565680980682373,84212.921875,0.1557633938641732,0.09346544199549296,0.056086670874284816,0.16822298423790927,-97.46596597082778,False,True,,,,,False,False,-99.07248515479526,True,False,0.1557633938641732,,False,False,,,,False,False,,,False,False
2025-03-15 00:30:00+00:00,84205.8359375,84285.703125,84205.8359375,84227.875,77746176.0,BTC-USD,33777.60493843205,49351.31256038297,-15573.707621950918,-15732.844418184715,159.1367962337972,True,False,,False,False,2.3565680980682373,84285.703125,99.93138843275408,47.38511317446007,22.475099225204392,97.20514107297146,-2.1171409279682587,False,True,,,,,False,False,484.8152525765994,False,True,99.93138843275408,33.362390113603574,False,False,,,,False,False,,,False,False
2025-03-15 00:30:00+00:00,1915.971923828125,1916.4747314453125,1912.95556640625,1913.604248046875,120659968.0,ETH-USD,28875.4509860651,45837.40824095067,-16961.957254885565,-15978.666985524886,-983.2902693606793,False,True,,False,False,2.3565680980682373,84285.703125,2.267645695177128,28.644011298450238,25.03757039409113,35.85689310716845,-0.054747670321888695,False,True,,,,,False,False,-86.7130833829643,True,False,2.267645695177128,34.118265840598454,False,False,,,,False,False,,,False,False
