Date,Open,High,Low,Close,Volume,Ticker,EMA12,EMA26,MACD,Signal,Hist,MACD_Buy,MACD_Sell,RSI,RSI_Buy,RSI_Sell,Low_Min,High_Max,RSV,K,D,J,OSC,OSC_Buy,OSC_Sell,BOLL_Mid,BOLL_STD,BOLL_Upper,BOLL_Lower,BOLL_Buy,BOLL_Sell,BIAS,BIAS_Buy,BIAS_Sell,%K,%D,STOCHS_Buy,STOCHS_Sell,+DI,-DI,ADX,ADX_Buy,ADX_Sell,Aroon_Up,Aroon_Down,Aroon_Buy,Aroon_Sell
2025-03-15 00:00:00+00:00,83989.8046875,84341.5390625,83989.8046875,84326.9765625,0,BTC-USD,84326.9765625,84326.9765625,0.0,0.0,0.0,False,False,,False,False,,,,,,,,False,False,,,,,False,False,,False,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:00:00+00:00,1910.859619140625,1917.1236572265625,1910.859619140625,1916.3712158203125,0,ETH-USD,71648.42189378005,78222.48727756077,-6574.065383780719,-1314.8130767561438,-5259.252307024575,False,True,,False,False,,,,,,,,False,False,,,,,False,False,,False,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:00:00+00:00,133.42596435546875,133.9462890625,133.2495574951172,133.86697387695312,0,SOL-USD,60646.18267533342,72438.14503284344,-11791.962357510027,-3410.2429329069205,-8381.719424603107,False,True,,False,False,,,,,,,,False,False,,,,,False,False,,False,False,,,False,False,,,,False,False,,,False,False
2025-03-15 00:00:00+00:00,2.356634616851806,2.3860561847686768,2.3565680980682373,2.3833365440368652,17818112,XRP-USD,51316.36739244274,67072.53305533978,-15756.165662897038,-5879.427478904944,-9876.738183992093,False,True,,False,False,,,,,,,,False,False,,,,,False,False,,False,False,,,False,False,,,,False,False,,,False,False
2025-03-15 01:00:00+00:00,84311.375,84525.078125,84157.7578125,84352.7421875,0,BTC-USD,56398.88659168232,68352.54854661091,-11953.66195492859,-7094.274374109674,-4859.387580818916,False,True,,False,False,,,,,,,,False,False,,,,,False,False,,False,False,,,False,False,,,,False,False,,,False,False
2025-03-15 01:00:00+00:00,1915.935546875,1919.16650390625,1906.0987548828125,1911.185546875,0,ETH-USD,48016.163354019656,63430.96610218603,-15414.802748166374,-8758.380048921015,-6656.422699245359,False,True,,False,False,,,,,,,,False,False,,,,,False,False,-93.35792452883594,True,False,,,False,False,,,,False,False,,,False,False
2025-03-15 01:00:00+00:00,133.85107421875,133.85107421875,133.15846252441406,133.64598083496094,3969792,SOL-USD,40649.62221968355,58742.27572282669,-18092.65350314314,-10625.234739765441,-7467.4187633777,False,True,,False,False,,,,,,,,False,False,,,,,False,False,-99.09341535898162,True,False,,,False,False,,,,False,False,,,False,False
2025-03-15 01:00:00+00:00,2.3834478855133057,2.3961117267608643,2.3817930221557617,2.3915131092071533,32880640,XRP-USD,34396.20211097981,54391.173188773544,-19994.971077793736,-12499.1820073711,-7495.789070422636,False,True,,False,False,,,,,,,,False,False,,,,,False,False,-99.98341841208803,True,False,,,False,False,,,,False,False,,,False,False
2025-03-15 02:00:00+00:00,2.3915486335754395,2.40788197517395,2.3883979320526123,2.4077744483947754,0,XRP-USD,29104.84913612882,50362.37575067538,-21257.52661454656,-14250.850928806194,-7006.675685740367,False,True,,False,False,2.3565680980682373,84525.078125,6.0582940756427515e-05,6.0582940756427515e-05,6.0582940756427515e-05,6.058294075642752e-05,,False,False,,,,,False,False,-99.98328026453355,True,False,6.0582940756427515e-05,,False,False,,,,False,False,,,False,False
2025-03-15 02:00:00+00:00,133.67190551757812,134.6976318359375,133.5773468017578,134.66343688964844,0,SOL-USD,24647.897490092026,46641.80446817273,-21993.906978080708,-15799.462138661098,-6194.44483941961,False,True,,False,False,2.3565680980682373,84525.078125,0.15653408498271,0.09394468416592856,0.05639104367585971,0.1690519651460663,-97.47358690144009,False,True,,,,,False,False,-99.0663181285376,True,False,0.15653408498271,,False,False,,,,False,False,,,False,False
2025-03-15 02:00:00+00:00,84362.03125,84582.046875,84197.03125,84567.4765625,0,BTC-USD,33866.29427046248,49451.11351219698,-15584.819241734498,-15756.533559275778,171.71431754128025,True,False,,False,False,2.3565680980682373,84582.046875,99.98277327281865,47.409705594580366,22.48690846252536,97.25529985869036,-2.0074044319923994,False,True,,,,,False,False,484.892797703296,False,True,99.98277327281865,33.37978931358071,False,False,,,,False,False,,,False,False
2025-03-15 02:00:00+00:00,1911.485107421875,1915.79150390625,1905.61572265625,1914.3043212890625,20381696,ETH-USD,28950.603509051183,45929.86838694454,-16979.264877893354,-16001.079822999294,-978.1850548940602,False,True,,False,False,2.3565680980682373,84582.046875,2.2605282027557556,28.655431908745534,25.049218201724507,35.867859322787595,0.050486297513514765,True,False,,,,,False,False,-86.76060106567034,True,False,2.2605282027557556,34.133278520185705,False,False,,,,False,False,,,False,False
2025-03-15 03:00:00+00:00,84565.578125,84672.671875,84447.109375,84468.109375,0,BTC-USD,37491.758257658694,48784.552904578275,-11292.794646919581,-15059.422787783353,3766.6281408637715,True,False,,False,False,2.3817930221557617,84672.671875,99.75840108755746,55.95088453189134,36.911943191030254,94.0287672136135,32.88859366385194,True,False,,,,,False,False,196.2245443172949,False,True,99.75840108755746,67.33390085437729,False,False,,,,False,False,,,False,False
2025-03-15 03:00:00+00:00,1913.7144775390625,1921.6727294921875,1913.7144775390625,1920.606689453125,0,ETH-USD,32019.273401011684,45313.14948123567,-13293.876080223985,-14706.31344627148,1412.4373660474957,True,False,42.96087021438997,False,False,2.3817930221557617,84672.671875,2.265523000539791,36.33352685953281,36.70058203531014,35.59941650797815,33.38483900267641,True,False,,,,,False,False,-93.33922772321182,True,False,2.265523000539791,34.761484096951,False,False,9783.368228163037,-9783.368228163037,,False,False,,,False,False
2025-03-15 03:00:00+00:00,134.6255340576172,135.21507263183594,134.33590698242188,135.1481475830078,23011584,SOL-USD,27114.023362022657,41966.63086392806,-14852.607501905404,-14735.572257398266,-117.03524450713849,False,True,42.83022655786003,False,False,2.3817930221557617,84672.671875,0.15680394437329498,23.524963962421943,32.03568374724045,6.503524392784939,97.5063702170494,True,False,,,,,False,False,-99.53165794125589,True,False,0.15680394437329498,34.06024267749018,False,False,7277.259589944568,-7277.259589944568,,False,False,,,False,False
2025-03-15 03:00:00+00:00,2.4057986736297607,2.4266467094421387,2.4034547805786133,2.421266555786133,29858560,XRP-USD,22943.007655027755,38858.170893752336,-15915.16323872458,-14971.49045366353,-943.6727850610514,False,True,49.81044462026604,False,False,2.3817930221557617,84672.671875,4.662028864215864e-05,15.364933157149062,26.2531410762603,-6.411482681073409,2.077550853803374,True,False,,,,,False,False,-99.99160293526182,True,False,4.662028864215864e-05,0.8074578550672427,False,False,7232.682117394039,-7232.682117394039,,False,False,,,False,False
