Datetime,Open,High,Low,Close,Volume,Ticker
2025-01-02 18:45:00,416.62,416.7036,414.96,415.67,330288.0,MSFT
2025-01-02 19:00:00,415.74,417.1,415.34,416.035,388294.0,MSFT
2025-01-02 19:15:00,416.0,417.32,416.0,417.07,302045.0,MSFT
2025-01-02 19:30:00,416.96,417.35,416.5,417.029,249217.0,MSFT
2025-01-02 19:45:00,417.11,417.9496,416.31,416.37,305840.0,MSFT
2025-01-02 20:00:00,416.43,418.48,416.43,418.12,303884.0,MSFT
2025-01-02 20:15:00,418.05,418.53,417.56,418.16,350337.0,MSFT
2025-01-02 20:30:00,418.25,418.89,417.87,418.265,428071.0,MSFT
2025-01-02 20:45:00,418.285,418.95,418.01,418.69,1276975.0,MSFT
2025-01-02 21:00:00,418.58,419.24,418.55,418.6043,156578.0,MSFT
2025-01-02 21:15:00,419.0498,419.2,418.61,418.61,3938.0,MSFT
2025-01-02 21:30:00,418.93,418.96,418.6203,418.96,3203.0,MSFT
2025-01-02 21:45:00,418.9594,418.9594,418.58,418.94,3629.0,MSFT
2025-01-02 22:00:00,418.86,418.86,418.86,418.86,441.0,MSFT
2025-01-02 22:15:00,418.8,418.84,418.62,418.7,2521.0,MSFT
2025-01-02 22:30:00,418.7,418.7,418.7,418.7,438.0,MSFT
2025-01-02 22:45:00,418.61,418.67,418.61,418.67,604.0,MSFT
2025-01-02 23:00:00,418.63,418.63,418.5,418.5,4794.0,MSFT
2025-01-02 23:15:00,418.5,418.5,418.5,418.5,2609.0,MSFT
2025-01-02 23:30:00,418.5,418.5,418.2,418.22,3412.0,MSFT
2025-01-02 23:45:00,418.2,418.33,418.2,418.25,2304.0,MSFT
2025-01-03 00:00:00,418.42,419.35,418.42,419.35,6291.0,MSFT
2025-01-03 00:15:00,419.35,420.0,419.27,420.0,8261.0,MSFT
2025-01-03 00:30:00,419.6999,419.97,419.2406,419.9,2051.0,MSFT
2025-01-03 00:45:00,420.0,420.0,419.8,419.81,2958.0,MSFT
2025-01-03 09:00:00,420.58,421.0,420.58,421.0,3954.0,MSFT
2025-01-03 09:15:00,421.2,421.78,421.2,421.59,1446.0,MSFT
2025-01-03 09:30:00,421.57,421.6,421.36,421.49,1157.0,MSFT
2025-01-03 09:45:00,421.33,421.33,421.33,421.33,128.0,MSFT
2025-01-03 10:00:00,421.3,421.3,421.0,421.28,3185.0,MSFT
2025-01-03 10:15:00,421.2,421.2,420.96,420.99,1615.0,MSFT
2025-01-03 10:30:00,420.91,420.91,420.91,420.91,163.0,MSFT
2025-01-03 10:45:00,420.87,420.87,420.68,420.72,4419.0,MSFT
2025-01-03 11:00:00,420.65,420.8,420.48,420.5,3304.0,MSFT
2025-01-03 11:15:00,420.57,420.7,420.57,420.7,346.0,MSFT
2025-01-03 11:45:00,420.55,420.57,420.55,420.57,660.0,MSFT
2025-01-03 12:00:00,420.62,420.62,419.63,420.0,8557.0,MSFT
2025-01-03 12:15:00,419.83,419.83,419.57,419.81,4393.0,MSFT
2025-01-03 12:30:00,419.9,420.05,419.88,420.05,3718.0,MSFT
2025-01-03 12:45:00,420.0,420.26,420.0,420.0,4032.0,MSFT
2025-01-03 13:00:00,419.99,421.0,419.41,420.2,13851.0,MSFT
2025-01-03 13:15:00,420.2,420.22,419.61,420.0,17838.0,MSFT
2025-01-03 13:30:00,420.0,420.2995,420.0,420.2099,12079.0,MSFT
2025-01-03 13:45:00,420.02,420.02,418.58,419.846,17676.0,MSFT
2025-01-03 14:00:00,419.82,420.0,419.5063,420.0,6989.0,MSFT
2025-01-03 14:15:00,420.05,422.0,420.05,421.77,30581.0,MSFT
2025-01-03 14:30:00,421.08,422.81,420.52,421.865,1044171.0,MSFT
2025-01-03 14:45:00,421.865,422.8199,420.74,422.42,586652.0,MSFT
2025-01-03 15:00:00,422.49,423.76,421.37,421.67,596731.0,MSFT
2025-01-03 15:15:00,421.75,422.0,420.15,420.92,420843.0,MSFT
2025-01-03 15:30:00,420.92,422.09,420.32,421.865,403960.0,MSFT
2025-01-03 15:45:00,421.82,422.0413,420.77,421.33,256053.0,MSFT
2025-01-03 16:00:00,421.33,421.39,419.54,419.745,516378.0,MSFT
2025-01-03 16:15:00,419.7,421.57,419.57,421.403,364812.0,MSFT
2025-01-03 16:30:00,421.36,422.655,421.31,422.473422,453987.0,MSFT
2025-01-03 16:45:00,422.412,422.61,421.5,421.54,265803.0,MSFT
2025-01-03 17:00:00,421.58,422.098,421.3401,421.3401,242430.0,MSFT
2025-01-03 17:15:00,421.37,422.0,421.07,421.07,229213.0,MSFT
2025-01-03 17:30:00,421.11,421.4614,420.94,421.26,203229.0,MSFT
2025-01-03 17:45:00,421.315,422.25,421.1401,421.9846,285334.0,MSFT
2025-01-03 18:00:00,422.015,422.26,421.5,422.03,217523.0,MSFT
2025-01-03 18:15:00,422.015,422.68,421.94,422.655,720539.0,MSFT
2025-01-03 18:30:00,422.68,423.88,422.53,423.59,965410.0,MSFT
2025-01-03 18:45:00,423.62,423.764,422.5518,422.955,443249.0,MSFT
2025-01-03 19:00:00,422.87,423.72,422.2809,423.67,371866.0,MSFT
2025-01-03 19:15:00,423.59,423.86,423.25,423.51,238994.0,MSFT
2025-01-03 19:30:00,423.6,424.03,423.36,423.55,305430.0,MSFT
2025-01-03 19:45:00,423.52,423.7,423.09,423.25,273681.0,MSFT
2025-01-03 20:00:00,423.21,423.21,422.61,422.9831,270459.0,MSFT
2025-01-03 20:15:00,422.9724,423.0113,422.445,422.66,278177.0,MSFT
2025-01-03 20:30:00,422.62,422.6799,421.96,422.016,435115.0,MSFT
2025-01-03 20:45:00,422.0,423.88,421.6,423.37,1510651.0,MSFT
2025-01-03 21:00:00,423.35,423.94,422.9,423.35,108756.0,MSFT
2025-01-03 21:15:00,423.34,423.39,423.0,423.3899,8028.0,MSFT
2025-01-03 21:30:00,423.2665,423.5,423.18,423.35,6379.0,MSFT
2025-01-03 21:45:00,423.2499,423.257,423.15,423.257,9013.0,MSFT
2025-01-03 22:00:00,423.15,423.27,423.1496,423.27,1872.0,MSFT
2025-01-03 22:15:00,423.2072,423.26,423.2072,423.25,808.0,MSFT
2025-01-03 22:30:00,423.5,423.5,423.5,423.5,399.0,MSFT
2025-01-03 22:45:00,423.74,423.75,423.68,423.68,1346.0,MSFT
2025-01-03 23:00:00,423.7,424.2,423.5,424.2,7355.0,MSFT
2025-01-03 23:15:00,424.24,424.4792,424.02,424.23,5103.0,MSFT
2025-01-03 23:30:00,424.06,424.11,424.06,424.1,1137.0,MSFT
2025-01-03 23:45:00,424.19,424.51,424.1,424.51,3506.0,MSFT
2025-01-04 00:00:00,424.6076,424.6076,424.6076,424.6076,279.0,MSFT
2025-01-04 00:15:00,424.26,424.3672,424.26,424.3672,543.0,MSFT
2025-01-04 00:30:00,424.45,424.45,424.45,424.45,278.0,MSFT
2025-01-04 00:45:00,424.5,424.5,424.49,424.5,2645.0,MSFT
2025-01-06 09:00:00,427.15,427.15,426.18,426.44,5521.0,MSFT
2025-01-06 09:15:00,426.42,427.0,426.38,426.38,4937.0,MSFT
2025-01-06 09:30:00,426.52,426.97,426.49,426.95,3807.0,MSFT
2025-01-06 09:45:00,427.23,428.14,427.23,428.14,10291.0,MSFT
2025-01-06 10:00:00,428.1,428.85,428.1,428.78,2947.0,MSFT
2025-01-06 10:15:00,428.33,429.2,428.33,428.67,8210.0,MSFT
2025-01-06 10:30:00,428.54,428.67,428.2,428.2,4492.0,MSFT
2025-01-06 10:45:00,428.15,428.16,427.82,427.82,2958.0,MSFT
2025-01-06 11:00:00,427.88,427.94,427.32,427.75,9295.0,MSFT
2025-01-06 11:15:00,427.69,427.75,427.05,427.52,11410.0,MSFT
2025-01-06 11:30:00,427.75,427.8,427.58,427.69,9972.0,MSFT
2025-01-06 11:45:00,427.75,427.75,427.6,427.75,5335.0,MSFT
2025-01-06 12:00:00,427.7,427.75,426.9,427.33,21566.0,MSFT
2025-01-06 12:15:00,427.65,427.65,426.83,427.0,8078.0,MSFT
2025-01-06 12:30:00,427.0,427.45,426.94,427.36,5311.0,MSFT
2025-01-06 12:45:00,427.45,427.85,427.45,427.5,9126.0,MSFT
2025-01-06 13:00:00,427.59,428.41,425.6,428.1,63563.0,MSFT
2025-01-06 13:15:00,428.2,428.2,427.8,427.8,25862.0,MSFT
2025-01-06 13:30:00,427.82,427.82,427.4,427.7,314422.0,MSFT
2025-01-06 13:45:00,427.75,428.15,427.7,427.87,16204.0,MSFT
2025-01-06 14:00:00,427.99,428.0,427.0,427.4,27559.0,MSFT
2025-01-06 14:15:00,427.41,428.4,426.1,428.0,65953.0,MSFT
2025-01-06 14:30:00,428.0,430.845,426.77,429.76,2070230.0,MSFT
2025-01-06 14:45:00,429.77,431.98,429.63,430.96,1024228.0,MSFT
2025-01-06 15:00:00,430.98,431.89,430.465,431.735,796978.0,MSFT
2025-01-06 15:15:00,431.735,434.32,431.69,432.6485,969212.0,MSFT
2025-01-06 15:30:00,432.6475,432.71,430.93,432.5125,567172.0,MSFT
2025-01-06 15:45:00,432.485,432.82,431.395,432.1925,488715.0,MSFT
2025-01-06 16:00:00,432.22,432.34,431.27,431.95,407111.0,MSFT
2025-01-06 16:15:00,431.88,432.06,430.95,431.875,447586.0,MSFT
2025-01-06 16:30:00,431.875,432.19,431.4081,431.515,330124.0,MSFT
2025-01-06 16:45:00,431.515,431.74,431.18,431.255,281111.0,MSFT
2025-01-06 17:00:00,431.23,432.01,431.0,431.26,244719.0,MSFT
2025-01-06 17:15:00,431.25,431.2601,430.14,430.37,384780.0,MSFT
2025-01-06 17:30:00,430.34,430.62,429.0,429.293373,410461.0,MSFT
2025-01-06 17:45:00,429.32,429.5756,428.56,428.76,271094.0,MSFT
2025-01-06 18:00:00,428.69,428.78,427.7884,428.25,427171.0,MSFT
2025-01-06 18:15:00,428.24,428.25,427.6606,428.005,299444.0,MSFT
2025-01-06 18:30:00,428.005,428.3381,426.59,426.64,358616.0,MSFT
2025-01-06 18:45:00,426.62,426.75,425.77,426.04,339147.0,MSFT
2025-01-06 19:00:00,426.0675,426.8,425.4774,426.6,322891.0,MSFT
2025-01-06 19:15:00,426.6,427.2,426.5385,427.006,231978.0,MSFT
2025-01-06 19:30:00,427.04,427.125,426.4,426.745,250145.0,MSFT
2025-01-06 19:45:00,426.745,426.925,425.93,426.07,226337.0,MSFT
2025-01-06 20:00:00,425.99,426.5588,425.84,426.5,220857.0,MSFT
2025-01-06 20:15:00,426.5,426.88,426.27,426.62,298204.0,MSFT
2025-01-06 20:30:00,426.62,427.08,426.57,427.07,389791.0,MSFT
2025-01-06 20:45:00,427.07,428.08,426.685,428.07,1247605.0,MSFT
2025-01-06 21:00:00,427.85,428.42,427.26,427.99,376008.0,MSFT
2025-01-06 21:15:00,427.8501,428.19,427.85,428.05,3355.0,MSFT
2025-01-06 21:30:00,428.12,428.24,427.85,428.0,4231.0,MSFT
2025-01-06 21:45:00,427.9999,428.79,427.85,428.79,4543.0,MSFT
2025-01-06 22:00:00,428.5,428.6,428.45,428.5,5820.0,MSFT
2025-01-06 22:15:00,428.25,428.4939,428.25,428.4939,754.0,MSFT
2025-01-06 22:30:00,428.35,428.48,428.35,428.35,1080.0,MSFT
2025-01-06 22:45:00,428.35,428.35,428.35,428.35,395.0,MSFT
2025-01-06 23:00:00,428.35,428.5,428.35,428.5,1221.0,MSFT
2025-01-06 23:15:00,428.406,428.66,428.38,428.66,1321.0,MSFT
2025-01-06 23:30:00,428.38,428.38,428.38,428.38,2436.0,MSFT
2025-01-06 23:45:00,428.38,428.55,428.38,428.55,1457.0,MSFT
2025-01-07 00:00:00,428.7531,428.7531,428.38,428.6185,3900.0,MSFT
2025-01-07 00:15:00,428.55,428.7453,428.3477,428.3477,1557.0,MSFT
2025-01-07 00:30:00,428.47,428.55,428.45,428.55,2246.0,MSFT
2025-01-07 00:45:00,428.55,428.55,428.35,428.55,2980.0,MSFT
2025-01-07 09:00:00,428.49,429.6,428.48,429.31,7481.0,MSFT
2025-01-07 09:15:00,429.41,429.71,429.41,429.71,2176.0,MSFT
2025-01-07 09:30:00,429.52,429.6,429.4,429.5,3276.0,MSFT
2025-01-07 09:45:00,429.3,429.3,428.83,429.0,9078.0,MSFT
2025-01-07 10:00:00,428.54,429.2,428.54,429.15,2001.0,MSFT
2025-01-07 10:15:00,429.45,429.68,429.45,429.63,2539.0,MSFT
2025-01-07 10:30:00,429.65,429.8,429.65,429.8,2184.0,MSFT
2025-01-07 10:45:00,429.67,429.75,429.67,429.75,571.0,MSFT
2025-01-07 11:00:00,429.73,429.73,429.56,429.66,2292.0,MSFT
2025-01-07 11:15:00,429.6,429.81,429.56,429.81,1976.0,MSFT
2025-01-07 11:30:00,429.72,430.02,429.7,429.95,4509.0,MSFT
2025-01-07 11:45:00,430.02,430.02,429.9,429.9,1603.0,MSFT
2025-01-07 12:00:00,429.9,429.95,429.28,429.28,7226.0,MSFT
2025-01-07 12:15:00,429.04,429.3,429.04,429.29,2349.0,MSFT
2025-01-07 12:30:00,429.3,429.33,429.2,429.26,3608.0,MSFT
2025-01-07 12:45:00,429.15,429.18,429.0,429.0,3797.0,MSFT
2025-01-07 13:00:00,429.3,429.84,427.56,428.7,18103.0,MSFT
2025-01-07 13:15:00,429.05,429.43,429.05,429.25,6628.0,MSFT
2025-01-07 13:30:00,429.34,429.34,428.88,429.18,10194.0,MSFT
2025-01-07 13:45:00,429.32,429.41,429.2,429.41,5813.0,MSFT
2025-01-07 14:00:00,429.2643,429.5,429.1141,429.2986,7752.0,MSFT
2025-01-07 14:15:00,429.2999,430.47,429.0,429.29,40042.0,MSFT
2025-01-07 14:30:00,429.0,430.405,427.155,429.52,1391199.0,MSFT
2025-01-07 14:45:00,429.52,430.65,428.92,430.37,668706.0,MSFT
2025-01-07 15:00:00,430.3,430.3,428.33,428.735,615463.0,MSFT
2025-01-07 15:15:00,428.76,429.385,427.89,428.79,442549.0,MSFT
2025-01-07 15:30:00,428.71,428.79,425.62,426.145,672534.0,MSFT
2025-01-07 15:45:00,426.11,427.1822,425.585,426.97,367317.0,MSFT
2025-01-07 16:00:00,427.03,427.18,425.48,425.815,513205.0,MSFT
2025-01-07 16:15:00,425.81,426.1599,425.2,426.0899,504322.0,MSFT
2025-01-07 16:30:00,426.0,426.0746,424.62,425.65,513006.0,MSFT
2025-01-07 16:45:00,425.65,426.1399,424.36,424.585,312599.0,MSFT
2025-01-07 17:00:00,424.49,424.9326,424.11,424.69,296264.0,MSFT
2025-01-07 17:15:00,424.6,424.6657,423.35,423.59,333913.0,MSFT
2025-01-07 17:30:00,423.57,423.99,423.2,423.3699,222843.0,MSFT
2025-01-07 17:45:00,423.305,423.86,422.76,423.725,204140.0,MSFT
2025-01-07 18:00:00,423.72,424.5267,423.67,424.215,212535.0,MSFT
2025-01-07 18:15:00,424.23,424.47,423.77,424.2,252682.0,MSFT
2025-01-07 18:30:00,424.17,424.2,422.94,423.16,233515.0,MSFT
2025-01-07 18:45:00,423.19,423.56,423.08,423.375,152091.0,MSFT
2025-01-07 19:00:00,423.39,424.37,423.34,424.15,178122.0,MSFT
2025-01-07 19:15:00,424.105,424.64,423.92,424.46,235597.0,MSFT
2025-01-07 19:30:00,424.46,424.5899,423.16,423.86,207098.0,MSFT
2025-01-07 19:45:00,423.8586,424.07,423.43,423.76,196483.0,MSFT
2025-01-07 20:00:00,423.74,423.8556,422.88,422.96,230299.0,MSFT
2025-01-07 20:15:00,423.0,423.15,421.95,422.0901,318166.0,MSFT
2025-01-07 20:30:00,422.12,422.5,420.8,421.73,553125.0,MSFT
2025-01-07 20:45:00,421.74,422.87,421.51,422.49,1027803.0,MSFT
2025-01-07 21:00:00,422.37,423.0,422.37,423.0,545945.0,MSFT
2025-01-07 21:15:00,423.3,423.35,422.37,423.11,138518.0,MSFT
2025-01-07 21:30:00,423.0,423.18,422.37,422.37,3508.0,MSFT
2025-01-07 21:45:00,423.1,423.11,422.37,422.37,3701.0,MSFT
2025-01-07 22:00:00,422.99,423.1,422.99,423.1,1132988.0,MSFT
2025-01-07 22:15:00,423.1,423.1,423.1,423.1,157.0,MSFT
2025-01-07 22:30:00,423.11,423.11,423.11,423.11,735.0,MSFT
2025-01-07 22:45:00,423.11,423.11,423.11,423.11,201.0,MSFT
2025-01-07 23:00:00,423.1,423.2,422.66,422.66,5545.0,MSFT
2025-01-07 23:15:00,422.7,422.98,422.65,422.98,492.0,MSFT
2025-01-07 23:30:00,422.98,422.98,422.98,422.98,265.0,MSFT
2025-01-07 23:45:00,422.96,422.9878,422.71,422.8,2002.0,MSFT
2025-01-08 00:00:00,423.14,423.5,423.14,423.5,3340.0,MSFT
2025-01-08 00:15:00,423.89,423.9,423.6999,423.6999,1220.0,MSFT
2025-01-08 00:30:00,423.7,423.7,423.5701,423.5701,1851.0,MSFT
2025-01-08 00:45:00,423.69,423.7,423.48,423.48,1179.0,MSFT
2025-01-08 09:00:00,424.0,424.44,423.63,424.29,5131.0,MSFT
2025-01-08 09:15:00,424.46,424.83,424.46,424.83,2166.0,MSFT
2025-01-08 09:30:00,424.62,424.62,424.62,424.62,307.0,MSFT
2025-01-08 09:45:00,424.35,424.35,424.35,424.35,196.0,MSFT
2025-01-08 10:00:00,424.66,424.66,424.53,424.53,409.0,MSFT
2025-01-08 10:15:00,424.6,424.6,424.6,424.6,306.0,MSFT
2025-01-08 10:30:00,424.51,424.51,424.51,424.51,139.0,MSFT
2025-01-08 10:45:00,424.73,424.73,424.73,424.73,595.0,MSFT
2025-01-08 11:15:00,424.84,424.95,424.16,424.16,3110.0,MSFT
2025-01-08 11:30:00,423.4,423.4,422.33,422.79,6638.0,MSFT
2025-01-08 11:45:00,422.79,423.96,422.4,423.96,4854.0,MSFT
2025-01-08 12:00:00,423.73,423.73,422.88,422.88,5270.0,MSFT
2025-01-08 12:15:00,422.72,422.72,421.75,422.01,22751.0,MSFT
2025-01-08 12:30:00,421.8,422.53,421.41,422.53,7217.0,MSFT
2025-01-08 12:45:00,422.25,422.25,422.05,422.23,4469.0,MSFT
2025-01-08 13:00:00,423.1,424.45,421.41,423.2,33890.0,MSFT
2025-01-08 13:15:00,423.2,424.2,423.2,424.2,11397.0,MSFT
2025-01-08 13:30:00,423.8,424.2,423.37,423.38,17066.0,MSFT
2025-01-08 13:45:00,423.51,424.0,423.5,423.87,157598.0,MSFT
2025-01-08 14:00:00,423.81,424.24,423.55,424.04,10453.0,MSFT
2025-01-08 14:15:00,424.0753,424.35,423.2568,424.11,11040.0,MSFT
2025-01-08 14:30:00,423.46,425.1,422.79,424.76,869143.0,MSFT
2025-01-08 14:45:00,424.68,425.86,423.91,425.72,715116.0,MSFT
2025-01-08 15:00:00,425.72,426.97,425.32,425.42,692308.0,MSFT
2025-01-08 15:15:00,425.52,426.45,424.63,425.98,466837.0,MSFT
2025-01-08 15:30:00,425.84,426.37,425.28,425.59,337319.0,MSFT
2025-01-08 15:45:00,425.52,426.52,425.47,426.09,266343.0,MSFT
2025-01-08 16:00:00,426.165,426.32,424.53,424.83,221627.0,MSFT
2025-01-08 16:15:00,424.76,425.2899,424.34,424.74,315784.0,MSFT
2025-01-08 16:30:00,424.77,425.83,424.745,425.664933,243152.0,MSFT
2025-01-08 16:45:00,425.68,425.7,424.66,424.867,182926.0,MSFT
2025-01-08 17:00:00,424.83,424.97,423.09,423.2,273967.0,MSFT
2025-01-08 17:15:00,423.195,423.29,421.54,421.8,354996.0,MSFT
2025-01-08 17:30:00,421.81,422.5699,421.54,422.385,259192.0,MSFT
2025-01-08 17:45:00,422.385,422.8703,421.92,422.605,232476.0,MSFT
2025-01-08 18:00:00,422.53,423.93,422.42,423.62,211640.0,MSFT
2025-01-08 18:15:00,423.67,424.62,423.58,424.24,188323.0,MSFT
2025-01-08 18:30:00,424.18,424.38,423.92,424.33,181893.0,MSFT
2025-01-08 18:45:00,424.31,424.31,422.78,423.63,183460.0,MSFT
2025-01-08 19:00:00,423.72,424.56,423.0201,423.55,259608.0,MSFT
2025-01-08 19:15:00,423.4643,425.33,423.44,425.0675,230977.0,MSFT
2025-01-08 19:30:00,425.01,425.01,423.5257,423.77,241857.0,MSFT
2025-01-08 19:45:00,423.767,424.035,423.3,423.48,230678.0,MSFT
