Date,Open,High,Low,Close,Volume,Ticker
2024-03-18,65489.9296875,67622.7578125,62355.37109375,67234.171875,93346712449,BTC-USD
2024-03-18,3492.89794921875,3541.898193359375,3254.96923828125,3454.636474609375,45973750824,ETH-USD
2024-03-18,179.23980712890625,186.62942504882812,167.8778533935547,183.57345581054688,9523751916,SOL-USD
2024-03-18,0.6406949758529663,0.6443449854850769,0.6004049777984619,0.6329500079154968,4443973556,XRP-USD
2024-03-25,67234.09375,71727.6875,66414.8359375,71333.6484375,216324625836,BTC-USD
2024-03-25,3454.8857421875,3678.789794921875,3421.79052734375,3647.8564453125,104883881410,ETH-USD
2024-03-25,183.57345581054688,203.02679443359375,180.42044067382812,202.87413024902344,22714575564,SOL-USD
2024-03-25,0.6329529881477356,0.6592959761619568,0.6048370003700256,0.6292250156402588,11289828840,XRP-USD
2024-04-01,71333.484375,71342.09375,64559.8984375,69362.5546875,229427260104,BTC-USD
2024-04-01,3647.819580078125,3648.129150390625,3205.649169921875,3453.49462890625,102668185352,ETH-USD
2024-04-01,202.8744354248047,204.1797637939453,168.23606872558594,179.6498565673828,30613491830,SOL-USD
2024-04-01,0.6292250156402588,0.6320359706878662,0.5635700225830078,0.59483402967453,11116094995,XRP-USD
2024-04-08,69362.5546875,72715.359375,60919.10546875,65738.7265625,288243675431,BTC-USD
2024-04-08,3453.498779296875,3727.616455078125,2862.3935546875,3156.94189453125,145805696901,ETH-USD
2024-04-08,179.65069580078125,184.30287170410156,119.83334350585938,151.28494262695312,32303929438,SOL-USD
2024-04-08,0.5948349833488464,0.6412580013275146,0.4336340129375458,0.5042579770088196,17660266710,XRP-USD
2024-04-15,65739.6484375,66878.6484375,59651.390625,64926.64453125,257889555865,BTC-USD
2024-04-15,3156.830078125,3277.5615234375,2868.7958984375,3147.28857421875,113975893651,ETH-USD
2024-04-15,151.2994384765625,155.96116638183594,126.86528015136719,148.60931396484375,30802855316,SOL-USD
2024-04-15,0.5042499899864197,0.5366100072860718,0.4690069854259491,0.5246800184249878,11761981895,XRP-USD
2024-04-22,64935.6328125,67233.9609375,62424.71875,63113.23046875,176031088174,BTC-USD
2024-04-22,3147.66357421875,3351.176513671875,3071.340087890625,3262.774658203125,84929878523,ETH-USD
2024-04-22,148.60931396484375,159.94459533691406,134.02891540527344,137.85641479492188,20214192647,SOL-USD
2024-04-22,0.5246760249137878,0.569130003452301,0.5094550251960754,0.5103769898414612,8337122079,XRP-USD
2024-04-29,63106.36328125,64703.33203125,56555.29296875,64031.1328125,217717011805,BTC-USD
2024-04-29,3262.3408203125,3285.46875,2815.92333984375,3137.2490234375,96396963323,ETH-USD
2024-04-29,137.8601837158203,148.9357452392578,119.38481140136719,145.71302795410156,21690703287,SOL-USD
2024-04-29,0.5103750228881836,0.5401409864425659,0.48020800948143005,0.5297840237617493,7689878914,XRP-USD
2024-05-06,64038.3125,65494.90234375,60208.78125,61448.39453125,161617857129,BTC-USD
2024-05-06,3137.51025390625,3220.15234375,2881.000732421875,2928.701904296875,72388895379,ETH-USD
2024-05-06,145.71205139160156,159.05345153808594,140.16909790039062,143.52081298828125,15018659327,SOL-USD
2024-05-06,0.5297889709472656,0.5688809752464294,0.49744701385498047,0.49947500228881836,6952927973,XRP-USD
2024-05-13,61451.21875,67694.296875,60769.83984375,66278.3671875,191456349028,BTC-USD
2024-05-13,2928.81396484375,3146.79052734375,2863.5458984375,3071.843017578125,86103439284,ETH-USD
2024-05-13,143.52081298828125,175.7790985107422,138.03285217285156,170.0913543701172,20377504716,SOL-USD
2024-05-13,0.49947500228881836,0.5288699865341187,0.48791900277137756,0.5096610188484192,6414294368,XRP-USD
2024-05-20,66278.7421875,71946.4609375,66086.171875,68518.09375,225779718034,BTC-USD
2024-05-20,3071.85888671875,3943.553955078125,3050.2978515625,3825.8974609375,186559347677,ETH-USD
2024-05-20,170.0913543701172,188.49383544921875,161.2638702392578,163.3509063720703,26588885652,SOL-USD
2024-05-20,0.5096610188484192,0.5561180114746094,0.5074959993362427,0.5282109975814819,9237506573,XRP-USD
2024-05-27,68512.1796875,70597.8828125,66633.421875,67751.6015625,170949409910,BTC-USD
2024-05-27,3826.127197265625,3973.556396484375,3702.263671875,3780.89599609375,106351120910,ETH-USD
2024-05-27,163.3509063720703,173.64195251464844,161.6532440185547,163.24990844726562,16909595841,SOL-USD
2024-05-27,0.5282109975814819,0.539929986000061,0.5092869997024536,0.5134819746017456,7187451191,XRP-USD
2024-06-03,67753.8984375,71907.8515625,67589.8359375,69647.9921875,187569500742,BTC-USD
2024-06-03,3780.854248046875,3887.48583984375,3615.2802734375,3705.90380859375,91727708657,ETH-USD
2024-06-03,163.25015258789062,175.47531127929688,155.79876708984375,162.08360290527344,15108039150,SOL-USD
2024-06-03,0.5134760141372681,0.5306640267372131,0.4636009931564331,0.49858298897743225,8535967202,XRP-USD
2024-06-10,69644.3125,70146.0703125,65056.89453125,66639.046875,175973271622,BTC-USD
2024-06-10,3705.877197265625,3711.4287109375,3366.223876953125,3620.5634765625,99583224999,ETH-USD
2024-06-10,162.07888793945312,162.8277587890625,140.11538696289062,151.12550354003906,14110543597,SOL-USD
2024-06-10,0.4986020028591156,0.5051659941673279,0.46468499302864075,0.4888319969177246,7621717734,XRP-USD
2024-06-17,66636.515625,67188.3203125,63180.796875,63180.796875,163449015388,BTC-USD
2024-06-17,3622.383544921875,3634.285400390625,3371.59033203125,3418.61181640625,103027067436,ETH-USD
2024-06-17,151.13723754882812,151.58477783203125,128.2696990966797,128.59042358398438,15103622297,SOL-USD
