Date,Open,High,Low,Close,Volume,Number of Trades,Coin
2025-01-01 05:00:00,93553.91000000,93933.33000000,93547.40000000,93891.74000000,141.23578000,19381,BTC
2025-01-01 05:30:00,93891.74000000,93937.19000000,93792.01000000,93792.02000000,67.94362000,14458,BTC
2025-01-01 06:00:00,93792.02000000,93792.02000000,93603.21000000,93654.50000000,94.66068000,14579,BTC
2025-01-01 06:30:00,93654.50000000,93757.58000000,93568.38000000,93757.58000000,177.61778000,15487,BTC
2025-01-01 07:00:00,93757.57000000,93786.04000000,93664.08000000,93786.03000000,72.64035000,11669,BTC
2025-01-01 07:30:00,93786.03000000,93800.00000000,93664.09000000,93684.10000000,125.29423000,11222,BTC
2025-01-01 08:00:00,93684.11000000,93756.02000000,93304.00000000,93416.41000000,317.37640000,22216,BTC
2025-01-01 08:30:00,93416.41000000,93547.83000000,93320.00000000,93428.46000000,164.33533000,29248,BTC
2025-01-01 09:00:00,93428.47000000,93486.29000000,92888.00000000,93141.91000000,431.78652000,54899,BTC
2025-01-01 09:30:00,93141.91000000,93446.48000000,93001.00000000,93413.06000000,366.71121000,38580,BTC
2025-01-01 10:00:00,93413.07000000,93536.75000000,93357.67000000,93410.25000000,138.87580000,25761,BTC
2025-01-01 10:30:00,93410.25000000,93509.74000000,93284.00000000,93326.23000000,126.67612000,23552,BTC
2025-01-01 11:00:00,93326.24000000,93485.88000000,93200.00000000,93485.88000000,159.94019000,28830,BTC
2025-01-01 11:30:00,93485.88000000,93705.08000000,93402.00000000,93444.64000000,161.78206000,29312,BTC
2025-01-01 12:00:00,93444.65000000,93972.00000000,93407.07000000,93888.31000000,334.71719000,35736,BTC
2025-01-01 12:30:00,93888.30000000,93909.10000000,93700.73000000,93820.76000000,164.63894000,23192,BTC
2025-01-01 13:00:00,93820.75000000,93900.00000000,93600.28000000,93729.30000000,162.40121000,34941,BTC
2025-01-01 13:30:00,93729.30000000,94058.79000000,93724.00000000,94031.76000000,177.96266000,29538,BTC
2025-01-01 14:00:00,94031.77000000,94450.85000000,93883.66000000,93919.99000000,406.18562000,65303,BTC
2025-01-01 14:30:00,93919.99000000,94225.58000000,93671.48000000,94175.89000000,345.72135000,58979,BTC
2025-01-01 15:00:00,94175.89000000,94265.75000000,93900.00000000,94160.50000000,221.49823000,35236,BTC
2025-01-01 15:30:00,94160.50000000,94500.00000000,94089.16000000,94432.94000000,264.58572000,42254,BTC
2025-01-01 16:00:00,94432.94000000,94492.00000000,94096.01000000,94149.98000000,324.97033000,49233,BTC
2025-01-01 16:30:00,94149.99000000,94188.77000000,93922.00000000,94090.49000000,255.30351000,38289,BTC
2025-01-01 17:00:00,94090.50000000,94131.66000000,93760.93000000,93973.11000000,183.80447000,37455,BTC
2025-01-01 17:30:00,93973.12000000,94189.16000000,93897.75000000,94143.85000000,120.06348000,23964,BTC
2025-01-01 18:00:00,94143.84000000,94240.44000000,93936.44000000,94208.43000000,98.05808000,22745,BTC
2025-01-01 18:30:00,94208.43000000,94380.44000000,94191.73000000,94340.06000000,193.73023000,31292,BTC
2025-01-01 19:00:00,94340.06000000,94398.74000000,94168.01000000,94261.99000000,147.69316000,30231,BTC
2025-01-01 19:30:00,94261.99000000,94823.75000000,94148.34000000,94627.07000000,397.43056000,54771,BTC
2025-01-01 20:00:00,94627.08000000,94836.00000000,94579.83000000,94711.84000000,221.39956000,27545,BTC
2025-01-01 20:30:00,94711.84000000,94852.70000000,94644.15000000,94786.23000000,203.02512000,31696,BTC
2025-01-01 21:00:00,94786.23000000,95151.15000000,94687.87000000,94955.98000000,391.22645000,44774,BTC
2025-01-01 21:30:00,94955.99000000,95000.00000000,94734.57000000,94978.48000000,245.58511000,40491,BTC
2025-01-01 22:00:00,94978.48000000,94997.32000000,94685.81000000,94735.50000000,216.26985000,26569,BTC
2025-01-01 22:30:00,94735.49000000,94970.34000000,94735.49000000,94802.98000000,193.50417000,22925,BTC
2025-01-01 23:00:00,94802.99000000,94952.29000000,94600.00000000,94637.69000000,243.52171000,38923,BTC
2025-01-01 23:30:00,94637.69000000,94757.29000000,94542.00000000,94591.79000000,193.38613000,29136,BTC
2025-01-02 00:00:00,94591.78000000,95200.00000000,94392.00000000,94928.71000000,499.57699000,74624,BTC
2025-01-02 00:30:00,94928.71000000,95381.70000000,94724.00000000,95128.59000000,682.18874000,104218,BTC
2025-01-02 01:00:00,95128.59000000,95516.00000000,95020.00000000,95081.09000000,749.11483000,76992,BTC
2025-01-02 01:30:00,95081.08000000,95081.09000000,94699.69000000,94862.72000000,394.25134000,46460,BTC
2025-01-02 02:00:00,94862.73000000,95136.37000000,94803.03000000,95026.52000000,237.45587000,39189,BTC
2025-01-02 02:30:00,95026.51000000,95234.37000000,94829.00000000,95234.36000000,218.19413000,32607,BTC
2025-01-02 03:00:00,95234.37000000,95299.24000000,94960.36000000,95075.77000000,178.83169000,28264,BTC
2025-01-02 03:30:00,95075.77000000,95093.83000000,94913.75000000,95010.33000000,111.45417000,19297,BTC
2025-01-02 04:00:00,95010.34000000,95273.45000000,94984.84000000,95173.88000000,234.24722000,29176,BTC
2025-01-02 04:30:00,95173.87000000,96000.00000000,95173.87000000,95708.07000000,691.37197000,81423,BTC
2025-01-02 05:00:00,95708.07000000,95800.00000000,95395.21000000,95760.99000000,514.15945000,51282,BTC
2025-01-02 05:30:00,95760.98000000,95775.37000000,95508.11000000,95596.48000000,187.95776000,27941,BTC
2025-01-02 06:00:00,95596.48000000,95697.01000000,95380.04000000,95460.00000000,191.52706000,32722,BTC
2025-01-02 06:30:00,95460.00000000,95594.15000000,95384.57000000,95574.99000000,325.94066000,26524,BTC
2025-01-02 07:00:00,95575.00000000,95836.00000000,95505.35000000,95773.30000000,210.26240000,27998,BTC
2025-01-02 07:30:00,95773.30000000,95880.00000000,95692.46000000,95822.00000000,242.36533000,25466,BTC
2025-01-02 08:00:00,95822.01000000,96050.03000000,95650.78000000,95721.42000000,415.70016000,41915,BTC
2025-01-02 08:30:00,95721.43000000,96211.54000000,95640.05000000,96150.00000000,429.06147000,42893,BTC
2025-01-02 09:00:00,96150.00000000,96435.67000000,96036.86000000,96393.50000000,466.48033000,49938,BTC
2025-01-02 09:30:00,96393.51000000,96799.86000000,96287.87000000,96755.51000000,509.54495000,58220,BTC
2025-01-02 10:00:00,96755.51000000,96808.37000000,96563.77000000,96697.95000000,541.37536000,47973,BTC
2025-01-02 10:30:00,96697.95000000,96764.02000000,96538.77000000,96708.00000000,285.37150000,36719,BTC
2025-01-02 11:00:00,96708.00000000,96876.38000000,96469.46000000,96556.16000000,364.31216000,37575,BTC
2025-01-02 11:30:00,96556.16000000,96789.47000000,96550.69000000,96732.99000000,169.35158000,26794,BTC
2025-01-02 12:00:00,96733.00000000,96895.00000000,96609.42000000,96754.72000000,360.02599000,39543,BTC
2025-01-02 12:30:00,96754.72000000,96865.05000000,96611.00000000,96850.01000000,317.27911000,36097,BTC
2025-01-02 13:00:00,96850.01000000,96988.05000000,96630.00000000,96763.60000000,514.14349000,43221,BTC
2025-01-02 13:30:00,96763.61000000,96794.97000000,96436.00000000,96458.17000000,389.13098000,52553,BTC
2025-01-02 14:00:00,96458.17000000,96491.15000000,95924.60000000,96474.83000000,755.54623000,103263,BTC
2025-01-02 14:30:00,96474.83000000,97440.91000000,96267.45000000,97256.49000000,2251.55833000,249204,BTC
2025-01-02 15:00:00,97256.48000000,97323.16000000,96313.00000000,96666.85000000,1061.20662000,181955,BTC
2025-01-02 15:30:00,96666.85000000,96744.82000000,96164.78000000,96455.01000000,945.84038000,152425,BTC
2025-01-02 16:00:00,96455.01000000,97387.15000000,96040.04000000,97387.15000000,918.03444000,156340,BTC
2025-01-02 16:30:00,97387.14000000,97650.00000000,97152.89000000,97229.74000000,806.99546000,161832,BTC
2025-01-02 17:00:00,97229.75000000,97591.84000000,97033.95000000,97084.41000000,484.47787000,128481,BTC
2025-01-02 17:30:00,97084.41000000,97099.46000000,96325.44000000,96757.57000000,788.27988000,208491,BTC
2025-01-02 18:00:00,96757.57000000,97113.44000000,96400.00000000,96903.00000000,479.15018000,177115,BTC
2025-01-02 18:30:00,96902.99000000,97350.00000000,96634.61000000,97319.74000000,360.75442000,121071,BTC
2025-01-02 19:00:00,97319.74000000,97777.00000000,97212.81000000,97600.00000000,405.85314000,105507,BTC
2025-01-02 19:30:00,97600.00000000,97600.00000000,97200.00000000,97317.74000000,308.55651000,103173,BTC
2025-01-02 20:00:00,97317.74000000,97839.50000000,97317.74000000,97600.00000000,341.71440000,99215,BTC
2025-01-02 20:30:00,97600.01000000,97728.93000000,97300.00000000,97306.46000000,377.13240000,119673,BTC
2025-01-02 21:00:00,97306.46000000,97355.77000000,97060.52000000,97124.48000000,216.47964000,42347,BTC
2025-01-02 21:30:00,97124.48000000,97265.28000000,97040.16000000,97212.68000000,177.66763000,38773,BTC
2025-01-02 22:00:00,97212.69000000,97212.69000000,96666.66000000,96882.80000000,272.84023000,58669,BTC
2025-01-02 22:30:00,96882.80000000,97042.26000000,96841.69000000,96911.04000000,145.94069000,37711,BTC
2025-01-02 23:00:00,96911.04000000,97022.76000000,96758.17000000,96973.53000000,278.22109000,54869,BTC
2025-01-02 23:30:00,96973.52000000,97077.78000000,96847.16000000,96984.79000000,163.56325000,31341,BTC
2025-01-03 00:00:00,96984.79000000,97080.96000000,96796.56000000,97025.92000000,188.41298000,47081,BTC
2025-01-03 00:30:00,97025.92000000,97068.14000000,96799.96000000,96825.82000000,126.59675000,33778,BTC
2025-01-03 01:00:00,96825.83000000,96907.13000000,96650.00000000,96907.12000000,188.29666000,58416,BTC
2025-01-03 01:30:00,96907.13000000,97000.00000000,96682.69000000,96985.47000000,154.06248000,39823,BTC
2025-01-03 02:00:00,96985.47000000,97342.44000000,96856.98000000,97259.00000000,221.42404000,54555,BTC
2025-01-03 02:30:00,97258.99000000,97262.19000000,96952.66000000,96966.85000000,167.21604000,40835,BTC
2025-01-03 03:00:00,96966.85000000,97084.25000000,96833.99000000,96941.88000000,158.04488000,25555,BTC
2025-01-03 03:30:00,96941.87000000,97090.91000000,96876.80000000,97062.30000000,97.70432000,24143,BTC
2025-01-03 04:00:00,97062.30000000,97066.18000000,96878.52000000,96920.26000000,122.48991000,26697,BTC
2025-01-03 04:30:00,96920.27000000,96962.56000000,96766.51000000,96813.41000000,143.03222000,24616,BTC
2025-01-03 05:00:00,96813.49000000,96860.48000000,96590.28000000,96678.76000000,189.01206000,36831,BTC
2025-01-03 05:30:00,96678.76000000,96813.77000000,96639.70000000,96765.34000000,127.45125000,20711,BTC
2025-01-03 06:00:00,96765.35000000,96918.56000000,96619.98000000,96668.00000000,197.25757000,27475,BTC
2025-01-03 06:30:00,96667.55000000,96739.67000000,96512.00000000,96539.49000000,185.14506000,25344,BTC
2025-01-03 07:00:00,96539.49000000,96645.83000000,96411.54000000,96452.07000000,219.93922000,38195,BTC
2025-01-03 07:30:00,96452.06000000,96472.94000000,96280.65000000,96304.00000000,326.93007000,37537,BTC
2025-01-03 08:00:00,96304.00000000,96529.84000000,96304.00000000,96341.01000000,229.13033000,25793,BTC
2025-01-03 08:30:00,96341.01000000,96341.02000000,96100.01000000,96129.97000000,314.26088000,30727,BTC
2025-01-03 09:00:00,96129.97000000,96570.62000000,96107.84000000,96491.86000000,336.47425000,39337,BTC
2025-01-03 09:30:00,96491.87000000,96702.48000000,96450.00000000,96554.32000000,191.52060000,31567,BTC
2025-01-03 10:00:00,96554.32000000,96561.36000000,96402.82000000,96537.00000000,198.78626000,28186,BTC
2025-01-03 10:30:00,96537.00000000,96640.01000000,96454.36000000,96488.53000000,156.59043000,23635,BTC
2025-01-03 11:00:00,96488.53000000,96816.11000000,96482.51000000,96750.00000000,223.87521000,30360,BTC
2025-01-03 11:30:00,96750.00000000,96830.00000000,96661.68000000,96757.58000000,224.53987000,37054,BTC
2025-01-03 12:00:00,96757.57000000,96901.06000000,96717.36000000,96893.04000000,227.27631000,39375,BTC
2025-01-03 12:30:00,96893.03000000,96921.36000000,96666.66000000,96666.66000000,160.30609000,27130,BTC
2025-01-03 13:00:00,96666.66000000,96839.71000000,96482.52000000,96538.96000000,337.05348000,69774,BTC
2025-01-03 13:30:00,96538.95000000,96716.92000000,96472.43000000,96504.79000000,293.75025000,53522,BTC
2025-01-03 14:00:00,96504.80000000,97131.00000000,96504.79000000,97084.60000000,370.38839000,73840,BTC
2025-01-03 14:30:00,97084.60000000,97342.44000000,96624.50000000,97016.01000000,1020.20235000,221322,BTC
2025-01-03 15:00:00,97016.00000000,97450.00000000,96759.12000000,97263.78000000,833.48377000,194982,BTC
2025-01-03 15:30:00,97263.79000000,97660.00000000,97138.14000000,97521.35000000,754.11782000,163391,BTC
2025-01-03 16:00:00,97521.36000000,98444.42000000,97406.54000000,98066.00000000,1197.51627000,185399,BTC
2025-01-03 16:30:00,98066.00000000,98368.85000000,97720.31000000,97868.20000000,702.39871000,136712,BTC
2025-01-03 17:00:00,97868.21000000,98263.13000000,97837.63000000,98164.02000000,467.63787000,107367,BTC
2025-01-03 17:30:00,98164.02000000,98299.76000000,97944.44000000,98026.00000000,332.07357000,88550,BTC
2025-01-03 18:00:00,98025.99000000,98481.74000000,98000.00000000,98481.73000000,345.50984000,73487,BTC
2025-01-03 18:30:00,98481.73000000,98697.86000000,98290.75000000,98527.98000000,468.13340000,92079,BTC
2025-01-03 19:00:00,98527.97000000,98976.91000000,98491.53000000,98697.85000000,763.35955000,108525,BTC
2025-01-03 19:30:00,98697.85000000,98838.18000000,98554.30000000,98592.01000000,307.06756000,71810,BTC
2025-01-03 20:00:00,98592.02000000,98748.00000000,98300.00000000,98618.09000000,426.34055000,67949,BTC
2025-01-03 20:30:00,98618.08000000,98629.05000000,98311.51000000,98311.52000000,419.82916000,61781,BTC
2025-01-03 21:00:00,98311.51000000,98369.56000000,98196.96000000,98274.48000000,341.03029000,43203,BTC
2025-01-03 21:30:00,98274.47000000,98419.14000000,98209.95000000,98272.70000000,166.35008000,38006,BTC
2025-01-03 22:00:00,98272.70000000,98512.94000000,98272.70000000,98460.37000000,174.29159000,34781,BTC
2025-01-03 22:30:00,98460.38000000,98485.83000000,98250.00000000,98296.37000000,143.25685000,26423,BTC
2025-01-03 23:00:00,98296.37000000,98382.19000000,98101.00000000,98101.01000000,171.16678000,38796,BTC
2025-01-03 23:30:00,98101.01000000,98184.60000000,98067.99000000,98174.18000000,143.09549000,24709,BTC
2025-01-04 00:00:00,98174.17000000,98288.00000000,98016.69000000,98094.02000000,256.92558000,29692,BTC
2025-01-04 00:30:00,98094.02000000,98094.02000000,97887.20000000,97950.01000000,208.21763000,35838,BTC
2025-01-04 01:00:00,97950.01000000,98005.69000000,97800.00000000,97960.15000000,175.38433000,35321,BTC
2025-01-04 01:30:00,97960.15000000,98095.06000000,97909.09000000,98040.00000000,116.71426000,29604,BTC
2025-01-04 02:00:00,98040.00000000,98042.02000000,97848.48000000,97900.67000000,173.84382000,25926,BTC
2025-01-04 02:30:00,97900.67000000,98314.15000000,97874.64000000,98304.51000000,195.05776000,41654,BTC
2025-01-04 03:00:00,98304.51000000,98304.51000000,98052.97000000,98086.80000000,139.14915000,21488,BTC
2025-01-04 03:30:00,98086.80000000,98269.39000000,98078.48000000,98200.00000000,135.53935000,20514,BTC
2025-01-04 04:00:00,98200.01000000,98200.01000000,97900.00000000,97948.87000000,156.41186000,31193,BTC
2025-01-04 04:30:00,97948.87000000,98012.91000000,97862.87000000,98001.00000000,148.08771000,21249,BTC
2025-01-04 05:00:00,98001.00000000,98164.75000000,97988.76000000,98143.44000000,108.86877000,22555,BTC
2025-01-04 05:30:00,98143.45000000,98196.51000000,98063.34000000,98126.21000000,141.10910000,17373,BTC
2025-01-04 06:00:00,98126.21000000,98140.98000000,98047.79000000,98073.02000000,108.27212000,20593,BTC
2025-01-04 06:30:00,98073.03000000,98209.70000000,98039.91000000,98127.54000000,103.65126000,20117,BTC
2025-01-04 07:00:00,98127.53000000,98350.04000000,98095.17000000,98193.71000000,288.71588000,30463,BTC
2025-01-04 07:30:00,98193.71000000,98323.28000000,98169.92000000,98271.88000000,165.74553000,19798,BTC
2025-01-04 08:00:00,98271.87000000,98306.22000000,98112.55000000,98185.85000000,137.61829000,22665,BTC
2025-01-04 08:30:00,98185.85000000,98270.07000000,97905.26000000,97906.07000000,166.05749000,24102,BTC
2025-01-04 09:00:00,97906.08000000,97980.00000000,97713.11000000,97873.39000000,261.61372000,43117,BTC
2025-01-04 09:30:00,97873.39000000,97899.07000000,97532.58000000,97690.37000000,410.17778000,39883,BTC
2025-01-04 10:00:00,97690.37000000,97762.33000000,97600.00000000,97736.17000000,194.34169000,36263,BTC
2025-01-04 10:30:00,97736.17000000,97859.60000000,97736.16000000,97789.32000000,136.34391000,27453,BTC
2025-01-04 11:00:00,97789.32000000,97789.32000000,97711.54000000,97758.89000000,139.23648000,19744,BTC
2025-01-04 11:30:00,97758.89000000,97923.07000000,97758.88000000,97889.39000000,139.87470000,23030,BTC
2025-01-04 12:00:00,97889.40000000,98016.97000000,97800.00000000,97921.89000000,186.52785000,37830,BTC
2025-01-04 12:30:00,97921.90000000,97993.49000000,97801.49000000,97888.12000000,150.26907000,29441,BTC
2025-01-04 13:00:00,97888.12000000,97967.35000000,97770.74000000,97849.51000000,185.73781000,33747,BTC
2025-01-04 13:30:00,97849.51000000,98068.46000000,97750.00000000,97973.05000000,277.46273000,41981,BTC
2025-01-04 14:00:00,97973.05000000,98013.32000000,97828.38000000,98000.00000000,172.84490000,41369,BTC
2025-01-04 14:30:00,98000.01000000,98080.15000000,97940.64000000,98035.04000000,156.59670000,28985,BTC
2025-01-04 15:00:00,98035.05000000,98152.02000000,97625.60000000,97832.06000000,262.40947000,59056,BTC
2025-01-04 15:30:00,97832.07000000,97832.07000000,97514.79000000,97657.94000000,475.37478000,104760,BTC
2025-01-04 16:00:00,97657.95000000,97874.68000000,97623.99000000,97703.12000000,205.33172000,52710,BTC
2025-01-04 16:30:00,97703.11000000,97729.14000000,97549.99000000,97704.60000000,369.78729000,44550,BTC
2025-01-04 17:00:00,97704.60000000,97826.81000000,97687.77000000,97780.29000000,105.57560000,27019,BTC
2025-01-04 17:30:00,97780.28000000,98049.99000000,97752.02000000,98016.26000000,145.87145000,28398,BTC
2025-01-04 18:00:00,98016.26000000,98139.13000000,97962.67000000,98057.28000000,142.22652000,29618,BTC
2025-01-04 18:30:00,98057.27000000,98098.39000000,97909.85000000,97961.56000000,94.99145000,21771,BTC
2025-01-04 19:00:00,97961.56000000,98350.00000000,97931.23000000,98167.17000000,215.07358000,42949,BTC
2025-01-04 19:30:00,98167.17000000,98264.24000000,98093.66000000,98166.26000000,115.40810000,23102,BTC
2025-01-04 20:00:00,98166.26000000,98490.00000000,98166.25000000,98456.37000000,183.24185000,35760,BTC
2025-01-04 20:30:00,98456.37000000,98671.02000000,98400.00000000,98599.02000000,258.45288000,42724,BTC
2025-01-04 21:00:00,98599.02000000,98778.43000000,98502.77000000,98532.81000000,360.71599000,54679,BTC
2025-01-04 21:30:00,98532.81000000,98532.82000000,98344.00000000,98362.43000000,175.65991000,30578,BTC
2025-01-04 22:00:00,98362.43000000,98406.27000000,98266.33000000,98268.00000000,143.37617000,17789,BTC
2025-01-04 22:30:00,98268.01000000,98484.85000000,98265.91000000,98417.25000000,146.33130000,22734,BTC
2025-01-04 23:00:00,98417.25000000,98419.14000000,98143.20000000,98240.00000000,144.71746000,31476,BTC
2025-01-04 23:30:00,98240.00000000,98311.24000000,98208.00000000,98220.50000000,109.11376000,17321,BTC
2025-01-05 00:00:00,98220.51000000,98391.59000000,98154.18000000,98272.31000000,165.26249000,35026,BTC
2025-01-05 00:30:00,98272.31000000,98343.90000000,98200.36000000,98213.43000000,89.17103000,23489,BTC
2025-01-05 01:00:00,98213.44000000,98322.35000000,98151.51000000,98213.61000000,99.19419000,17607,BTC
2025-01-05 01:30:00,98213.61000000,98213.62000000,98050.00000000,98123.53000000,138.16828000,27136,BTC
2025-01-05 02:00:00,98123.53000000,98212.13000000,98123.52000000,98181.82000000,102.92484000,18089,BTC
2025-01-05 02:30:00,98181.81000000,98227.49000000,98105.41000000,98227.48000000,84.61195000,16932,BTC
2025-01-05 03:00:00,98227.49000000,98227.49000000,98115.30000000,98152.01000000,62.38217000,15952,BTC
2025-01-05 03:30:00,98152.01000000,98187.97000000,98069.00000000,98187.96000000,88.85558000,18718,BTC
2025-01-05 04:00:00,98187.97000000,98522.76000000,98187.96000000,98487.16000000,178.31655000,30528,BTC
2025-01-05 04:30:00,98487.17000000,98487.17000000,98348.15000000,98357.46000000,60.34022000,17609,BTC
2025-01-05 05:00:00,98357.46000000,98425.97000000,98264.78000000,98425.96000000,97.80036000,13481,BTC
2025-01-05 05:30:00,98425.96000000,98500.00000000,98305.03000000,98358.98000000,114.84962000,20389,BTC
2025-01-05 06:00:00,98358.98000000,98393.94000000,98304.82000000,98370.35000000,62.43212000,12788,BTC
2025-01-05 06:30:00,98370.34000000,98500.00000000,98339.57000000,98451.47000000,87.17918000,14798,BTC
2025-01-05 07:00:00,98451.48000000,98464.84000000,98339.97000000,98339.97000000,71.85578000,13092,BTC
2025-01-05 07:30:00,98339.98000000,98355.83000000,98268.77000000,98268.77000000,46.45591000,9777,BTC
2025-01-05 08:00:00,98268.77000000,98268.78000000,97777.77000000,97897.10000000,392.43105000,63646,BTC
2025-01-05 08:30:00,97897.11000000,97941.97000000,97822.00000000,97861.04000000,119.30825000,30250,BTC
2025-01-05 09:00:00,97861.04000000,97943.02000000,97814.72000000,97819.33000000,96.74407000,24579,BTC
2025-01-05 09:30:00,97819.32000000,97910.74000000,97637.93000000,97652.20000000,244.39139000,29873,BTC
2025-01-05 10:00:00,97652.21000000,97776.68000000,97600.00000000,97600.02000000,235.85863000,35612,BTC
2025-01-05 10:30:00,97600.02000000,97748.84000000,97600.01000000,97737.48000000,95.93199000,17593,BTC
2025-01-05 11:00:00,97737.48000000,97822.16000000,97685.53000000,97727.27000000,90.97828000,24053,BTC
2025-01-05 11:30:00,97727.27000000,97735.96000000,97615.13000000,97641.63000000,95.73943000,21500,BTC
2025-01-05 12:00:00,97641.62000000,97922.89000000,97569.04000000,97717.27000000,163.73852000,42136,BTC
2025-01-05 12:30:00,97717.26000000,97956.66000000,97673.67000000,97770.01000000,152.73674000,38082,BTC
2025-01-05 13:00:00,97770.01000000,97965.31000000,97737.20000000,97965.30000000,119.24848000,29705,BTC
2025-01-05 13:30:00,97965.30000000,98018.96000000,97680.18000000,97689.96000000,162.69471000,29681,BTC
2025-01-05 14:00:00,97689.96000000,97779.96000000,97276.79000000,97484.97000000,540.02030000,89837,BTC
2025-01-05 14:30:00,97484.97000000,97967.08000000,97372.99000000,97855.06000000,236.63844000,68341,BTC
2025-01-05 15:00:00,97855.06000000,98024.48000000,97702.30000000,97908.10000000,207.34019000,55771,BTC
2025-01-05 15:30:00,97908.10000000,98281.89000000,97908.10000000,98028.98000000,284.89055000,72440,BTC
2025-01-05 16:00:00,98028.98000000,98332.54000000,97988.88000000,98082.34000000,315.28803000,63424,BTC
2025-01-05 16:30:00,98082.34000000,98113.29000000,97937.82000000,98035.17000000,139.27578000,42538,BTC
2025-01-05 17:00:00,98035.17000000,98078.94000000,97880.39000000,97967.99000000,161.52147000,30098,BTC
2025-01-05 17:30:00,97968.00000000,98023.84000000,97673.57000000,97731.08000000,197.13450000,46929,BTC
2025-01-05 18:00:00,97731.09000000,97777.46000000,97577.46000000,97706.91000000,217.38967000,54214,BTC
2025-01-05 18:30:00,97706.91000000,97927.98000000,97695.58000000,97918.91000000,83.90066000,27467,BTC
2025-01-05 19:00:00,97918.91000000,98109.00000000,97854.99000000,98056.22000000,171.95994000,36338,BTC
2025-01-05 19:30:00,98056.22000000,98079.64000000,97975.24000000,98079.63000000,134.89690000,27534,BTC
2025-01-05 20:00:00,98079.64000000,98678.00000000,98024.00000000,98482.49000000,470.53676000,82712,BTC
2025-01-05 20:30:00,98482.49000000,98497.32000000,98161.38000000,98275.71000000,209.92491000,53296,BTC
2025-01-05 21:00:00,98275.71000000,98419.94000000,98216.58000000,98303.61000000,213.75521000,43671,BTC
2025-01-05 21:30:00,98303.62000000,98522.46000000,98283.29000000,98496.52000000,114.02847000,23495,BTC
2025-01-05 22:00:00,98496.52000000,98556.30000000,98344.00000000,98550.18000000,114.76408000,25314,BTC
2025-01-05 22:30:00,98550.17000000,98745.45000000,98516.27000000,98695.21000000,293.08867000,35754,BTC
2025-01-05 23:00:00,98695.21000000,98836.85000000,98366.12000000,98475.09000000,344.33388000,74781,BTC
2025-01-05 23:30:00,98475.09000000,98504.00000000,98322.72000000,98363.61000000,125.34701000,39724,BTC
2025-01-06 00:00:00,98363.61000000,98773.48000000,98300.00000000,98477.68000000,286.21077000,74854,BTC
2025-01-06 00:30:00,98477.68000000,98561.96000000,98190.75000000,98217.23000000,208.01988000,68124,BTC
