Date,Open,High,Low,Close,Volume,Ticker
2024-12-22,97218.3203125,97360.265625,94202.1875,95104.9375,43147981314,BTC-USD
2024-12-22,3336.998779296875,3398.657470703125,3219.294921875,3277.53515625,24780768375,ETH-USD
2024-12-22,181.2868194580078,187.53346252441406,177.13406372070312,180.16891479492188,4001292417,SOL-USD
2024-12-22,2.2377939224243164,2.2909209728240967,2.167088031768799,2.1993319988250732,11275662705,XRP-USD
2024-12-23,95099.390625,96416.2109375,92403.1328125,94686.2421875,65239002919,BTC-USD
2024-12-23,3277.51416015625,3461.52783203125,3217.36865234375,3415.785400390625,34496081389,ETH-USD
2024-12-23,180.17428588867188,193.0481414794922,176.71888732910156,189.75369262695312,4922594345,SOL-USD
2024-12-23,2.19943904876709,2.2684519290924072,2.1352620124816895,2.2572619915008545,10144129668,XRP-USD
2024-12-24,94684.34375,99404.0625,93448.015625,98676.09375,47114953674,BTC-USD
2024-12-24,3415.738037109375,3535.857666015625,3355.609130859375,3492.0498046875,23083678195,ETH-USD
2024-12-24,189.75369262695312,198.69613647460938,186.11529541015625,196.98902893066406,3412375255,SOL-USD
2024-12-24,2.2572829723358154,2.346191883087158,2.2144899368286133,2.3246240615844727,5976090472,XRP-USD
2024-12-25,98675.9140625,99478.75,97593.46875,99299.1953125,33700394629,BTC-USD
2024-12-25,3491.95751953125,3542.833740234375,3440.09716796875,3493.2353515625,17651873225,ETH-USD
2024-12-25,196.99136352539062,201.6346435546875,195.35304260253906,197.4790802001953,2688415733,SOL-USD
2024-12-25,2.324634075164795,2.3278110027313232,2.263763904571533,2.2959699630737305,3967858677,XRP-USD
2024-12-26,99297.6953125,99884.5703125,95137.8828125,95795.515625,47054980873,BTC-USD
2024-12-26,3493.30419921875,3512.6044921875,3302.306396484375,3331.225830078125,22247726776,ETH-USD
2024-12-26,197.47515869140625,199.39797973632812,186.8555908203125,188.21810913085938,2864701219,SOL-USD
2024-12-26,2.2958950996398926,2.311979055404663,2.134114980697632,2.154339075088501,5466927247,XRP-USD
2024-12-27,95704.9765625,97294.84375,93310.7421875,94164.859375,52419934565,BTC-USD
2024-12-27,3331.0537109375,3436.710693359375,3302.57568359375,3328.9169921875,24091627403,ETH-USD
2024-12-27,188.216552734375,193.75335693359375,182.94712829589844,183.82847595214844,2788285851,SOL-USD
2024-12-27,2.154330015182495,2.231316089630127,2.1235098838806152,2.1416499614715576,5426840159,XRP-USD
2024-12-28,94160.1875,95525.8984375,94014.2890625,95163.9296875,24107436185,BTC-USD
2024-12-28,3328.774658203125,3419.920166015625,3318.033935546875,3397.90234375,14305648523,ETH-USD
2024-12-28,183.83338928222656,195.43544006347656,183.8333282470703,195.01353454589844,2158687217,SOL-USD
2024-12-28,2.141666889190674,2.1994919776916504,2.1350059509277344,2.180824041366577,2759395789,XRP-USD
2024-12-29,95174.0546875,95174.875,92881.7890625,93530.2265625,29635885267,BTC-USD
2024-12-29,3397.862548828125,3406.6484375,3321.664794921875,3349.513427734375,13440907792,ETH-USD
2024-12-29,195.02244567871094,197.1810760498047,188.34100341796875,189.7442626953125,2165753102,SOL-USD
2024-12-29,2.180833101272583,2.192812919616699,2.071950912475586,2.093179941177368,3053146362,XRP-USD
2024-12-30,93527.1953125,94903.3203125,91317.1328125,92643.2109375,56188003691,BTC-USD
2024-12-30,3349.5859375,3428.52734375,3298.804443359375,3356.392578125,26981583962,ETH-USD
2024-12-30,189.74420166015625,196.12290954589844,185.93760681152344,191.02804565429688,3246300054,SOL-USD
2024-12-30,2.093189001083374,2.143188953399658,2.0002310276031494,2.0575709342956543,6671570513,XRP-USD
2024-12-31,92643.25,96090.6015625,91914.03125,93429.203125,43625106843,BTC-USD
2024-12-31,3356.394775390625,3444.396728515625,3311.41259765625,3332.53173828125,20845452085,ETH-USD
2024-12-31,191.04530334472656,198.6783905029297,187.97987365722656,189.2644805908203,3276526561,SOL-USD
2024-12-31,2.0575449466705322,2.1409740447998047,2.014132022857666,2.0801279544830322,4725443244,XRP-USD
2025-01-01,93425.1015625,94929.8671875,92788.125,94419.7578125,24519888919,BTC-USD
2025-01-01,3332.406494140625,3366.531494140625,3310.255859375,3353.504150390625,14195410493,ETH-USD
2025-01-01,189.2669219970703,194.81849670410156,187.87945556640625,193.8737335205078,2324231668,SOL-USD
2025-01-01,2.0801210403442383,2.3467729091644287,2.079150915145874,2.322340965270996,7677226237,XRP-USD
2025-01-02,94416.2890625,97739.8203125,94201.5703125,96886.875,46009564411,BTC-USD
2025-01-02,3353.412109375,3493.4482421875,3348.35205078125,3451.392578125,22243574698,ETH-USD
2025-01-02,193.87213134765625,209.0667266845703,193.25852966308594,207.7670440673828,4230329837,SOL-USD
2025-01-02,2.3224079608917236,2.435502052307129,2.322395086288452,2.403369903564453,8345904442,XRP-USD
2025-01-03,96881.7265625,98956.9140625,96034.6171875,98107.4296875,35611391163,BTC-USD
2025-01-03,3451.680908203125,3627.0556640625,3421.83154296875,3605.009765625,21877299255,ETH-USD
2025-01-03,207.76760864257812,219.5595245361328,205.65240478515625,217.74732971191406,4064420852,SOL-USD
2025-01-03,2.4033749103546143,2.4745519161224365,2.3971331119537354,2.4528961181640625,5804528036,XRP-USD
2025-01-04,98106.9921875,98734.4296875,97562.9765625,98236.2265625,22342608078,BTC-USD
2025-01-04,3605.20068359375,3669.19677734375,3574.326904296875,3657.706787109375,16060610759,ETH-USD
2025-01-04,217.748046875,217.90504455566406,213.83145141601562,216.6229248046875,2432220391,SOL-USD
2025-01-04,2.452897071838379,2.5043840408325195,2.4067139625549316,2.4195950031280518,4395986073,XRP-USD
2025-01-05,98233.90625,98813.3046875,97291.765625,98314.9609375,20525254825,BTC-USD
2025-01-05,3657.7431640625,3673.81298828125,3594.616943359375,3634.103759765625,12830306908,ETH-USD
2025-01-05,216.6227569580078,218.87840270996094,211.76522827148438,213.3936309814453,2403765299,SOL-USD
2025-01-05,2.4195799827575684,2.4255449771881104,2.3343610763549805,2.3997271060943604,4125625773,XRP-USD
2025-01-06,98314.953125,102482.875,97926.1484375,102078.0859375,51823432705,BTC-USD
2025-01-06,3634.11376953125,3743.941650390625,3611.21435546875,3688.611328125,23973574043,ETH-USD
2025-01-06,213.39483642578125,222.95297241210938,211.65313720703125,218.72312927246094,3408034919,SOL-USD
2025-01-06,2.399725914001465,2.4552509784698486,2.376384973526001,2.418807029724121,4383804466,XRP-USD
2025-01-07,102248.8515625,102712.484375,96132.875,96922.703125,58685738547,BTC-USD
2025-01-07,3688.34130859375,3701.10693359375,3358.08984375,3381.577392578125,32235312545,ETH-USD
2025-01-07,218.41293334960938,219.14230346679688,202.12490844726562,202.23025512695312,4360983978,SOL-USD
2025-01-07,2.4187939167022705,2.460566997528076,2.2659060955047607,2.2723500728607178,7375576966,XRP-USD
2025-01-08,96924.1640625,97258.3203125,92525.84375,95043.5234375,63875859171,BTC-USD
2025-01-08,3381.615478515625,3413.682861328125,3209.214599609375,3326.329345703125,34337730882,ETH-USD
2025-01-08,202.22787475585938,203.06031799316406,188.9578857421875,197.55905151367188,5028291858,SOL-USD
2025-01-08,2.27236008644104,2.3951570987701416,2.2129290103912354,2.375304937362671,8537147723,XRP-USD
2025-01-09,95043.484375,95349.71875,91220.84375,92484.0390625,62777261693,BTC-USD
2025-01-09,3326.359619140625,3355.8623046875,3159.384033203125,3219.4306640625,28815726276,ETH-USD
2025-01-09,197.55905151367188,198.9010009765625,182.32232666015625,185.02528381347656,3815664216,SOL-USD
2025-01-09,2.375308036804199,2.389349937438965,2.2393898963928223,2.275212049484253,6033281189,XRP-USD
2025-01-10,92494.4921875,95770.609375,92250.09375,94701.453125,62058693684,BTC-USD
2025-01-10,3219.49658203125,3320.50048828125,3196.1103515625,3267.489990234375,26503845190,ETH-USD
2025-01-10,185.0131378173828,192.75631713867188,183.86676025390625,187.5791778564453,3739014100,SOL-USD
2025-01-10,2.2751669883728027,2.3639349937438965,2.2559070587158203,2.343251943588257,5315424125,XRP-USD
2025-01-11,94700.8359375,94977.6875,93840.046875,94566.59375,18860894100,BTC-USD
2025-01-11,3267.5224609375,3317.654296875,3219.69873046875,3282.2177734375,11772144561,ETH-USD
2025-01-11,187.57118225097656,191.71881103515625,184.27743530273438,187.99551391601562,2174290937,SOL-USD
2025-01-11,2.3432459831237793,2.5923891067504883,2.328618049621582,2.576770067214966,7962865928,XRP-USD
2025-01-12,94565.7265625,95367.5390625,93712.5078125,94488.4375,20885130965,BTC-USD
2025-01-12,3282.150390625,3298.018310546875,3224.510498046875,3265.951171875,11647743556,ETH-USD
2025-01-12,187.99533081054688,190.74917602539062,185.2522735595703,188.5603790283203,1544086708,SOL-USD
2025-01-12,2.576788902282715,2.5779190063476562,2.4730029106140137,2.5063140392303467,5572029190,XRP-USD
2025-01-13,94488.890625,95837.0,89260.1015625,94516.5234375,72978998252,BTC-USD
2025-01-13,3266.095458984375,3335.193603515625,2920.5927734375,3135.499755859375,39911742769,ETH-USD
2025-01-13,188.55091857910156,191.77517700195312,170.6289825439453,182.83535766601562,5225490858,SOL-USD
