Date,Open,High,Low,Close,Volume,Ticker
2025-03-15 00:00:00+00:00,83989.8046875,83989.8046875,83989.8046875,83989.8046875,0.0,BTC-USD
2025-03-15 00:00:00+00:00,1910.859619140625,1910.859619140625,1910.859619140625,1910.859619140625,0.0,ETH-USD
2025-03-15 00:00:00+00:00,133.42596435546875,133.42596435546875,133.42596435546875,133.42596435546875,0.0,SOL-USD
2025-03-15 00:00:00+00:00,2.3566346168518066,2.3566346168518066,2.3566346168518066,2.3566346168518066,0.0,XRP-USD
2025-03-15 00:01:00+00:00,,,,,,BTC-USD
2025-03-15 00:01:00+00:00,1912.0020751953125,1912.0020751953125,1912.0020751953125,1912.0020751953125,0.0,ETH-USD
2025-03-15 00:01:00+00:00,,,,,,SOL-USD
2025-03-15 00:01:00+00:00,2.3571836948394775,2.3571836948394775,2.3571836948394775,2.3571836948394775,0.0,XRP-USD
2025-03-15 00:02:00+00:00,84001.328125,84001.328125,84001.328125,84001.328125,0.0,BTC-USD
2025-03-15 00:02:00+00:00,1910.958740234375,1910.958740234375,1910.958740234375,1910.958740234375,154372096.0,ETH-USD
2025-03-15 00:02:00+00:00,133.55389404296875,133.55389404296875,133.55389404296875,133.55389404296875,0.0,SOL-USD
2025-03-15 00:02:00+00:00,2.3565680980682373,2.3565680980682373,2.3565680980682373,2.3565680980682373,0.0,XRP-USD
2025-03-15 00:03:00+00:00,84041.890625,84041.890625,84041.890625,84041.890625,0.0,BTC-USD
2025-03-15 00:03:00+00:00,,,,,,ETH-USD
2025-03-15 00:03:00+00:00,133.59417724609375,133.59417724609375,133.59417724609375,133.59417724609375,292096.0,SOL-USD
2025-03-15 00:03:00+00:00,,,,,,XRP-USD
2025-03-15 00:04:00+00:00,84031.1796875,84031.1796875,84031.1796875,84031.1796875,45094912.0,BTC-USD
2025-03-15 00:04:00+00:00,1912.06787109375,1912.06787109375,1912.06787109375,1912.06787109375,0.0,ETH-USD
2025-03-15 00:04:00+00:00,133.62518310546875,133.62518310546875,133.62518310546875,133.62518310546875,1711360.0,SOL-USD
2025-03-15 00:04:00+00:00,2.357684373855591,2.357684373855591,2.357684373855591,2.357684373855591,0.0,XRP-USD
2025-03-15 00:05:00+00:00,,,,,,BTC-USD
2025-03-15 00:05:00+00:00,1912.49462890625,1912.49462890625,1912.49462890625,1912.49462890625,169078784.0,ETH-USD
2025-03-15 00:05:00+00:00,,,,,,SOL-USD
2025-03-15 00:05:00+00:00,2.357607841491699,2.357607841491699,2.357607841491699,2.357607841491699,194560.0,XRP-USD
2025-03-15 00:06:00+00:00,84068.3828125,84068.3828125,84068.3828125,84068.3828125,0.0,BTC-USD
2025-03-15 00:06:00+00:00,1912.279541015625,1912.279541015625,1912.279541015625,1912.279541015625,0.0,ETH-USD
2025-03-15 00:06:00+00:00,133.5926513671875,133.5926513671875,133.5926513671875,133.5926513671875,240896.0,SOL-USD
2025-03-15 00:06:00+00:00,2.3576834201812744,2.3576834201812744,2.3576834201812744,2.3576834201812744,0.0,XRP-USD
2025-03-15 00:07:00+00:00,84085.6875,84085.6875,84085.6875,84085.6875,120496128.0,BTC-USD
2025-03-15 00:07:00+00:00,1912.89892578125,1912.89892578125,1912.89892578125,1912.89892578125,0.0,ETH-USD
2025-03-15 00:07:00+00:00,133.5001220703125,133.5001220703125,133.5001220703125,133.5001220703125,638720.0,SOL-USD
2025-03-15 00:07:00+00:00,2.3578152656555176,2.3578152656555176,2.3578152656555176,2.3578152656555176,0.0,XRP-USD
2025-03-15 00:08:00+00:00,84074.4921875,84074.4921875,84074.4921875,84074.4921875,7878656.0,BTC-USD
2025-03-15 00:08:00+00:00,1912.0050048828125,1912.0050048828125,1912.0050048828125,1912.0050048828125,5107712.0,ETH-USD
2025-03-15 00:08:00+00:00,133.48776245117188,133.48776245117188,133.48776245117188,133.48776245117188,0.0,SOL-USD
2025-03-15 00:08:00+00:00,2.35791277885437,2.35791277885437,2.35791277885437,2.35791277885437,1393920.0,XRP-USD
2025-03-15 00:09:00+00:00,,,,,,BTC-USD
2025-03-15 00:09:00+00:00,1911.5040283203125,1911.5040283203125,1911.5040283203125,1911.5040283203125,12999680.0,ETH-USD
2025-03-15 00:09:00+00:00,,,,,,SOL-USD
2025-03-15 00:09:00+00:00,2.3576955795288086,2.3576955795288086,2.3576955795288086,2.3576955795288086,258048.0,XRP-USD
2025-03-15 00:10:00+00:00,84099.5234375,84099.5234375,84099.5234375,84099.5234375,24592384.0,BTC-USD
2025-03-15 00:10:00+00:00,1911.6416015625,1911.6416015625,1911.6416015625,1911.6416015625,0.0,ETH-USD
2025-03-15 00:10:00+00:00,133.4687042236328,133.4687042236328,133.4687042236328,133.4687042236328,560384.0,SOL-USD
