Date,Open,High,Low,Close,Volume,Ticker
2022-04-01,45554.1640625,47313.4765625,37697.94140625,37714.875,830115888649,BTC-USD
2022-04-01,3282.576171875,3573.960205078125,2727.40625,2730.186767578125,493826441956,ETH-USD
2022-04-01,122.7361068725586,143.02001953125,82.90953826904297,85.09593200683594,54892178111,SOL-USD
2022-04-01,0.8147090077400208,0.8501539826393127,0.5815759897232056,0.5870910286903381,53410197103,XRP-USD
2022-05-01,37713.265625,39902.94921875,26350.490234375,31792.310546875,1105689315990,BTC-USD
2022-05-01,2729.994140625,2956.686767578125,1721.2647705078125,1942.3280029296875,636271175493,ETH-USD
2022-05-01,85.09468841552734,95.03282165527344,38.05009078979492,45.76784133911133,59438120663,SOL-USD
2022-05-01,0.587086021900177,0.655036985874176,0.3449540138244629,0.4218670129776001,60039548990,XRP-USD
2022-06-01,31792.5546875,31957.28515625,17708.623046875,19784.7265625,923939211678,BTC-USD
2022-06-01,1942.0506591796875,1965.1666259765625,896.1090087890625,1067.298828125,562032668964,ETH-USD
2022-06-01,45.76512908935547,45.946659088134766,26.060319900512695,33.588417053222656,47456191626,SOL-USD
2022-06-01,0.4218890070915222,0.42511799931526184,0.2905789911746979,0.3314479887485504,39627643330,XRP-USD
2022-07-01,19820.470703125,24572.580078125,18966.951171875,23336.896484375,927582363389,BTC-USD
2022-07-01,1068.3167724609375,1774.576416015625,1019.2203369140625,1681.517333984375,534457515643,ETH-USD
2022-07-01,33.645652770996094,47.09938049316406,31.934066772460938,42.400203704833984,43641808083,SOL-USD
2022-07-01,0.33164501190185547,0.40793898701667786,0.3043299913406372,0.3804579973220825,39650213774,XRP-USD
2022-08-01,23336.71875,25135.58984375,19600.78515625,20049.763671875,894192654543,BTC-USD
2022-08-01,1681.445556640625,2022.79150390625,1427.7283935546875,1553.6849365234375,554162785316,ETH-USD
2022-08-01,42.401554107666016,48.18428421020508,30.11916160583496,31.47295570373535,34702219748,SOL-USD
2022-08-01,0.3803519904613495,0.3914799988269806,0.31939199566841125,0.3278700113296509,34012247773,XRP-USD
2022-09-01,20050.498046875,22673.8203125,18290.314453125,19431.7890625,1123272250385,BTC-USD
2022-09-01,1553.75634765625,1784.497802734375,1229.4267578125,1327.9786376953125,496652295826,ETH-USD
2022-09-01,31.475082397460938,38.870384216308594,30.195068359375,33.21244430541992,27370651252,SOL-USD
2022-09-01,0.3278670012950897,0.552282989025116,0.31593799591064453,0.47977399826049805,65966128848,XRP-USD
