Date,Close_Price,Actual_Return,Predicted_Return,Position,Cumulative_Return,Ticker,Rolling_Risk,Rolling_Average
2025-03-07 15:20:00,238.2749938964844,-0.0006232237893771808,-1.963654e-05,SHORT,0.996493652322863,AAPL,0.0015992017703756023,-4.12407447387797e-05
2025-03-07 15:22:00,238.52999877929688,-0.0012741729751092332,-3.8378003e-06,SHORT,0.9977633576045206,AAPL,0.001367802744927862,-0.00041550146727376003
2025-03-07 15:24:00,238.16000366210932,-0.00014787006885752518,2.9143062e-06,LONG,0.9976158182681282,AAPL,0.0013140971667356856,-0.0005024209337359364
2025-03-07 15:26:00,238.2400054931641,-0.0017486315802954788,-8.224724e-05,SHORT,0.9993602807929541,AAPL,0.0010270722168768418,-0.0008761254492811732
2025-03-07 15:28:00,238.3099975585937,-0.0019268030205694677,-0.00013547616,SHORT,1.001285851200623,AAPL,0.001053981111661547,-0.0010390330593690101
2025-03-07 15:30:00,237.41000366210932,-0.0036103859079107403,-9.182377e-05,SHORT,1.004900879527588,AAPL,0.0010326507827312728,-0.0015142153614390197
2025-03-07 15:32:00,237.5500030517578,-0.002415619753483589,-0.000109861125,SHORT,1.007328337942468,AAPL,0.001009222387925782,-0.001493063564176289
2025-03-07 15:34:00,237.19000244140625,-0.00338006511340172,-8.92447e-05,SHORT,1.0107331733152882,AAPL,0.0011700693441531165,-0.0016919580943909219
2025-03-07 15:36:00,237.3950958251953,-0.00103761777664646,-3.3503322e-05,SHORT,1.0117819280233664,AAPL,0.0011806510576707178,-0.001671245334810223
2025-03-07 15:38:00,237.5800018310547,-0.001165497741142496,1.9402509e-05,LONG,1.0106026984717265,AAPL,0.001130464636238834,-0.0017329887726793892
2025-03-07 15:40:00,237.5,-0.0013072769687028085,6.258951e-05,LONG,1.0092815608395054,AAPL,0.0010751956923042267,-0.001801394090611952
2025-03-07 15:42:00,237.8800048828125,0.0007502188881229888,8.5942585e-05,LONG,1.0100387429298814,AAPL,0.0013427733505187718,-0.0015989549042887297
2025-03-07 15:44:00,238.3500061035156,0.0014212414958831854,9.542502e-05,LONG,1.011474251903783,AAPL,0.001598509389799807,-0.0014420437478146586
2025-03-07 15:46:00,238.57000732421875,-0.0023188657774873,-3.117101e-05,SHORT,1.013819724931332,AAPL,0.0016206786813017092,-0.0014990671675338407
2025-03-07 15:48:00,239.3249969482422,0.005169379086120029,-0.00011203063,SHORT,1.008578906448176,AAPL,0.0026434201734579646,-0.000789448956864891
2025-03-07 15:50:00,239.009994506836,-0.0029063037113596923,-0.00012857176,SHORT,1.0115101430671856,AAPL,0.002568242968708854,-0.0007190407372097863
2025-03-07 15:52:00,238.80279541015625,0.00025346877863308137,-9.3531286e-05,SHORT,1.0112537568266473,AAPL,0.002510374884744837,-0.0004521318839981193
2025-03-07 15:54:00,239.03500366210932,0.0006917781784581133,-0.00012402295,SHORT,1.0105541935447908,AAPL,0.002304478369836902,-4.494755481213596e-05
2025-03-07 15:56:00,238.72000122070312,-0.0011217203338546033,-0.00011876973,SHORT,1.0116877527321522,AAPL,0.002308653362599376,-5.3357810532950284e-05
2025-03-07 15:58:00,238.9149932861328,-0.0002185463288434386,-0.00013818462,SHORT,1.0119088533764475,AAPL,0.0022771737712781056,4.133733069695546e-05
2025-03-07 16:00:00,238.77999877929688,-0.00232204969924521,-0.0001561004,SHORT,1.0142585560250938,AAPL,0.002364871263037392,-6.013994235728468e-05
2025-03-07 16:02:00,238.69000244140625,-0.0025871977068736562,-0.00016857752,SHORT,1.016882643435419,AAPL,0.0024709208669119885,-0.00039388160185694916
2025-03-07 16:04:00,238.72999572753903,0.0003108833511700216,-0.00016739186,SHORT,1.0165665115514813,AAPL,0.0024043428677888064,-0.0005049174163282656
2025-03-07 16:06:00,239.3392944335937,0.0011156606274180803,-9.8555836e-05,SHORT,1.0154323683193915,AAPL,0.002361356695943718,-0.00016146477583772753
2025-03-07 16:08:00,239.38999938964844,-0.00015265777891981802,-5.2678904e-05,SHORT,1.0155873819693824,AAPL,0.0014504337532323752,-0.0006936684623417122
2025-03-07 16:10:00,239.0749969482422,-0.0004580432606248186,-8.7083004e-05,SHORT,1.0160525649252692,AAPL,0.0012244812606735335,-0.0004488424172682248
2025-03-07 16:12:00,238.6699981689453,-0.001552994942355168,-9.822927e-05,SHORT,1.0176304894197652,AAPL,0.0012424782531031675,-0.0006294887893670498
2025-03-07 16:14:00,238.6300048828125,-0.0010200280499929049,-6.154497e-05,SHORT,1.0186685010635015,AAPL,0.001155062111959382,-0.0008006694122121516
2025-03-07 16:16:00,238.60499572753903,-0.00012759474786383507,-3.188034e-05,SHORT,1.0187984778140515,AAPL,0.001167078193314141,-0.0007012568536130748
2025-03-07 16:18:00,238.7400054931641,-0.001965661725907508,-2.3270868e-05,SHORT,1.0208010909883036,AAPL,0.001216511980718155,-0.0008759683933194818
2025-03-07 16:20:00,239.03500366210932,0.0002557247290342346,-0.00013556119,SHORT,1.0205400469059127,AAPL,0.001147180053319297,-0.0006181909504915373
2025-03-07 16:22:00,239.38999938964844,-0.0005881101545307521,-0.00017471248,SHORT,1.0211402368706035,AAPL,0.0009170290687272528,-0.00041828219525724686
2025-03-07 16:24:00,238.93719482421875,-0.0030448861857241827,-0.00014875215,SHORT,1.024249492671538,AAPL,0.001193022679591749,-0.0007538591489466672
2025-03-07 16:26:00,238.94000244140625,-0.0001796764195298728,-0.00012464047,SHORT,1.0244335261530866,AAPL,0.0010261318862713144,-0.0008833928536414626
2025-03-07 16:28:00,239.0200042724609,-0.001309194395783031,-9.7606375e-05,SHORT,1.0257747087843785,AAPL,0.0009994495897160199,-0.0009990465153277839
2025-03-07 16:30:00,239.1499938964844,-0.0010507209145627083,-8.629115e-05,SHORT,1.0268525117245277,AAPL,0.0009812098191768182,-0.0010583142807215728
2025-03-07 16:32:00,238.8800048828125,7.412645234650128e-05,-7.071189e-05,SHORT,1.0267763947907504,AAPL,0.0010240396605193328,-0.0008956021412514059
2025-03-07 16:34:00,238.5200042724609,0.0009004440112350133,-5.3707947e-05,SHORT,1.0258518401351837,AAPL,0.0011680655288956454,-0.0007035549351286141
2025-03-07 16:36:00,238.4750061035156,-0.0034959266617912155,-4.3280463e-05,SHORT,1.02943814293416,AAPL,0.001437993874676369,-0.0010403881265213522
2025-03-07 16:38:00,238.2949981689453,0.0012897900100001802,-1.7199045e-05,SHORT,1.0281103839014902,AAPL,0.0015678803726397383,-0.0007148429529305833
2025-03-07 16:40:00,238.17999267578125,-0.0018034114809022397,7.0934407e-06,LONG,1.0262562778315274,AAPL,0.001561452862912863,-0.0009207565739242307
2025-03-07 16:42:00,238.17999267578125,2.5834320564355195e-05,3.2066422e-05,LONG,1.02628279046519,AAPL,0.0015878323199756189,-0.00085936212641472
2025-03-07 16:44:00,238.114501953125,0.00030968879347925693,4.1567244e-05,LONG,1.0266006187443377,AAPL,0.0014203188451739775,-0.0005239046284943761
2025-03-07 16:46:00,238.5599975585937,-0.001522217661614422,4.8508457e-05,LONG,1.0250379091510609,AAPL,0.0014473594635744898,-0.000658158752702831
2025-03-07 16:48:00,238.8999938964844,-0.002091439811450102,5.2150608e-05,LONG,1.0228941040596167,AAPL,0.0015063901349088875,-0.0007363832942695381
2025-03-07 16:50:00,238.91000366210932,7.609824465126813e-05,2.0404901e-05,LONG,1.0229719445053997,AAPL,0.0015223245060964326,-0.0006237013783481404
2025-03-07 16:52:00,238.6100006103516,-0.0015016999907632167,5.8958405e-05,LONG,1.021435747545785,AAPL,0.001523622952081509,-0.0007812840226591123
2025-03-07 16:54:00,239.00570678710932,0.0022456106253461172,7.649941e-05,LONG,1.0237294945135822,AAPL,0.0017335184775848075,-0.0006467673612480018
2025-03-07 16:56:00,238.9501037597656,0.0019719654806948927,8.9602436e-05,LONG,1.0257482537383322,AAPL,0.0015915068100724834,-9.997814699939101e-05
2025-03-07 16:58:00,239.2050018310547,-4.6966100247125546e-05,0.00010110254,LONG,1.0257000783430188,AAPL,0.001516161395528793,-0.0002336537580241216
2025-03-07 17:00:00,239.1100006103516,0.0005422632797367211,-2.3929201e-06,SHORT,1.0251438788545102,AAPL,0.0014250301099473326,9.13718039774491e-07
2025-03-07 17:02:00,239.5249938964844,0.0010840175424489118,3.8638944e-05,LONG,1.0262551528027226,AAPL,0.0014657919745243628,0.00010673204022823015
2025-03-07 17:04:00,238.9427947998047,-0.0026812636171748006,-5.9682156e-05,SHORT,1.0290068134058705,AAPL,0.001705353131333752,-0.00019236320083717559
2025-03-07 17:06:00,238.47000122070312,-0.0006721377522656002,-0.00012361085,SHORT,1.029698447732499,AAPL,0.0016520516157886786,-0.00010735520990229341
2025-03-07 17:08:00,238.1199951171875,-0.0008536049038428972,-0.00010190689,SHORT,1.0305774033769628,AAPL,0.001528635711448032,1.642828085842707e-05
2025-03-07 17:10:00,238.1000061035156,-0.0018381655794904583,-9.941084e-05,SHORT,1.0324717752868509,AAPL,0.0016363937833694297,-0.00017499810155574558
2025-03-07 17:12:00,238.3094024658203,0.001141262726706449,-8.745613e-05,SHORT,1.0312934537333396,AAPL,0.001611553460375988,8.929817019122099e-05
2025-03-07 17:14:00,238.78500366210932,0.0015544213919376215,-6.626003e-05,SHORT,1.0296903891274913,AAPL,0.001521076716447005,2.0179246850371423e-05
2025-03-07 17:16:00,238.63999938964844,-0.0018624896417615,-6.855055e-05,SHORT,1.0316081768114624,AAPL,0.0014563171750367695,-0.00036326626539526783
2025-03-07 17:18:00,238.7700042724609,0.00020737338123000273,-4.978733e-05,SHORT,1.0313942487357326,AAPL,0.0014646521158209003,-0.00033783231724755504
2025-03-07 17:20:00,238.94000244140625,7.772912656678344e-05,-8.645435e-05,SHORT,1.0313140793616324,AAPL,0.001440809812386214,-0.0003842857325645488
2025-03-07 17:22:00,239.0500030517578,0.0019949452321075256,-0.00010649184,SHORT,1.0292566642562047,AAPL,0.0015672070979036437,-0.0002931929635986874
2025-03-07 17:24:00,239.19000244140625,0.0013963090411068801,-0.00012320714,SHORT,1.0278195038702842,AAPL,0.0013981781196555634,0.00011456430222948067
2025-03-07 17:26:00,239.44000244140625,0.0011361352065513142,-0.00014679304,SHORT,1.026651761945957,AAPL,0.001402055648333047,0.0002953915981111721
2025-03-07 17:28:00,239.2899932861328,0.0003094891076282913,-0.000147693,SHORT,1.0263340244083072,AAPL,0.001343154139393262,0.00041170099925829095
2025-03-07 17:30:00,238.8699951171875,-0.0005409662530693193,-0.00015472563,SHORT,1.026889236479889,AAPL,0.0011505539748681152,0.0005414209319004049
2025-03-07 17:32:00,239.58999633789065,0.003327463854523316,-0.00012060318,SHORT,1.023472299662903,AAPL,0.0014467683333146202,0.0007600410446820915
2025-03-07 17:34:00,239.32000732421875,0.0008998652006955155,-4.4402368e-05,SHORT,1.0225513125565606,AAPL,0.0014214200165205448,0.000694585425557881
2025-03-07 17:36:00,239.5800018310547,0.0017212049391013284,6.604219e-05,LONG,1.0243113329262175,AAPL,0.001126200189974066,0.0010529548836441637
2025-03-07 17:38:00,239.22999572753903,-0.0011283849788464861,0.0001185749,LONG,1.0231555154044814,AAPL,0.0013029774573769671,0.0009193790476365149
2025-03-07 17:40:00,239.33009338378903,0.0017458091804398725,8.655236e-05,LONG,1.0249417496962923,AAPL,0.0012899662079143641,0.0010861870530238238
2025-03-07 17:42:00,239.4900054931641,0.0008713833212181665,2.9513321e-05,LONG,1.0258348668421977,AAPL,0.0012503410839728962,0.0009738308619348879
2025-03-07 17:44:00,239.8766021728516,0.003431313058455565,1.7525961e-05,LONG,1.0293548274166124,AAPL,0.0014725934128344885,0.0011773312636697564
2025-03-07 17:46:00,239.6000061035156,-0.001224877473313235,1.5582169e-05,LONG,1.0280939938764635,AAPL,0.0016575837116175704,0.0009412299956833015
2025-03-07 17:48:00,239.78729248046875,0.0008687115684218316,1.7520942e-05,LONG,1.028987111022369,AAPL,0.0016432739423265603,0.0009971522417626555
2025-03-07 17:50:00,240.02999877929688,7.65821995387661e-05,2.0148032e-05,LONG,1.0290659131186282,AAPL,0.0015897815131202192,0.001058907087023464
2025-03-07 17:52:00,240.3999938964844,0.002118663873045712,4.0304374e-05,LONG,1.0312461578917353,AAPL,0.0014367116092644855,0.0009380270888757036
2025-03-07 17:54:00,240.5399932861328,0.0011259274967680977,0.00014582266,LONG,1.0324072662968422,AAPL,0.0014378225068625364,0.0009606333184829618
2025-03-07 17:56:00,240.134994506836,-0.002805441142613385,0.00018778142,LONG,1.02951090847604,AAPL,0.0018306585710152993,0.0005079687103114905
2025-03-07 17:58:00,240.02999877929688,-0.003431363960750611,0.00018513224,LONG,1.0259782818474958,AAPL,0.0021723544449604067,0.000277670812121078
2025-03-07 18:00:00,240.33999633789065,0.0013196234389001305,0.0001668264,LONG,1.0273321868360243,AAPL,0.00214435139352325,0.00023505223796710384
2025-03-07 18:02:00,240.67999267578125,0.0037076177366051066,0.00022124294,LONG,1.031141141873323,AAPL,0.0024090929002672573,0.0005186756795057979
2025-03-07 18:04:00,241.3300018310547,0.004432644307582612,0.0003065604,LONG,1.035711823786162,AAPL,0.002559708857410008,0.0006188088044185025
2025-03-07 18:06:00,240.7749938964844,0.0,0.00028018362,LONG,1.035711823786162,AAPL,0.0024900401084586694,0.000741296551749826
2025-03-07 18:08:00,240.6699981689453,-0.0019275889418126635,0.0001977943,LONG,1.033715397127727,AAPL,0.0026273663030265955,0.0004616665007263765
2025-03-07 18:10:00,240.32000732421875,-0.0003557230503343778,0.00018129771,LONG,1.0333476807334832,AAPL,0.002637941752132019,0.0004184359757390621
2025-03-07 18:12:00,240.72000122070312,0.0013218491209963101,0.00020206654,LONG,1.0347136104569443,AAPL,0.0025925217072295453,0.00033875450053412194
2025-03-07 18:14:00,241.0399932861328,0.0018787021158157557,0.00020127503,LONG,1.036657529106173,AAPL,0.002628595941038801,0.00041403196243888774
2025-03-07 18:16:00,240.8300018310547,-0.0014190858893788902,6.902784e-05,LONG,1.0351864230345,AAPL,0.002471813672564517,0.0005526674877623372
2025-03-07 18:18:00,241.1000061035156,0.0012687779563460566,0.0001231135,LONG,1.036499844748755,AAPL,0.002039061322800874,0.001022681679472004
2025-03-07 18:20:00,240.69000244140625,-0.00012668608310062446,0.000172187,LONG,1.0363685346432894,AAPL,0.0020667642564347883,0.0008780507272719285
2025-03-07 18:22:00,240.4499969482422,-0.0005829999924967799,0.00022428925,LONG,1.0357643317953684,AAPL,0.0018478489031781315,0.0004489889543617398
2025-03-07 18:24:00,240.2100067138672,-0.001217297701267439,0.00025250387,LONG,1.034503498255219,AAPL,0.0012669178214134635,-0.00011600524652326525
2025-03-07 18:26:00,240.37559509277344,0.0019551800298405198,3.2064825e-05,LONG,1.0365261388358078,AAPL,0.0014274999604137692,7.951275646078673e-05
2025-03-07 18:28:00,240.41439819335932,-0.0006837626668371177,-0.00024909,SHORT,1.0372348767127446,AAPL,0.0012797233640820924,0.00020389538395834128
2025-03-07 18:30:00,240.26499938964844,-0.00020338850827039678,-0.00015307456,SHORT,1.0374458383670453,AAPL,0.0012732117652612257,0.00021912883816473938
2025-03-07 18:32:00,240.3600006103516,0.0015858706334563877,2.9467326e-05,LONG,1.0390910932559132,AAPL,0.001301052316384326,0.0002455309894107471
2025-03-07 18:34:00,240.3600006103516,-0.000595643709072502,-0.0001741293,SHORT,1.0397100213287642,AAPL,0.001186157305890298,-1.9035930780786141e-06
2025-03-07 18:36:00,240.7749938964844,0.002863454042598912,-0.0002407894,SHORT,1.0367328594650598,AAPL,0.0013756039595326812,0.0004263504001197016
2025-03-07 18:38:00,240.6199951171875,0.0005523484099336784,-0.0002270763,SHORT,1.0361602217186083,AAPL,0.0013451741094589547,0.0003547074454784638
2025-03-07 18:40:00,240.58999633789065,-0.0007035606612407764,-0.00017962903,SHORT,1.0368892232893523,AAPL,0.0013800303415053795,0.0002970199876644486
2025-03-07 18:42:00,239.9850006103516,-0.0028825498226248136,-0.00026449247,SHORT,1.0398781081360267,AAPL,0.0016979330493990768,6.706500465164522e-05
2025-03-07 18:44:00,240.039306640625,0.0025360196310257876,-0.0002598189,SHORT,1.0372409568399197,AAPL,0.0017945658728884836,0.00044239673788096787
2025-03-07 18:46:00,240.19000244140625,0.0019213514266247511,-6.6187415e-05,SHORT,1.0352480524477417,AAPL,0.001791426473658158,0.000439013877559391
2025-03-07 18:48:00,239.9850006103516,-0.0021951834404254633,0.00010503157,LONG,1.0329754930662756,AAPL,0.001953140159977657,0.00028787180020055646
2025-03-07 18:50:00,239.875,0.0007839108585778742,0.00017950391,LONG,1.033785253771935,AAPL,0.0019504999476896772,0.0003866017368853836
2025-03-07 18:52:00,239.8300018310547,0.0016171015642494346,0.00020658357,LONG,1.0354569895229075,AAPL,0.0019526573578699648,0.00038972482996468827
2025-03-07 18:54:00,239.6150054931641,-0.00037839025931862835,0.00028675015,LONG,1.0350651826841286,AAPL,0.001941653549074741,0.0004114501749400756
2025-03-07 18:56:00,239.40499877929688,0.0008580349221214423,0.0002743744,LONG,1.0359533047575435,AAPL,0.0017548381035245365,0.00021090826289232867
2025-03-07 18:58:00,239.42999267578125,0.0011347038785309849,0.000255959,LONG,1.037128804990429,AAPL,0.0017769516376372517,0.0002691438097520593
2025-03-07 19:00:00,239.65499877929688,0.0007812327659353357,0.00023939539,LONG,1.0379390439953828,AAPL,0.0017484480121757594,0.0004176231524696705
2025-03-07 19:02:00,239.44000244140625,-0.00012634048599680092,0.0002236599,LONG,1.0378079102721294,AAPL,0.0013399303400314195,0.0006932440861324718
2025-03-07 19:04:00,239.29119873046875,0.0005034286765077667,0.00019998163,LONG,1.038330372534867,AAPL,0.0011731148199589428,0.0004899849906806697
2025-03-07 19:06:00,238.9398956298828,-0.0028679613797170096,0.00012112464,LONG,1.0353524811270498,AAPL,0.001465113862245165,1.1053710046493624e-05
2025-03-07 19:08:00,238.9199981689453,-0.00021843367731455565,7.76101e-05,LONG,1.0351263252772804,AAPL,0.0012522626543060088,0.00020872868635758439
2025-03-07 19:10:00,238.9149932861328,0.002413999998614136,0.00017672351,LONG,1.0376251202250653,AAPL,0.0014290682188561048,0.00037173760036121053
2025-03-07 19:12:00,238.77999877929688,0.0005789604571386775,0.00024113976,LONG,1.0382258641390094,AAPL,0.0013648101203420752,0.0002679234896501348
2025-03-07 19:14:00,238.83999633789065,0.0016353693716564255,0.0001728627,LONG,1.039923746918084,AAPL,0.0014067702953245926,0.00046929945274764017
2025-03-07 19:16:00,239.04429626464844,0.0009294557996051278,0.00018855903,LONG,1.040890310075804,AAPL,0.001409142468883457,0.0004764415404960087
2025-03-07 19:18:00,239.30499267578125,0.0010037991504121546,0.00017977788,LONG,1.0419351548847304,AAPL,0.001402942369006237,0.0004633510676841257
2025-03-07 19:20:00,239.52999877929688,0.0009526796985577234,0.00016399063,LONG,1.0429277853540027,AAPL,0.0014082960526274487,0.00048049576094636446
2025-03-07 19:22:00,239.7400054931641,0.0029554491983154745,0.00014845277,LONG,1.0460101054411282,AAPL,0.001586648510656704,0.000788674729377592
2025-03-07 19:24:00,239.8000030517578,-0.000724224710702548,0.00012243878,LONG,1.0452525590751232,AAPL,0.0016571014717312986,0.0006659093906565606
2025-03-07 19:26:00,239.6000061035156,-2.4938768459548122e-05,8.803974e-05,LONG,1.0452264917635705,AAPL,0.0011496191827909132,0.0009502116517823067
2025-03-07 19:28:00,239.6499938964844,0.0013245333130766925,6.430555e-05,LONG,1.0466109290716217,AAPL,0.001076564932062375,0.0011045083508214315
2025-03-07 19:30:00,239.5619964599609,-0.0006988263905788328,4.7782254e-05,LONG,1.0458795297337182,AAPL,0.001105501770313417,0.0007932257119021346
2025-03-07 19:32:00,239.58999633789065,0.00014984778940196897,6.976063e-05,LONG,1.0460362524692295,AAPL,0.00112293362132385,0.0007503144451284638
2025-03-07 19:34:00,239.5200042724609,-0.00047447230768959964,5.6932015e-05,LONG,1.0455399372345935,AAPL,0.0011362930195651362,0.0005393302771938613
2025-03-07 19:36:00,239.6649932861328,-0.0004997056966754565,4.9585284e-05,LONG,1.0450174749718557,AAPL,0.0011711155180863955,0.00039641412756580285
2025-03-07 19:38:00,239.7371063232422,-0.000649926928989797,4.467118e-05,LONG,1.0443382899736067,AAPL,0.0011923849143819715,0.00023104151962560776
2025-03-07 19:40:00,239.69009399414065,-0.0006753102098936425,8.535227e-05,LONG,1.0436330376638046,AAPL,0.0011940460040699829,6.824252878047114e-05
2025-03-07 19:42:00,239.184799194336,-0.0023277167637542062,6.6034154e-05,LONG,1.0412037555468268,AAPL,0.0009095290025989731,-0.00046007406742649694
2025-03-07 19:44:00,238.97999572753903,-0.0016558044455673437,6.269253e-05,LONG,1.0394797257396509,AAPL,0.000984231146842988,-0.0005532320409129765
2025-03-07 19:46:00,239.0050048828125,0.0011810856355722876,0.0001027015,LONG,1.0407074403121905,AAPL,0.0011206006865704973,-0.00043262960050979295
2025-03-07 19:48:00,238.82000732421875,-0.00032630928344545834,0.00011749292,LONG,1.040367847813066,AAPL,0.0009400276275944793,-0.000597713860162008
2025-03-07 19:50:00,238.96499633789065,-0.0003766041401629394,0.00014731969,LONG,1.0399760409742873,AAPL,0.0009416976698360968,-0.0005654916351204187
2025-03-07 19:52:00,239.1100006103516,0.00045209522913047806,0.00016983086,LONG,1.0404462091808218,AAPL,0.0009715844845125877,-0.0005352668911475678
2025-03-07 19:54:00,239.02999877929688,0.00022594546569809634,4.4492557e-05,LONG,1.040681293284089,AAPL,0.0010012479690654549,-0.00046522511380879815
2025-03-07 19:56:00,239.3681030273437,-0.00015105588600539122,7.461333e-05,LONG,1.0405240922492827,AAPL,0.0010059730051643764,-0.00043036013274179165
2025-03-07 19:58:00,239.22000122070312,-0.0006522738915996085,0.00010341872,LONG,1.039845385550328,AAPL,0.0010060301945770955,-0.0004305948290027728
2025-03-07 20:00:00,239.1100006103516,0.0014068229879982133,0.00012609955,LONG,1.041308263942684,AAPL,0.0011542944705566652,-0.00022238150921358724
2025-03-07 20:02:00,239.0500030517578,0.0007525280502342913,0.0001457291,LONG,1.0420918776202417,AAPL,0.0009165625896370856,8.564297218526253e-05
2025-03-07 20:04:00,238.9499969482422,5.010531295313036e-05,0.00015799813,LONG,1.0421440919598957,AAPL,0.0006862453264366342,0.0002562339480373099
2025-03-07 20:06:00,238.9900054931641,0.001503925497209346,0.00010940577,LONG,1.0437113990315603,AAPL,0.0007400716806737888,0.00028851793420101577
2025-03-07 20:08:00,239.1699981689453,0.0014015355941920937,4.863848e-05,LONG,1.045174197707367,AAPL,0.0007811391855341938,0.000461302421964771
2025-03-07 20:10:00,239.07000732421875,-8.748291146776221e-05,2.5402913e-05,LONG,1.0450827628255606,AAPL,0.0007514670593385958,0.0004902145448342887
2025-03-07 20:12:00,238.780502319336,-0.0004873384675877501,6.914504e-06,LONG,1.0445734537934228,AAPL,0.0008129663047719942,0.0003962711751624659
2025-03-07 20:14:00,238.08999633789065,-0.004026146715756518,-2.7139085e-05,SHORT,1.0487790597737796,AAPL,0.0016216921298757565,-2.8938042982995516e-05
2025-03-07 20:16:00,238.3766021728516,0.0011765527105191964,-5.3695494e-05,SHORT,1.047545115928267,AAPL,0.0016643653781395662,0.00010382281666946325
2025-03-07 20:18:00,238.8311004638672,0.0018828742325422978,-5.575758e-05,SHORT,1.0455727202220602,AAPL,0.0017282506606545738,0.0003573376290836539
2025-03-07 20:20:00,238.58999633789065,-0.0018007308340913797,-2.684891e-05,SHORT,1.0474555152586487,AAPL,0.0018076581822743668,3.65822468746946e-05
2025-03-07 20:22:00,238.5800018310547,-0.0014042769454534199,-1.1687815e-05,SHORT,1.0489264328901144,AAPL,0.0018411038046453748,-0.00017909825269407653
2025-03-07 20:24:00,238.57000732421875,-0.0008035943027417947,-5.7880075e-05,SHORT,1.0497693441955802,AAPL,0.00184907032838887,-0.00026446821426356903
2025-03-07 20:26:00,238.8099975585937,0.0006032187877227368,-7.0648966e-05,SHORT,1.049136103604386,AAPL,0.0017737620681898038,-0.00035453888521222996
2025-03-07 20:28:00,238.8114013671875,0.0003515952321018201,-6.571225e-05,SHORT,1.0487672323525328,AAPL,0.001687229063318705,-0.00045953292142125735
2025-03-07 20:30:00,238.86219787597656,-0.00040173662398279575,-6.664288e-05,SHORT,1.049188560559802,AAPL,0.0016824493015796967,-0.0004909582926727607
2025-03-07 20:32:00,238.72000122070312,0.0001004936838457926,-9.858553e-05,SHORT,1.0490831237363023,AAPL,0.0016928269762947897,-0.0004321750775294064
2025-03-07 20:34:00,238.72999572753903,0.000904122333362567,-0.000104688515,SHORT,1.0481346242545786,AAPL,0.0011656791958790855,6.0851827382502054e-05
2025-03-07 20:36:00,238.3000030517578,-0.0031366055265978914,-0.00010123131,SHORT,1.0514222091096341,AAPL,0.0014662076388272346,-0.0003704639963292067
