Datetime,Open,High,Low,Close,Volume,Ticker
2025-03-06 14:30:00+00:00,234.43499755859375,234.5,233.5399932861328,234.2550048828125,1228101,AAPL
2025-03-06 14:30:00+00:00,204.3000030517578,204.61740112304688,203.97000122070312,204.13499450683594,1508627,AMZN
2025-03-06 14:30:00+00:00,170.52999877929688,171.14999389648438,170.5,170.69000244140625,879232,GOOGL
2025-03-06 14:30:00+00:00,647.780029296875,648.1580810546875,644.7999877929688,647.2849731445312,551977,META
2025-03-06 14:30:00+00:00,394.2799987792969,394.635009765625,393.29998779296875,394.4200134277344,924047,MSFT
2025-03-06 14:30:00+00:00,113.5,113.5999984741211,112.80000305175781,113.52999877929688,15698271,NVDA
2025-03-06 14:30:00+00:00,272.0,272.1180114746094,268.20001220703125,268.99810791015625,4399302,TSLA
2025-03-06 14:31:00+00:00,234.22999572753906,234.5,233.6199951171875,234.4499969482422,182622,AAPL
2025-03-06 14:31:00+00:00,204.13499450683594,204.3800048828125,202.22999572753906,202.30999755859375,321399,AMZN
2025-03-06 14:31:00+00:00,170.7021942138672,171.1999969482422,170.6699981689453,171.0,110318,GOOGL
2025-03-06 14:31:00+00:00,647.4500122070312,647.4500122070312,643.9652099609375,644.4199829101562,59371,META
2025-03-06 14:31:00+00:00,394.4849853515625,394.8900146484375,393.8999938964844,394.6796875,136314,MSFT
2025-03-06 14:31:00+00:00,113.5199966430664,113.61000061035156,112.5801010131836,113.13999938964844,1709196,NVDA
2025-03-06 14:31:00+00:00,268.8999938964844,270.0,268.2135009765625,268.9526062011719,718117,TSLA
2025-03-06 14:32:00+00:00,234.4600067138672,234.77999877929688,233.83999633789062,234.4813995361328,305405,AAPL
2025-03-06 14:32:00+00:00,202.31500244140625,202.89999389648438,202.16000366210938,202.77499389648438,256521,AMZN
2025-03-06 14:32:00+00:00,171.0749969482422,171.49000549316406,170.9499969482422,171.39999389648438,121470,GOOGL
2025-03-06 14:32:00+00:00,644.4249877929688,645.3452758789062,643.219970703125,644.025390625,53792,META
2025-03-06 14:32:00+00:00,394.8999938964844,397.05499267578125,394.8399963378906,396.7699890136719,174874,MSFT
2025-03-06 14:32:00+00:00,113.17980194091797,113.4000015258789,112.75,112.91999816894531,1338122,NVDA
2025-03-06 14:32:00+00:00,268.75,269.4519958496094,266.90179443359375,267.1099853515625,816405,TSLA
2025-03-06 14:33:00+00:00,234.42919921875,234.77999877929688,234.3000030517578,234.50999450683594,148742,AAPL
2025-03-06 14:33:00+00:00,202.77499389648438,203.3300018310547,202.6199951171875,203.0800018310547,166861,AMZN
2025-03-06 14:33:00+00:00,171.3699951171875,171.9199981689453,171.25,171.80999755859375,91639,GOOGL
2025-03-06 14:33:00+00:00,643.739990234375,646.3198852539062,643.5999755859375,645.6849975585938,59231,META
2025-03-06 14:33:00+00:00,396.885009765625,397.2850036621094,396.3299865722656,397.2200012207031,95224,MSFT
2025-03-06 14:33:00+00:00,112.91020202636719,113.7699966430664,112.80000305175781,113.68939971923828,1750007,NVDA
2025-03-06 14:33:00+00:00,267.20001220703125,268.4800109863281,266.6499938964844,267.8599853515625,660623,TSLA
2025-03-06 14:34:00+00:00,234.56500244140625,234.6999969482422,234.17999267578125,234.30999755859375,171357,AAPL
2025-03-06 14:34:00+00:00,203.0800018310547,203.4897003173828,202.9058074951172,203.1199951171875,182058,AMZN
2025-03-06 14:34:00+00:00,171.80999755859375,172.16000366210938,171.60000610351562,172.0800018310547,87412,GOOGL
2025-03-06 14:34:00+00:00,645.5800170898438,647.219970703125,644.8400268554688,646.5399780273438,56146,META
2025-03-06 14:34:00+00:00,397.1700134277344,397.6400146484375,396.7900085449219,397.3399963378906,96975,MSFT
2025-03-06 14:34:00+00:00,113.69000244140625,113.79499816894531,113.38999938964844,113.6449966430664,1522147,NVDA
2025-03-06 14:34:00+00:00,267.885009765625,268.1199951171875,266.8341979980469,267.5,446322,TSLA
2025-03-06 14:35:00+00:00,234.22999572753906,234.6999969482422,233.77000427246094,234.42999267578125,304020,AAPL
2025-03-06 14:35:00+00:00,203.13999938964844,203.66000366210938,203.07000732421875,203.6199951171875,179256,AMZN
2025-03-06 14:35:00+00:00,172.05499267578125,172.05499267578125,171.41000366210938,171.6199951171875,96834,GOOGL
2025-03-06 14:35:00+00:00,646.1099853515625,646.8900146484375,645.1099853515625,645.2100219726562,64388,META
2025-03-06 14:35:00+00:00,397.4100036621094,397.4800109863281,396.3211975097656,396.42999267578125,116322,MSFT
2025-03-06 14:35:00+00:00,113.63999938964844,113.66999816894531,112.80999755859375,113.04499816894531,1594134,NVDA
2025-03-06 14:35:00+00:00,267.4100036621094,267.6383056640625,265.55010986328125,266.056396484375,792327,TSLA
2025-03-06 14:36:00+00:00,234.47000122070312,236.05999755859375,234.4499969482422,235.9550018310547,436518,AAPL
2025-03-06 14:36:00+00:00,203.61000061035156,203.7899932861328,203.34060668945312,203.6999969482422,176328,AMZN
2025-03-06 14:36:00+00:00,171.58999633789062,171.8000030517578,171.44000244140625,171.77999877929688,114578,GOOGL
2025-03-06 14:36:00+00:00,645.530029296875,645.530029296875,642.7349853515625,644.0499877929688,72391,META
2025-03-06 14:36:00+00:00,396.3599853515625,397.3450012207031,396.29998779296875,397.30499267578125,123261,MSFT
2025-03-06 14:36:00+00:00,113.04499816894531,113.1500015258789,112.30000305175781,112.83000183105469,2304348,NVDA
2025-03-06 14:36:00+00:00,266.05499267578125,266.3460998535156,265.04998779296875,265.5,680923,TSLA
2025-03-06 14:37:00+00:00,235.89999389648438,236.4600067138672,235.77000427246094,236.22000122070312,342824,AAPL
2025-03-06 14:37:00+00:00,203.72000122070312,204.30999755859375,203.47999572753906,204.1999969482422,137543,AMZN
2025-03-06 14:37:00+00:00,171.77999877929688,172.15989685058594,171.63999938964844,172.01499938964844,110131,GOOGL
2025-03-06 14:37:00+00:00,643.875,645.0399780273438,643.1199951171875,645.0399780273438,66853,META
2025-03-06 14:37:00+00:00,397.2950134277344,397.31988525390625,396.42498779296875,396.95599365234375,83211,MSFT
2025-03-06 14:37:00+00:00,112.82499694824219,113.29000091552734,112.62000274658203,113.2249984741211,1401486,NVDA
2025-03-06 14:37:00+00:00,265.6099853515625,266.35870361328125,265.29180908203125,266.13250732421875,458333,TSLA
2025-03-06 14:38:00+00:00,236.27000427246094,236.27999877929688,235.8300018310547,235.9499969482422,169584,AAPL
2025-03-06 14:38:00+00:00,204.19500732421875,204.3300018310547,203.83999633789062,204.19000244140625,125849,AMZN
2025-03-06 14:38:00+00:00,172.00999450683594,172.2550048828125,171.9499969482422,172.1999969482422,155970,GOOGL
2025-03-06 14:38:00+00:00,645.0900268554688,646.7999877929688,644.2899780273438,645.965087890625,48283,META
2025-03-06 14:38:00+00:00,396.95001220703125,397.54998779296875,396.8399963378906,397.54998779296875,70396,MSFT
2025-03-06 14:38:00+00:00,113.22000122070312,113.41999816894531,113.0199966430664,113.3949966430664,1149399,NVDA
2025-03-06 14:38:00+00:00,266.0400085449219,266.71990966796875,265.4306945800781,266.6400146484375,534233,TSLA
2025-03-06 14:39:00+00:00,235.97999572753906,236.4499969482422,235.8249969482422,235.99000549316406,210069,AAPL
2025-03-06 14:39:00+00:00,204.22000122070312,204.24000549316406,203.66000366210938,203.7949981689453,159049,AMZN
2025-03-06 14:39:00+00:00,172.22999572753906,172.6300048828125,172.0399932861328,172.5791015625,142444,GOOGL
2025-03-06 14:39:00+00:00,646.1400146484375,646.489990234375,644.70849609375,644.8200073242188,54471,META
2025-03-06 14:39:00+00:00,397.4750061035156,397.8699951171875,397.1199951171875,397.3999938964844,92130,MSFT
2025-03-06 14:39:00+00:00,113.41999816894531,113.69999694824219,113.02999877929688,113.41999816894531,1291996,NVDA
2025-03-06 14:39:00+00:00,266.55499267578125,267.1099853515625,266.05999755859375,266.25,536926,TSLA
2025-03-06 14:40:00+00:00,235.99000549316406,236.1199951171875,235.5800018310547,235.86000061035156,275904,AAPL
2025-03-06 14:40:00+00:00,203.75999450683594,204.27999877929688,203.55999755859375,204.00999450683594,219393,AMZN
2025-03-06 14:40:00+00:00,172.5500030517578,172.64500427246094,172.0500030517578,172.05999755859375,96702,GOOGL
2025-03-06 14:40:00+00:00,644.5999755859375,646.4600219726562,644.1099853515625,644.5549926757812,32362,META
2025-03-06 14:40:00+00:00,397.385009765625,397.55999755859375,397.1000061035156,397.135009765625,74727,MSFT
2025-03-06 14:40:00+00:00,113.4000015258789,113.7300033569336,113.19999694824219,113.48500061035156,990368,NVDA
2025-03-06 14:40:00+00:00,266.2099914550781,267.8900146484375,265.54998779296875,267.5050048828125,557804,TSLA
2025-03-06 14:41:00+00:00,235.8240966796875,235.8800048828125,235.15499877929688,235.32009887695312,236475,AAPL
2025-03-06 14:41:00+00:00,204.00579833984375,204.0500030517578,203.05999755859375,203.47000122070312,309653,AMZN
2025-03-06 14:41:00+00:00,172.10000610351562,172.10000610351562,171.45480346679688,171.60499572753906,108879,GOOGL
2025-03-06 14:41:00+00:00,644.5549926757812,645.135009765625,643.25,643.4299926757812,55720,META
2025-03-06 14:41:00+00:00,397.1650085449219,397.32000732421875,396.1400146484375,396.1471862792969,97221,MSFT
2025-03-06 14:41:00+00:00,113.48040008544922,113.66999816894531,113.08999633789062,113.48989868164062,1175343,NVDA
2025-03-06 14:41:00+00:00,267.5799865722656,268.114990234375,266.1243896484375,266.5950012207031,580770,TSLA
2025-03-06 14:42:00+00:00,235.33880615234375,235.77999877929688,235.1999969482422,235.77810668945312,186116,AAPL
2025-03-06 14:42:00+00:00,203.4499969482422,203.8282928466797,203.39999389648438,203.77000427246094,119683,AMZN
2025-03-06 14:42:00+00:00,171.60000610351562,172.01109313964844,171.52000427246094,171.9499969482422,67154,GOOGL
2025-03-06 14:42:00+00:00,643.5050048828125,645.2100219726562,643.4600219726562,644.3499755859375,42194,META
2025-03-06 14:42:00+00:00,396.29998779296875,397.0799865722656,396.17999267578125,396.54998779296875,59472,MSFT
2025-03-06 14:42:00+00:00,113.4749984741211,114.05999755859375,113.3499984741211,113.87000274658203,1361373,NVDA
2025-03-06 14:42:00+00:00,266.6700134277344,267.4287109375,266.28741455078125,267.2099914550781,340465,TSLA
2025-03-06 14:43:00+00:00,235.77000427246094,235.88999938964844,235.02000427246094,235.139892578125,176381,AAPL
2025-03-06 14:43:00+00:00,203.77999877929688,203.77999877929688,202.9499969482422,203.0,143625,AMZN
2025-03-06 14:43:00+00:00,171.97000122070312,172.16000366210938,171.76499938964844,171.77499389648438,63000,GOOGL
2025-03-06 14:43:00+00:00,644.7000122070312,644.9299926757812,643.1900024414062,643.35498046875,21331,META
2025-03-06 14:43:00+00:00,396.6700134277344,396.9100036621094,396.3999938964844,396.5,66965,MSFT
2025-03-06 14:43:00+00:00,113.87000274658203,113.95999908447266,113.30000305175781,113.43499755859375,1124337,NVDA
2025-03-06 14:43:00+00:00,267.10009765625,267.25,264.6099853515625,265.07501220703125,981542,TSLA
2025-03-06 14:44:00+00:00,235.09500122070312,235.3300018310547,235.02999877929688,235.25,84766,AAPL
2025-03-06 14:44:00+00:00,203.0,203.11000061035156,202.85000610351562,202.85000610351562,105931,AMZN
2025-03-06 14:44:00+00:00,171.74000549316406,172.0850067138672,171.74000549316406,172.02000427246094,65709,GOOGL
2025-03-06 14:44:00+00:00,643.385009765625,643.5800170898438,642.4600219726562,642.4600219726562,36830,META
2025-03-06 14:44:00+00:00,396.5299987792969,396.79998779296875,396.4200134277344,396.6875,64190,MSFT
2025-03-06 14:44:00+00:00,113.43409729003906,113.63999938964844,113.11000061035156,113.11910247802734,903839,NVDA
2025-03-06 14:44:00+00:00,265.1278991699219,265.29998779296875,264.3999938964844,265.135009765625,578444,TSLA
2025-03-06 14:45:00+00:00,235.25,235.4600067138672,235.10000610351562,235.38999938964844,92614,AAPL
2025-03-06 14:45:00+00:00,202.98500061035156,203.22000122070312,202.7801055908203,202.98500061035156,109934,AMZN
2025-03-06 14:45:00+00:00,172.0,172.25,171.88499450683594,172.02999877929688,48205,GOOGL
2025-03-06 14:45:00+00:00,642.77001953125,644.22998046875,642.239990234375,643.3499755859375,40159,META
2025-03-06 14:45:00+00:00,396.6199951171875,397.25,396.55999755859375,396.92999267578125,69046,MSFT
2025-03-06 14:45:00+00:00,113.11000061035156,113.50550079345703,113.05999755859375,113.11000061035156,958618,NVDA
2025-03-06 14:45:00+00:00,264.95001220703125,266.3999938964844,264.7301025390625,265.739990234375,509596,TSLA
2025-03-06 14:46:00+00:00,235.3800048828125,235.44000244140625,234.8300018310547,235.0850067138672,144369,AAPL
2025-03-06 14:46:00+00:00,203.0,203.02999877929688,202.82000732421875,202.9149932861328,101444,AMZN
2025-03-06 14:46:00+00:00,172.07000732421875,172.28500366210938,171.99000549316406,172.16000366210938,55326,GOOGL
2025-03-06 14:46:00+00:00,643.5999755859375,644.0,642.1099853515625,643.3800048828125,27496,META
2025-03-06 14:46:00+00:00,396.92498779296875,397.2300109863281,396.69000244140625,397.07501220703125,64097,MSFT
2025-03-06 14:46:00+00:00,113.08000183105469,113.31739807128906,112.83999633789062,113.19999694824219,1594574,NVDA
2025-03-06 14:46:00+00:00,265.7850036621094,266.3283996582031,265.25,266.0199890136719,254623,TSLA
2025-03-06 14:47:00+00:00,235.0800018310547,235.4694061279297,234.94000244140625,235.39999389648438,109666,AAPL
2025-03-06 14:47:00+00:00,202.91000366210938,203.2100067138672,202.86000061035156,203.1999969482422,112701,AMZN
2025-03-06 14:47:00+00:00,172.125,172.42999267578125,172.11000061035156,172.30499267578125,63992,GOOGL
