Date,AAPL - Open,AAPL - High,AAPL - Low,AAPL - Close,AAPL - Volume,AMZN - Open,AMZN - High,AMZN - Low,AMZN - Close,AMZN - Volume,BA - Open,BA - High,BA - Low,BA - Close,BA - Volume,CAT - Open,CAT - High,CAT - Low,CAT - Close,CAT - Volume,CVX - Open,CVX - High,CVX - Low,CVX - Close,CVX - Volume,GOOGL - Open,GOOGL - High,GOOGL - Low,GOOGL - Close,GOOGL - Volume,GS - Open,GS - High,GS - Low,GS - Close,GS - Volume,JNJ - Open,JNJ - High,JNJ - Low,JNJ - Close,JNJ - Volume,JPM - Open,JPM - High,JPM - Low,JPM - Close,JPM - Volume,KO - Open,KO - High,KO - Low,KO - Close,KO - Volume,MCD - Open,MCD - High,MCD - Low,MCD - Close,MCD - Volume,MSFT - Open,MSFT - High,MSFT - Low,MSFT - Close,MSFT - Volume,NKE - Open,NKE - High,NKE - Low,NKE - Close,NKE - Volume,NVDA - Open,NVDA - High,NVDA - Low,NVDA - Close,NVDA - Volume,PFE - Open,PFE - High,PFE - Low,PFE - Close,PFE - Volume,SOFI - Open,SOFI - High,SOFI - Low,SOFI - Close,SOFI - Volume,TSLA - Open,TSLA - High,TSLA - Low,TSLA - Close,TSLA - Volume,UNH - Open,UNH - High,UNH - Low,UNH - Close,UNH - Volume,WMT - Open,WMT - High,WMT - Low,WMT - Close,WMT - Volume,XOM - Open,XOM - High,XOM - Low,XOM - Close,XOM - Volume
2021-07-20,140.57682796684134,144.14367269046252,140.08687668638717,143.21275329589844,96350000,178.36599731445312,179.60000610351562,175.89999389648438,178.6595001220703,65114000,208.10000610351562,217.3699951171875,206.6199951171875,217.14999389648438,17027300,189.58284972053949,194.80236490726392,188.90123686156127,194.17677307128906,3934300,83.28032782394354,85.14760108535627,82.55079220150411,83.83616638183594,12114600,125.07409576815407,126.58412475857085,123.90135270341086,125.7536392211914,26312000,321.5358408500298,335.26366877946316,320.86954825871135,332.9361572265625,2937900,151.1004658345339,154.64033040232945,151.04614792330574,152.5037384033203,9902800,133.21389218474795,137.39613806634603,133.04114468265763,136.11419677734375,15385200,50.14768935953531,50.68759118336127,49.958725265861844,50.237674713134766,16257900,213.02817349043897,217.52611167698572,212.62180163545332,216.37161254882812,3275600,269.9897892384241,272.84477122957907,268.27098564581274,271.24249267578125,26259700,150.49318804542267,153.52678302956846,149.84245506055404,152.86648559570312,4629200,18.69331902055288,18.801107317161257,18.12842748083145,18.575550079345703,434687000,33.96368654395019,35.195660488285185,33.92149627277104,34.63874053955078,48804100,15.180000305175781,15.289999961853027,14.939000129699707,15.0600004196167,11683000,217.3300018310547,220.79666137695312,213.5,220.1666717529297,46461300,390.9693019635165,397.3713158261236,390.5982952607059,392.8432922363281,3186700,44.683032871901005,45.15848542857091,44.622806898402544,44.96830368041992,19020300,48.090654141516545,49.043800919447236,47.68339889555394,48.48924255371094,26756100
2021-07-21,142.60516000969034,143.19310728596565,141.72325404739772,142.47776794433594,74993500,178.81900024414062,179.32249450683594,177.1820068359375,179.25999450683594,46380000,219.5,224.08999633789062,218.89999389648438,222.5399932861328,11437600,194.88640797476154,196.97794985792237,193.82196573231886,196.76318359375,3407300,85.09547805166765,87.25803726074636,84.85229292828768,86.69351196289062,11478100,125.6779108921096,127.13512993141451,125.56830759877757,127.08830261230469,20746000,335.93000597571097,342.19148534382265,335.8295885463017,340.91363525390625,2398800,153.27328131016353,153.6263615528266,151.62556430152142,153.44529724121094,7585200,138.2416807402982,139.69636945522575,137.6143404226368,138.97811889648438,12356700,51.58742347147606,51.794384633252335,50.777572462273056,50.88555145263672,20918200,217.95092215570503,219.91819284309474,217.2489918794226,217.9047393798828,2146600,270.8345950968576,273.3788236097581,269.271168275973,273.2622985839844,24364300,153.59380470246924,154.48378048700926,153.12488378022516,154.1488494873047,5393100,18.84501500467731,19.488752073008282,18.705289837701642,19.371980667114258,371017000,34.79906726002235,34.79906726002235,34.19151706878099,34.613426208496094,27530200,15.140000343322754,16.649999618530273,15.104000091552734,16.559999465942383,27892400,219.8699951171875,221.6199951171875,216.76333618164062,218.42999267578125,41859900,396.73401810928226,396.89574570414254,390.8076350806062,394.4319763183594,1863700,45.16799293396045,45.18067074987394,44.600618049704025,44.74642562866211,18591900,49.26908853418797,50.516844761181716,49.24309464573863,50.04893493652344,20908700
2021-07-22,143.0069537767786,145.22152774257404,142.87956168443856,143.84967041015625,77338200,179.3614959716797,182.00100708007812,179.11349487304688,181.90150451660156,65308000,221.52000427246094,222.25,218.30999755859375,220.8699951171875,9768900,197.01530117431977,197.37012001998337,194.7183392614127,195.29725646972656,1931500,86.32875822107452,86.33744506199082,85.01732353967759,85.82502746582031,7694300,127.38222811720419,128.0189199827993,127.03847304392843,127.95763397216797,14302000,339.8183334019468,341.08707494565857,336.3042524721913,340.19256591796875,1887100,153.3275972537371,154.87572679896687,152.6848030692842,153.88890075683594,5281900,138.99632731064455,139.50546913077415,136.35059334560592,137.22340393066406,9913300,50.948529524567554,51.056511926414984,50.43562512985566,50.81355667114258,13402700,217.64609094306468,221.37743866194083,217.19353646874188,220.43536376953125,2538300,275.6318202844042,278.1372276125242,275.22398257475,277.8653259277344,23384100,154.17752565649502,156.70392732050507,154.00526336461093,156.63693237304688,4851500,19.60352650870845,19.8480455499112,19.238242282812024,19.555620193481445,323826000,34.697802878115915,35.060644955306486,34.51216506621002,34.993141174316406,18913300,16.489999771118164,16.600000381469727,15.710000038146973,16.049999237060547,18833300,218.81333923339844,220.72332763671875,214.86666870117188,216.4199981689453,45317100,395.7446518251232,396.5151729786016,393.56627919628164,395.5068359375,1421900,44.73374415145588,45.04754458012923,44.629147635979905,44.77812194824219,13013400,50.0229496427713,50.0316164773624,49.095796667257886,49.485721588134766,13493800
2021-07-23,144.5845687137355,145.73105246266147,143.96722555965206,145.5742645263672,71447400,182.0,183.3054962158203,181.1020050048828,182.83200073242188,48726000,222.97000122070312,224.6300048828125,220.94000244140625,221.52000427246094,9379500,195.6147201982441,196.42705361792176,194.0834169918891,195.64273071289062,2302600,85.80765630835052,86.08557556932331,85.06074705208906,85.8597640991211,7570800,129.95937801445345,132.91716155671864,129.33166392864507,132.5345458984375,41506000,341.9085444122457,345.02103913968244,338.97861164118603,341.4156494140625,1706900,154.812333319329,155.880622321887,154.25102986471856,155.5275421142578,5014900,137.7234753949763,138.95996876624494,136.60518062936023,136.9597625732422,9666100,50.921544633396536,51.58742249869483,50.79556857491608,51.29947280883789,12144000,221.78385689291386,226.32796278400096,221.29435049625025,224.39764404296875,3996400,279.0596469363949,281.603875369427,278.2148108910043,281.29315185546875,22768100,157.2781239890022,159.28775348816174,156.6847922873539,159.20162963867188,4217700,19.617501000964786,19.66141544494746,19.212296073980706,19.51969337463379,195672000,34.98471184841624,35.29692698971234,34.950958338182296,35.170352935791016,21609200,15.890000343322754,16.048999786376953,15.4399995803833,15.699999809265137,10370000,215.45333862304688,216.26666259765625,212.43333435058594,214.4600067138672,43814700,397.5330392505169,398.9028611108211,395.71612235205424,397.3428039550781,1611700,44.85736418076291,45.23772768863804,44.69571204773589,45.14580535888672,15947400,49.641684831644014,49.641684831644014,48.931156541157016,49.4250602722168,14088200
2021-07-26,145.29012038238656,146.81876560092866,144.731568886007,145.9956512451172,72434100,183.6584930419922,185.60400390625,182.3625030517578,184.99099731445312,58002000,220.0,226.1199951171875,219.88999938964844,225.85000610351562,8933200,195.93217325487095,198.01438306500623,195.61471127172098,197.04330444335938,2157600,86.38087327881443,87.94417346930925,86.36350622163947,87.67493438720703,10227500,132.84692745937272,133.7521390487209,131.82362892844895,133.55087280273438,30572000,340.6215861683985,343.81622568548846,340.55768669284566,343.1042785644531,1559100,155.5546893631112,155.8443894225615,154.68556155612467,155.59994506835938,4484900,136.5506328509301,138.15989578204753,136.53244524842754,137.87803649902344,8208000,51.19149378319251,51.39845494091526,50.89455070736079,51.34446716308594,8681100,223.5109841331231,225.88464060529444,223.14155012712945,225.33970642089844,2638400,280.6425588523152,281.31260747089857,278.3508206934346,280.69110107421875,23176100,158.5796294019071,159.36433782372785,156.77095526855922,157.98629760742188,3858800,19.273179137011635,19.403921180274608,18.876955419959103,19.25621223449707,203943000,35.119717017316276,35.38973861789937,34.925639193079135,35.28004455566406,23720000,15.760000228881836,16.09000015258789,15.479999542236328,15.510000228881836,8994900,216.99000549316406,222.73333740234375,215.70333862304688,219.2066650390625,76009800,396.51522619900453,397.3143132353008,390.8742395547095,393.3855895996094,2232600,45.12362001769288,45.599072588096355,44.8383455735186,45.209197998046875,18517200,49.529043533999186,50.82012747723777,49.39040393587003,50.672821044921875,18387600
2021-07-27,146.1230281888383,146.21123076065714,142.62478470512065,143.8202667236328,104818600,184.9250030517578,184.9250030517578,179.3074951171875,181.3195037841797,82638000,223.1699981689453,225.6999969482422,220.4199981689453,222.27000427246094,8784200,193.77527370814934,197.07131034705057,193.2804023202665,195.98818969726562,2472000,86.89328919658165,87.47518167913587,85.92925520256203,87.37964630126953,8332100,133.7655882856649,133.91355044141807,129.63406588377933,131.42356872558594,54710000,340.0009383072546,342.41062275722413,337.0071056559591,342.13677978515625,1791800,155.53662705500457,156.3695339790599,154.51359361550345,156.31521606445312,7089300,136.74151926375896,138.64172785821913,136.1960161854229,137.6961669921875,11218700,51.389456448521315,51.77638486245091,51.218486004056125,51.52442932128906,12794400,225.51517228504525,228.17514198730098,225.41357582855625,227.52862548828125,3135200,281.06013348954303,281.2057897989627,274.76754384215053,278.25372314453125,33604100,157.72792065787615,158.48392109968114,155.5843009940086,157.48867797851562,4359000,19.227265294286486,19.583566393449697,18.704291478525434,19.170377731323242,248863000,35.28848923648418,35.609141166180315,35.085974600085024,35.524757385253906,32544100,15.489999771118164,15.5,14.720000267028809,14.920000076293945,16735400,221.13333129882812,222.1666717529297,209.0800018310547,214.92666625976562,98439900,391.92061430391436,395.0217430174593,389.5043965629848,394.8695373535156,2630600,45.32647923923338,45.32647923923338,44.996830626955614,45.21236801147461,15395700,50.26555524600878,50.26555524600878,49.57235740062452,50.109588623046875,16861400
2021-07-28,141.89964155731053,144.0162339928002,139.67525927689903,142.06622314453125,118931200,181.68899536132812,182.92100524902344,180.0500030517578,181.51600646972656,59988000,234.0500030517578,237.49000549316406,231.3300018310547,231.57000732421875,19330500,196.0815705814245,198.59328440799024,194.30750492753032,197.42613220214844,3246900,87.6315010426464,88.42183124169208,87.09302958068501,87.87467956542969,8546100,135.81964716134036,137.79747808975895,134.7888835806072,135.60243225097656,95130000,343.02215648142754,344.5099502964136,339.8548982672998,341.58001708984375,1668900,156.37856768754304,156.96704394065307,155.7901052487539,155.88063049316406,5750700,138.4598934423185,138.89631259622354,137.17795206280957,137.92347717285156,9217300,51.28147677218991,51.43444671244836,50.95753638977204,51.0565185546875,9858000,223.9727928052329,225.17347451309897,221.06346113383066,223.30780029296875,4948500,280.6327862476495,281.75924415538265,275.6220029898231,277.9429016113281,33566900,157.41208472551796,158.7614020493275,157.0197233111923,158.34034729003906,4093600,19.28116026515445,19.607519437703264,18.957795475419765,19.464799880981445,202191000,35.7357114642436,36.908621859393335,35.65133090351608,36.66391372680664,53822400,15.119999885559082,15.479000091552734,15.079999923706055,15.369999885559082,10131600,215.6666717529297,218.32333374023438,213.13333129882812,215.66000366210938,48019800,394.2891846829079,394.2891846829079,386.97396630787034,389.2284851074219,2446600,45.16164861648492,45.40571559731619,44.9017370875847,45.02852249145508,14071500,50.25689816763491,50.80279298704471,49.9276279092925,50.44752883911133,16855300
2021-07-29,141.7820627469063,143.604681578867,141.6742728984309,142.7129669189453,56699500,181.3874969482422,181.8975067138672,179.00050354003906,179.99600219726562,110400000,233.69000244140625,234.82000732421875,231.1199951171875,231.6300048828125,8667900,199.8164702750803,200.29266327608795,195.79213149446153,198.47190856933594,3419700,88.91687707990768,89.35112634473143,88.53474223262297,89.08189392089844,8681300,135.65823098456275,136.16738687452755,135.0534287718123,135.28707885742188,31716000,344.13566843526,346.39930857336583,342.1093532707179,344.61029052734375,1296600,156.38762988200867,156.93082279143232,154.8938182988717,155.88063049316406,4214100,139.23269315390831,139.8963948095254,138.1143986626218,139.10540771484375,9063500,51.35346154682552,51.515431737813614,51.16449746820273,51.33546447753906,9599100,224.73014663687266,226.466503414635,224.41611222260337,225.3766632080078,2572300,277.9623530822274,280.2735317439933,277.80697648937166,278.21484375,18168300,158.76141064143948,159.8427920508865,158.27336091085795,159.8045196533203,3605600,19.48077170260992,19.814119111356554,19.290145785833445,19.623493194580078,190781000,36.80865500034843,36.86825700460931,36.28926332201877,36.43401336669922,29015000,15.875,16.239999771118164,15.510000228881836,15.600000381469727,12748300,216.59666442871094,227.89666748046875,216.26666259765625,225.78334045410156,91183800,391.23570480923155,392.4723359168349,388.5151047603994,391.9967041015625,1597300,45.212364324629995,45.2789310157687,45.015845494095934,45.08557891845703,11063100,51.12339875607079,51.409344776396935,50.74214070106457,51.062744140625,18607800
2021-07-30,141.478276840329,143.38908303752456,141.2136990739111,142.92852783203125,70440600,167.3975067138672,168.40699768066406,165.3489990234375,166.37950134277344,199312000,229.38999938964844,231.17999267578125,225.39999389648438,226.47999572753906,9940100,194.12074083699298,194.8397105541936,189.68556264533404,193.04696655273438,5834900,89.50744461401281,90.36726281647853,87.51858244665183,88.42182159423828,12295300,134.54725604869535,134.8157833421163,133.77007463180635,134.2398681640625,25576000,343.7158355441851,346.80094901536785,340.5120595771806,342.17327880859375,1474900,156.2065533757283,156.60490313534024,155.57282140103703,155.89874267578125,5346400,138.72356721493077,139.71457638014775,137.4688864060411,137.9962158203125,9805200,51.42545297286784,51.51543489221992,51.20049474189745,51.31747055053711,11727000,225.2196198163631,226.66043198887456,223.70491803333795,224.16671752929688,2336800,276.9233280789209,278.37023004995433,275.6997558894234,276.67083740234375,20944800,159.42172808615524,160.64664928088166,159.19206448852682,160.30213928222656,5364400,19.379967075425817,19.59155174454497,19.225271877526612,19.4608097076416,183497000,36.51064799918136,36.77459882615179,36.34886833303469,36.451045989990234,24763300,15.354999542236328,15.789999961853027,15.350000381469727,15.4399995803833,6653700,223.9199981689453,232.50999450683594,223.0,229.06666564941406,88969200,390.7410156738548,393.6042991497953,390.2558619853601,392.1298522949219,1864200,44.75593367272837,45.31379748182977,44.75593367272837,45.183841705322266,16332300,51.019421846918206,51.019421846918206,49.66768328200833,49.884307861328125,28652800
2021-08-02,143.418481662853,143.99662035248164,142.33078966013647,142.59536743164062,62880000,167.65499877929688,167.9459991455078,165.85000610351562,166.57400512695312,67078000,227.19000244140625,230.47000122070312,224.8699951171875,225.33999633789062,8889100,194.21412909101915,196.92191653801427,191.36627482937448,191.56236267089844,3977100,88.65632357940294,90.30647196359345,88.2047006736915,88.26549530029297,8911800,134.62898048624183,134.8476853716803,133.3107609250977,134.367431640625,21634000,343.3507352006067,353.1719507512447,342.96736620770736,345.1944885253906,2383200,156.14320727275407,156.4781769710437,155.0839664464692,155.96214294433594,3721500,138.22348954839785,140.4237170975538,137.3506791167529,137.44158935546875,10203200,51.470441363852096,51.50643550283268,51.02952174281504,51.1824951171875,9778000,225.5798489978715,225.98622076328058,221.37747027910706,221.7561492919922,2693900,278.0789405701117,278.4770876221492,275.5347112651971,276.58349609375,16267400,161.78545861923033,162.66586988056423,160.7997800004427,161.48880004882812,5532500,19.661417657830693,19.921906160864143,19.323080900048577,19.711318969726562,217444000,36.868253718501755,37.58348095394899,36.82568132611931,37.43021774291992,43066900,15.579999923706055,16.31999969482422,15.40999984741211,15.729999542236328,15097600,233.3333282470703,242.31333923339844,232.8000030517578,236.55667114257812,100847400,393.41406230881853,396.14418397592016,392.6910927414086,395.31658935546875,1806500,45.272590991891704,45.285268807221314,44.904905328013314,45.07923889160156,19958400,49.86697384351379,51.175388057750034,49.73700108870505,49.89297103881836,20873800
2021-08-03,142.87952519406235,145.06470272695086,142.26218207607747,144.39837646484375,64786600,167.03599548339844,169.5500030517578,164.98849487304688,168.31199645996094,83146000,225.89999389648438,229.10000610351562,221.3000030517578,229.08999633789062,7326400,191.70243989142458,195.41864904246185,189.94703817047287,194.68101501464844,3580500,88.23076292817541,89.37718735464387,87.43174586680463,89.10794830322266,8437300,134.64688381400205,135.24172755796863,132.83795068538504,135.14010620117188,20762000,347.0746897815373,348.04220674095376,339.3345262511655,347.1750793457031,1494600,156.37856402213959,157.98101138673684,156.11602286088672,157.8814239501953,6033000,138.15076483060386,139.39635867771327,135.94145023083922,139.00540161132812,10394800,51.29047506520238,51.29047506520238,51.06551684123219,51.21848678588867,8825500,221.2574113755101,221.61761448233528,217.27670127128673,218.84681701660156,3300000,277.166104223552,278.9237594277011,275.78715540709163,278.8169250488281,17879000,161.93855502917285,164.12044667982983,161.2399706275514,163.862060546875,5718100,19.701335941681744,20.182392220720338,19.18235398489269,19.77618980407715,301811000,37.609029364193695,39.048000477601924,37.52388456669541,38.894737243652344,45643300,15.770000457763672,16.048999786376953,15.010000228881836,15.109999656677246,16166800,239.6666717529297,240.88333129882812,233.6699981689453,236.5800018310547,64860900,395.554404295719,401.5663967160999,394.85044954955634,401.33807373046875,2496500,45.1489683956726,45.61174307545172,45.12361276721562,45.58638381958008,18915300,49.88430762135105,50.61216633658122,49.32974922982877,50.43020248413086,18208200
2021-08-04,144.31018840207938,144.8197267354332,143.34007992721791,143.99661254882812,56368300,168.96749877929688,169.44400024414062,167.2779998779297,167.73599243164062,43678000,226.4199981689453,232.35000610351562,225.3300018310547,226.6300048828125,9756300,194.41956599125342,195.69876037475265,190.82473114675741,190.9647979736328,2948700,87.23200187207932,88.50000903829032,86.93670890125293,87.11041259765625,10389800,134.86061057740247,135.15952999689696,134.00122294773328,134.63742065429688,19676000,345.4592110174051,349.26538033753513,342.9765185411981,344.8932800292969,1460500,157.70943783827673,158.06251812287053,156.85842027686522,156.94895935058594,4793100,137.51436640564427,139.441836060673,137.2052465313615,137.50527954101562,10155000,51.06552177920206,51.24548906229882,50.399643861521135,50.480628967285156,11888400,218.3849893570709,218.5235376683446,215.2447582702404,216.88876342773438,2240600,277.94298740237747,279.2733645038161,276.4183821194626,278.224609375,16191300,163.98645021872423,164.92427713291798,163.60366789519483,164.51278686523438,4646200,19.950843167934032,20.278201698725987,19.78915984024433,20.23428726196289,231309000,38.613753614022016,38.99691169937855,38.32425675487106,38.47751998901367,43391200,15.229999542236328,16.579999923706055,15.199999809265137,16.389999389648438,25718500,237.0,241.63333129882812,236.30999755859375,236.97332763671875,51007800,401.48079119985056,403.0123406932342,399.254837857087,400.99566650390625,1995400,45.44692022346828,45.624424144990705,45.244064299094674,45.275760650634766,15301500,49.555039304291846,50.15292527955003,49.22577231214585,49.251766204833984,20868300
2021-08-05,144.0260371733782,144.86875375710454,143.2323186955207,144.10443115234375,46397700,167.81100463867188,169.4499969482422,167.04600524902344,168.79949951171875,48670000,226.67999267578125,231.5399932861328,226.49000549316406,229.94000244140625,8362600,191.6463718784623,193.89664451211428,191.1328221128522,193.45779418945312,2685800,87.66624071894277,88.96030162875654,87.43174241329389,87.91810607910156,7986100,135.1904169466429,135.85750855812594,134.3589280063779,135.7593536376953,17870000,346.9834688422681,350.7805292769667,346.80093473355976,350.7713928222656,1583800,157.39256816415963,157.39256816415963,156.09793133116963,157.24771118164062,4291000,138.450818787815,139.73277415344245,138.2053347262305,139.24180603027344,9151500,50.78656970116256,50.921546014675876,50.65159682023949,50.84056091308594,9806800,217.72922874498602,218.71747232579824,216.4361817164347,218.35726928710938,2230500,278.58385183074364,281.2543258250797,277.8264094832069,281.1474914550781,13900200,164.03432846836532,166.5128787334881,163.81421472426288,166.3693389892578,3824000,20.45984969496931,20.692393154502234,20.302158201908725,20.596580505371094,211435000,38.31574009569252,38.43494410074418,38.060302478001006,38.36682891845703,23505400,16.604999542236328,16.729999542236328,15.880000114440918,16.059999465942383,14501500,238.6666717529297,240.31666564941406,237.1366729736328,238.2100067138672,38758800,401.4903162273889,401.67105863540064,388.0109271536932,391.15008544921875,3598600,45.71634429293425,46.13157083126659,45.640270150922824,46.11572265625,27005400,49.50305082529424,49.99695461202169,49.24310198576855,49.56370544433594,15180200
2021-08-06,143.62360541850987,144.36944174661247,142.9170173289271,143.41751098632812,54126800,168.75,168.75,166.45199584960938,167.2469940185547,52752000,231.5500030517578,233.57000732421875,230.4199981689453,231.3300018310547,6061900,195.15716957309428,196.4457100927101,193.8873074769771,194.54092407226562,2677100,88.60421351386168,89.09057717665401,88.23944573635568,88.54341888427734,6475600,135.5506157309047,135.97955696912706,134.72162023395956,135.24819946289062,20488000,354.95179735851156,364.0610648973585,354.73274530139804,363.17572021484375,3655800,157.474025175778,157.474025175778,156.12507059805452,156.72259521484375,4581100,141.09651505741928,143.48767761757804,141.02377854487045,143.1967315673828,13328800,50.930547145953355,51.05652665110782,50.786574001224494,50.9665412902832,10409300,218.59739779187672,219.02225951965235,217.66456790421964,218.20948791503906,1558600,280.16675420239426,281.1281154767647,279.3024773773098,281.0892639160156,16589300,166.8573735663719,166.87651706460116,165.2687990641894,165.364501953125,4088700,20.483802328836408,20.529711762188686,20.170416240828555,20.32611083984375,178497000,38.39238056366567,38.57970304228892,38.00070924296823,38.37535095214844,20413000,16.059999465942383,16.940000534057617,16.059999465942383,16.709999084472656,13993700,237.3000030517578,238.77667236328125,232.5433349609375,233.03334045410156,46869000,391.93007329925933,396.4580676959275,391.93007329925933,394.88848876953125,1944000,46.34394764157441,46.42635888814515,45.94456559752824,46.03331756591797,19263600,49.962285485886454,50.31754961144633,49.84963979570553,50.13558578491211,14888500
2021-08-09,143.47634428340314,143.9670294656135,142.80901962336827,143.36839294433594,48908700,167.1804962158203,167.74400329589844,166.42599487304688,167.093505859375,42964000,229.0,233.57000732421875,226.88999938964844,232.27000427246094,8358600,193.55115985936604,195.96950982715532,192.4587072086483,195.0451202392578,2747200,87.6401829907155,88.04837170196232,86.78905158236905,87.06697082519531,9243100,135.45147299137568,136.6884894757047,134.85063901961703,136.41845703125,17760000,361.98915757358736,369.30032707859027,359.2417587248818,364.99212646484375,3319100,157.27484122605287,157.754667804905,156.55961864030144,157.2657928466797,3950200,143.2149380577174,144.15139823658697,141.7420477621646,143.0421905517578,9516900,51.11050922502813,51.18249750634965,50.77757200539155,50.97553634643555,8859900,217.77540911019608,218.0340298041912,216.14987989067242,216.75021362304688,2093100,281.3708615963786,283.11879642354194,279.4869611358521,279.9919128417969,16117600,165.0774143455355,165.61331549923096,164.23527561703617,164.3788299560547,3612800,20.40595233645728,20.46783117351086,20.103546313707785,20.2552490234375,146443000,38.40940682983707,39.19274940300513,38.40940682983707,39.150177001953125,32374300,16.989999771118164,17.31999969482422,16.559999465942383,16.90999984741211,15571300,236.72332763671875,239.67666625976562,235.0433349609375,237.9199981689453,44145900,394.72678273018977,395.9443987928165,390.3509650259743,390.8456115722656,1509800,46.24885310572953,46.429527396208385,46.08720097994854,46.144256591796875,15811800,49.50305082529424,49.84098464722051,49.24310198576855,49.56370544433594,17828200
2021-08-10,143.7118749573733,144.95821948179562,142.59311336897338,142.8875274658203,69023100,167.25050354003906,167.89999389648438,165.75,166.03399658203125,48252000,231.97000122070312,236.85000610351562,231.6199951171875,235.77999877929688,9603500,196.08158130859348,200.6568125068083,195.11051688909234,199.8818359375,4193600,87.49254241617618,88.86477172084747,87.35358609321047,88.65633392333984,9762600,136.84590694225852,137.2748633811783,135.87194442600278,136.31285095214844,19414000,365.2111566660861,374.8042109246006,364.64525359541085,372.37628173828125,3152300,156.85838430570396,157.62792481288773,156.4238272430091,157.3201141357422,3678300,142.50579764128747,145.45155096856885,142.11484050488048,144.79693603515625,8667000,51.14650592224508,51.443449016063596,50.98453571376577,51.110511779785156,10906900,217.1381590419902,217.1381590419902,215.4202641127536,215.6142120361328,2027500,280.4483237958657,280.88532232247246,276.9524541232327,278.1565856933594,18616600,164.17788996318782,166.47462839063243,164.05347910023139,164.8573455810547,3747100,20.282199176211822,20.3899874565726,19.796151565943244,19.896955490112305,179238000,39.337496829176715,41.355458386072534,39.073542763430076,41.03190231323242,81189400,17.020000457763672,17.270000457763672,16.559999465942383,16.989999771118164,12830200,237.99667358398438,238.8633270263672,233.9600067138672,236.663330078125,40296900,390.50323987600774,393.49019256191156,388.6577861216181,391.7113342285156,1441800,46.58484591508505,47.21244318273705,46.3566270780228,47.126861572265625,38262000,49.75433550779072,50.56884610234457,49.65035662747093,50.41287612915039,16340200
2021-08-11,143.32914770557306,143.98666406649497,142.81883091257257,143.14268493652344,48493500,166.57249450683594,166.88499450683594,163.88949584960938,164.60549926757812,58944000,236.61000061035156,239.58999633789062,234.5800018310547,239.49000549316406,9664000,201.43178790646647,207.81845546548442,200.34868151116166,206.96876525878906,7794100,88.62159154728417,89.4292954520731,88.23945007048829,89.3250732421875,7079800,136.68601024578308,137.18519250849718,135.77929347351906,135.78677368164062,15352000,373.1338726957953,378.5008713721875,371.5456894423897,377.7798156738281,3000500,157.75467289432444,157.9538477615174,157.12998933943018,157.34727478027344,4221300,145.46973986018648,146.8335186713757,144.63329052075946,146.52439880371094,9156500,51.19150046054052,51.452452862721,51.02953024074509,51.04752731323242,8370700,216.29766145561274,217.9139597757856,215.89127562308883,217.5537567138672,1969100,278.9043470586535,280.3124272782178,277.59338092924185,278.6518859863281,13955900,164.59895988641125,165.76646530494548,163.58457328393064,163.90037536621094,4078300,20.003743671991376,20.009732438360533,19.39194531030961,19.660417556762695,185925000,40.682797559518974,40.93823840785967,39.388576703649676,39.43115234375,50878200,17.15999984741211,17.270000457763672,16.514999389648438,16.899999618530273,17104700,237.57000732421875,238.39332580566406,234.73666381835938,235.94000244140625,29401800,392.9004487668777,393.75658029936017,387.64948354142246,387.8682556152344,1542600,47.38993077596543,48.046057489240496,47.27899356194458,47.54841613769531,41455800,50.421544855567355,50.690160571627985,50.01429282174367,50.560184478759766,18278600
2021-08-12,143.4665592940723,146.27327959158745,143.12307362087492,146.1162567138672,72282600,164.5,165.72549438476562,163.48350524902344,165.1750030517578,46282000,240.0,241.14999389648438,236.50999450683594,238.17999267578125,6810000,207.5103268003426,208.9295736018357,203.99019181437976,205.64288330078125,4444500,89.33375566547326,89.67246954820516,88.39577570123832,89.14268493652344,7377600,135.4843511917133,136.80407573625112,134.936349953469,136.69845581054688,16506000,378.22700469506435,382.09707271810396,374.7402777508889,378.79290771484375,2312800,157.3654078782458,158.69623822414735,157.15717078726186,158.61476135253906,4300400,147.1789899689504,147.6244820965431,145.9697712869199,147.09715270996094,8844200,51.04751747048929,51.27247568431971,51.04751747048929,51.14649963378906,6169200,217.96938609920244,218.671316336888,217.09196977884451,218.58819580078125,1490800,278.34113618759375,281.5845453203221,278.05951421319276,281.4291687011719,14561300,163.53669747260673,163.94820240418733,162.18736548624582,163.29745483398438,3997100,19.831081280362753,19.98976833789531,19.58157095773098,19.866012573242188,151652000,39.59292481889273,40.35924079203278,39.456691229008385,40.22300720214844,29676400,16.969999313354492,17.520000457763672,16.739999771118164,17.459999084472656,35861400,235.44667053222656,240.93333435058594,233.13333129882812,240.75,52377300,387.1643101291434,388.8100067140023,384.59588663166056,386.17498779296875,1939900,47.40207694522978,47.787018471490335,47.341629355019684,47.421165466308594,18269100,50.489807020767884,50.832855686240286,50.023609669201505,50.445823669433594,19225500
