Final_Portfolio_Value,Annualized_Sharpe,Max_Drawdown,Win_Rate,Period_End,Method
1.0731752087221036,6.127391134250503,-0.08196563103466037,0.5289514866979655,2025-03-08,max_return_for_volatility
0.9353787036054164,-5.128289815522751,-0.11365677173316968,0.5032444124008651,2025-03-15,max_return_for_volatility
1.0731014986727856,6.411913106915251,-0.0773629258906311,0.5085324232081911,2025-03-22,max_return_for_volatility
1.0276531678859249,2.8405235396253627,-0.03566194827612279,0.5067340067340067,2025-03-29,max_return_for_volatility
