Datetime,Open,High,Low,Close,Volume,Ticker,EMA12,EMA26,MACD,Signal,Hist,RSI,Low_Min,High_Max,RSV,K,D,J,OSC,BOLL_Mid,BOLL_STD,BOLL_Upper,BOLL_Lower,BIAS
2025-01-17 15:00:00+00:00,424.9800109863281,432.5,424.9800109863281,431.8298950195313,6700111,TSLA,332.99739970801375,309.4838280697313,23.51357163828243,21.84258630522452,1.67098533305791,50.14933933880417,136.25,621.169921875,60.95437239959885,43.91308671565525,42.0496136786219,47.64003278972193,11.128830331881465,326.8564926147461,165.49518522317683,657.8468630610998,-4.133877831607549,27.572509511379046
2025-01-17 15:15:00+00:00,230.6199951171875,230.69000244140625,230.0,230.38499450683597,1956641,AAPL,317.2108758309095,303.6246552132206,13.586220617688923,20.1913131677174,-6.605092550028477,49.99288144061061,136.61000061035156,621.169921875,19.352610437062545,35.72626128945768,39.94182954890049,27.29512477057206,20.680348932045963,327.1657424926758,165.29892403316774,657.7635905590113,-3.432105573659669,-32.15375726408343
2025-01-17 15:15:00+00:00,223.97000122070312,224.1199951171875,223.0800018310547,223.8300018310547,1004731,AMZN,302.8445875232395,297.71394014787495,5.1306473753645605,17.179180009246835,-12.048532633882274,50.0,136.61000061035156,621.169921875,17.99983807845033,29.81745355245523,36.5670375500854,16.318285557194883,-7.5005186898934415,328.6349922180176,164.1839884659662,657.00296914995,0.2670152860852113,-35.00888812431059
2025-01-17 15:15:00+00:00,194.8249969482422,194.89990234375,193.75,194.65499877929688,691344,GOOGL,286.2000354087868,290.0799444909432,-3.8799090821564164,12.967362190966185,-16.8472712731226,50.01151703664475,136.61000061035156,621.169921875,11.978910269230319,23.871272458046928,32.33511585273924,6.943585668662294,-16.291496658877055,307.6312065124512,152.08168793164242,611.794582375736,3.4678306491663307,-29.099050174192637
2025-01-17 15:15:00+00:00,613.9000244140625,614.81201171875,603.6699829101562,607.5399780273438,1461130,META,335.6369496577955,313.5955025306766,22.041447127118943,14.782179178196737,7.259267948922206,49.87729127469974,136.61000061035156,621.169921875,97.18714997887494,48.309898298322935,37.66004333460047,69.60960822576786,2.7098687372924553,316.56445541381834,164.3323191668345,645.2290937474874,-12.100182919850681,99.66260163148617
2025-01-17 15:15:00+00:00,429.0299987792969,429.8599853515625,428.489990234375,429.18499755859375,403478,MSFT,350.0289570271491,322.1576873475593,27.871269679589773,17.399997278475347,10.471272401114426,50.00547946104025,136.61000061035156,621.169921875,60.37952874531047,52.33310844731878,42.55106503883991,71.89719526427652,-3.4769167159987404,331.21057510375977,160.424037392996,652.0586498897518,10.36250031776774,21.6151763889248
2025-01-17 15:15:00+00:00,137.4499969482422,137.50990295410156,136.22999572753906,136.75,8200035,NVDA,317.2168097922031,308.42378458107345,8.793025211129645,15.678602865006207,-6.885577653876561,50.001413982996795,136.22999572753906,614.81201171875,0.1086552053954504,34.92495736667767,40.009029148119154,24.7568138037947,-7.296930471295493,316.8800758361816,164.50847058201245,645.8970170002065,-12.136865327843282,-54.975593908357425
2025-01-17 15:15:00+00:00,431.7987976074219,433.8599853515625,427.5,428.6834106445313,5211870,TSLA,334.36551761563817,317.3319050302185,17.03361258541969,15.949604809088905,1.0840077763307843,50.06535597247327,136.22999572753906,614.81201171875,61.108316891364986,43.65274387490677,41.22360072371502,48.51103017729025,10.592586546092324,326.7747467041016,165.0084677413363,656.7916821867741,-3.2421887785710055,27.29116283544442
2025-01-17 15:30:00+00:00,230.3999938964844,231.6499938964844,230.3500061035156,231.13999938964844,2063801,AAPL,318.4846686577936,310.9473194272133,7.537349230580276,14.267153693387181,-6.729804462806905,50.00908043743715,136.22999572753906,614.81201171875,19.831502332058456,35.71233002729066,39.38651049157357,28.36396909872485,20.158836589811298,327.14024658203124,164.77637265065388,656.692991883339,-2.4124987192765275,-31.61381287131468
2025-01-17 15:30:00+00:00,223.83999633789065,224.5200042724609,223.7400054931641,223.7449951171875,1092373,AMZN,303.9093342669311,304.48788799684104,-0.5785537299099133,11.298012208727764,-11.876565938637677,49.99629812103081,136.22999572753906,614.81201171875,18.286311742908374,29.903657265829896,36.22555941632567,17.259852964838345,-7.608540433188507,328.62749633789065,163.64174947009994,655.9109952780905,1.3439973976907709,-34.737887237849876
2025-01-17 15:30:00+00:00,194.63999938964844,195.0200042724609,194.3300018310547,194.88999938964844,488144,GOOGL,287.13712890119535,296.3695258777897,-9.232396976594373,7.191930371663336,-16.42432734825771,50.00088150617528,136.22999572753906,614.81201171875,12.257043035897667,24.02145252251915,32.15752378505683,7.749309997443788,-16.21573424026095,307.64699630737306,151.51043447345927,610.6678652542917,4.626127360454518,-28.88927948477274
2025-01-17 15:30:00+00:00,607.6099853515625,610.2399291992188,606.9500122070312,610.0,690573,META,336.808339839473,319.6014128498053,17.206926989667693,9.194929695264207,8.011997294403486,49.93308168968582,136.22999572753906,614.81201171875,98.99452725803253,49.012477434356946,37.77584166815687,71.48574896675709,2.9416500319400685,316.70324630737304,164.033632625462,644.770511558297,-11.364018943550946,100.5250463943803
2025-01-17 15:30:00+00:00,429.1650085449219,429.664794921875,428.7200012207031,428.8508911132813,316328,MSFT,350.9687323431358,327.69396679524795,23.274765547887853,12.010896865788936,11.263868682098916,49.995420511504165,136.22999572753906,614.81201171875,61.14331203601186,53.056088968241916,42.86925743485189,73.42975203502198,-3.1039846521094177,331.31229095458986,160.12006352207405,651.552417998738,11.072163910441759,21.52713597209894
2025-01-17 15:30:00+00:00,136.75,137.92999267578125,136.7200927734375,137.6999969482422,10108060,NVDA,318.1581576669983,313.6203393991735,4.537818267824832,10.516281146196118,-5.978462878371285,50.00424257388801,136.22999572753906,610.2399291992188,0.31012034071453737,35.47409942573279,40.40420476514552,25.61388874690732,-6.945124563093624,316.94824600219727,164.11094725601106,645.1701405142194,-11.273648509824852,-54.761634281627636
2025-01-17 15:30:00+00:00,428.87310791015625,429.2099914550781,427.0400085449219,427.8999938964844,2772664,TSLA,335.04151708691927,322.08549899156685,12.95601809535242,11.004228536027378,1.9517895593250412,49.930424196877496,136.22999572753906,610.2399291992188,61.53246537108098,44.160221407515515,41.656210312602184,49.16824359734218,10.76805928663249,326.8119956970215,164.57734920821278,655.966694113447,-2.3427027194040875,26.905139976816066
2025-01-17 15:45:00+00:00,231.1699981689453,231.44000244140625,230.8600006103516,231.3397979736328,1210819,AAPL,319.087406454106,315.3635952124606,3.7238112416453646,9.548145077150975,-5.824333835505611,50.01693333095337,136.7200927734375,610.2399291992188,19.98220516259742,36.10088265920948,39.80443442813795,28.69377912135255,20.340297004641293,327.1812355041504,164.3425540186244,655.8663435413991,-1.5038725330984448,-31.646624603444863
2025-01-17 15:45:00+00:00,223.7350006103516,223.9600067138672,223.3600006103516,223.94000244140625,818421,AMZN,304.449344298306,308.5914772294195,-4.142132931113508,6.810089475498079,-10.952222406611586,50.00195026392517,136.7200927734375,610.2399291992188,18.41948382275205,30.207083047057004,36.60531730111097,17.410614538949062,-7.607180942774934,328.6362358093262,163.23428984912562,655.1048155075774,2.1676561110749617,-34.766228121610084
2025-01-17 15:45:00+00:00,194.88499450683597,195.5800018310547,194.7100067138672,195.56500244140625,586435,GOOGL,287.6979070895522,300.21914576364077,-12.521238674088579,2.9438238455807473,-15.465062519669326,50.016138555061616,136.7200927734375,610.2399291992188,12.427126625178248,24.28043090643075,32.49702183621756,7.847249046857129,-16.253686864448834,307.7249473571777,151.12080188898832,609.9665511351543,5.483343579201062,-28.6821192398152
2025-01-17 15:45:00+00:00,610.0700073242188,612.1500244140625,608.3400268554688,611.8049926757812,430437,META,337.5605356412797,323.29957886824377,14.260956773035957,5.20725043107179,9.053706341964167,50.07554844573543,136.7200927734375,612.1500244140625,99.92742742614236,49.49609641300128,38.1633800284788,72.16152918204625,2.9023608829248624,316.85969772338865,163.83141394912994,644.5225256216486,-10.803130174871228,100.78383071107476
2025-01-17 15:45:00+00:00,428.8084106445313,429.30999755859375,428.4800109863281,429.0299987792969,516570,MSFT,351.6327607394362,331.1314618246181,20.501298914818108,8.266060127821053,12.235238786997055,49.997258717690634,136.7200927734375,612.1500244140625,61.483277882221124,53.49182356940789,43.2728612087885,73.92974829064667,-3.083942979392539,331.43819732666014,159.95413586496758,651.3464690565953,11.52992559672498,21.4476570779208
2025-01-17 15:45:00+00:00,137.69960021972656,138.08999633789062,137.57000732421875,138.0749969482422,7262406,NVDA,318.77772015617563,316.83098294488656,1.9467372112890757,7.002195544514658,-5.055458333225582,50.02344594683369,136.7200927734375,612.1500244140625,0.2849850387267692,35.75621072584752,40.767311047808164,25.734010081926215,-6.912098727712259,316.7504524230957,163.6937807572975,644.1380139376906,-10.637109091499326,-54.72344241716265
2025-01-17 15:45:00+00:00,427.9985046386719,430.25,425.7200012207031,430.1802062988281,3208130,TSLA,335.91656417812214,325.2272217118452,10.689342466276969,7.73962492886712,2.9497175374098488,50.02648433100862,136.7200927734375,612.1500244140625,61.72520785822454,44.41254310330652,41.982388399640946,49.27285251063766,10.90603658909765,326.74021301269534,164.24129132151543,655.2227956557263,-1.7423696303355314,27.23490809408615
2025-01-17 16:00:00+00:00,231.3376007080078,231.40499877929688,231.0500030517578,231.06300354003903,1822535,AAPL,319.78524715687854,318.25209443985955,1.533152717018993,6.498330486497495,-4.965177769478502,49.99863839228614,137.57000732421875,612.1500244140625,19.700154420560217,36.17508020905775,40.04661900277988,28.432002621613492,20.4053135605336,327.1018630981445,164.01056364495128,655.1229903880471,-0.9192641917580318,-31.897350980371996
2025-01-17 16:00:00+00:00,223.9199981689453,224.635498046875,223.4600067138672,224.52999877929688,1194847,AMZN,305.1305935603275,311.3097169835216,-6.179123423194085,3.9628397045591797,-10.141963127753264,50.01388637202257,137.57000732421875,612.1500244140625,18.323567854441613,30.224576090852366,36.77260469880404,17.128518874949023,-7.560904386985097,328.59561309814455,162.87289594815897,654.3414049944624,2.8498212018266145,-34.75124926578443
2025-01-17 16:00:00+00:00,195.56500244140625,196.19000244140625,195.3300018310547,196.02999877929688,638764,GOOGL,288.34588667093817,302.77047859802343,-14.42459192708526,0.28535337823029217,-14.709945305315552,50.02016862450522,137.57000732421875,612.1500244140625,12.318258112416675,24.2558034313738,32.60033760966063,7.566735074800135,-16.204437286958008,308.0201141357422,151.36583162363874,610.7517773830197,5.288450888464695,-28.669164817865994
2025-01-17 16:00:00+00:00,611.8499755859375,614.0850219726562,611.25,612.8599853515625,431520,META,338.2711326218035,325.7400716908782,12.531060930925264,2.7344948887692864,9.796566042155977,50.050567471973466,137.57000732421875,614.0850219726562,99.74291751918929,49.418174793978956,38.206283337766735,71.8419577064034,2.9227426142217623,317.2038635253906,164.13734264010776,645.4785488056061,-11.07082175482492,100.63749054723272
2025-01-17 16:00:00+00:00,429.0299987792969,429.5400085449219,428.8200073242188,429.3800048828125,477051,MSFT,352.28788220042026,333.4171037791697,18.870778421250577,5.961751595265545,12.909026825985032,50.00934756901205,137.57000732421875,614.0850219726562,61.238363658673975,53.35823774887729,43.25693480813692,73.56084363035805,-3.1668323513502066,331.8353637695312,160.20029429811999,652.2359523657713,11.434775173291257,21.291319883195058
2025-01-17 16:00:00+00:00,138.07000732421875,138.07000732421875,137.51390075683594,137.7100067138672,4919958,NVDA,319.27590135633517,318.9202817743324,0.35561958200275967,4.840525192612988,-4.4849056106102285,50.00017680472888,137.51390075683594,614.0850219726562,0.04114935804984317,35.58587495193481,40.69991485606955,25.357795143665342,-6.965029423408374,317.28669357299805,164.10689480842692,645.5004831898518,-10.927096043855784,-54.88795471628497
2025-01-17 16:00:00+00:00,430.2305908203125,432.5400085449219,429.0899963378906,432.2820129394531,3123563,TSLA,336.66145698450714,327.31744704582286,9.34400993868428,5.741222141827247,3.602787796857033,50.07728122341725,137.51390075683594,614.0850219726562,61.851861990841925,44.34120396490385,41.91367789234764,49.19625611001625,10.897532185314404,327.34379425048826,164.71189370443932,656.7675816593669,-2.07999315839038,27.59259521563472
2025-01-17 16:15:00+00:00,231.0800018310547,231.50999450683597,230.8699951171875,231.2812957763672,1543882,AAPL,320.4491244909471,320.2036580629002,0.2454664280468819,4.642070999071175,-4.396604571024293,49.998969869560554,137.51390075683594,614.0850219726562,19.67542531329079,36.11927774769949,39.982211177464926,28.393410888168617,20.357668919581595,327.7206092834473,164.47085860358283,656.6623264906129,-1.221107923718364,-31.96085752947832
2025-01-17 16:15:00+00:00,224.5482940673828,225.5800018310547,224.17999267578125,225.3699951171875,1108004,AMZN,305.8215661257533,313.1789422891437,-7.357376163390427,2.2421815665788545,-9.59955772996928,50.02519309779875,137.51390075683594,614.0850219726562,18.435043679569706,30.224533058322898,36.729651804417585,17.21429556613353,-7.5742184028738695,329.2446090698242,163.3123950326441,655.8693991351124,2.619819004535998,-34.64010414736777
2025-01-17 16:15:00+00:00,196.01400756835935,196.19000244140625,195.85870361328125,196.1499938964844,445245,GOOGL,288.9490165520196,304.51013129709486,-15.561114745075258,-1.3184776957519682,-14.24263704932329,50.0103031018964,137.51390075683594,614.0850219726562,12.303744505134311,24.2509368739267,32.570080160920625,7.612650299938849,-16.151018122080686,308.55210876464844,151.67049200033657,611.8930927653216,5.211124763975306,-28.76655513464883
2025-01-17 16:15:00+00:00,613.22998046875,615.97998046875,612.8001098632812,615.2999877929688,336259,META,339.1568582813964,327.53160214864107,11.62525613275534,1.2702690699494934,10.354987062805845,50.061492210252894,137.51390075683594,615.97998046875,99.8578806931955,49.45325148034963,38.19780393406363,71.96414657292163,3.025644349663398,317.8745635986328,164.63022771942337,647.1350190374795,-11.385891840213958,100.84943143806157
2025-01-17 16:15:00+00:00,429.3599853515625,429.989990234375,428.5400085449219,429.8949890136719,335620,MSFT,353.11657070174647,335.1140752497545,18.00249545199199,4.616714346357993,13.385781105633997,50.01520487996396,137.51390075683594,615.97998046875,61.10800757973889,53.33817018014605,43.24459268275777,73.52532517492261,-3.144826723275583,332.4843132019043,160.71811401416608,653.9205412302365,11.048085173572133,21.08136129040174
2025-01-17 16:15:00+00:00,137.72999572753906,138.24000549316406,137.36000061035156,138.1291961669922,4876497,NVDA,320.041590004092,320.52260272510546,-0.48101272101348513,3.5971689328836973,-4.0781816538971825,50.000952447492956,137.36000061035156,615.97998046875,0.1607111255297354,35.612350495273944,40.70051195359649,25.436027578628853,-6.921241371165403,317.9957733154297,164.67629090007947,647.3483551155887,-11.356808484729243,-54.8628241334136
2025-01-17 16:15:00+00:00,432.1900024414063,434.1799926757813,431.35009765625,433.8175048828125,3063755,TSLA,337.5455769085105,328.9148176997504,8.630759208760082,4.603886988058974,4.026872220701108,50.06383816536867,137.36000061035156,615.97998046875,61.940060329317845,44.388253773288575,41.92975922682718,49.30524286621137,10.927927034376216,328.11965866088866,165.29127229778874,658.7022032564662,-2.4628859346888134,27.677145825428706
2025-01-17 16:30:00+00:00,231.2899932861328,231.32000732421875,230.0800018310547,230.26629638671875,1512852,AAPL,321.0410722128502,321.60751982471106,-0.5664476118608377,3.569820068075012,-4.13626767993585,49.98603873598465,137.36000061035156,615.97998046875,19.411286550104716,36.062598032227285,39.974038828627215,28.239716439427426,20.3444208735078,328.4359733581543,165.08734018490577,658.6106537279659,-1.7387070116572545,-32.39253303012251
2025-01-17 16:30:00+00:00,225.37399291992188,225.50999450683597,224.3300018310547,224.55499267578125,878353,AMZN,306.19705997637806,314.41844373960515,-8.221383763227095,1.2115793018145904,-9.432963065041685,50.0004381119291,137.36000061035156,615.97998046875,18.218000863905985,30.11439897612018,36.68749221112487,16.968212506110802,-7.7198839030515245,329.88547286987307,163.98287942659266,657.8512317230584,1.9197140166877489,-34.973260740359805
2025-01-17 16:30:00+00:00,196.15499877929688,196.1999969482422,195.58009338378903,195.6103973388672,466983,GOOGL,289.18372726291483,305.61784770992085,-16.434120447006023,-2.3175606479495325,-14.11655979905649,49.99264605467854,137.36000061035156,615.97998046875,12.170489987849907,24.133095980030088,32.50269346742661,7.393901005237041,-16.28619376971296,309.0757431030273,152.316774028334,613.7092911596953,4.442195046359302,-28.966816221154808
2025-01-17 16:30:00+00:00,615.4699096679688,615.6500244140625,613.6002807617188,614.75,271860,META,339.2708461455433,328.5165256573341,10.754320488209203,0.2968155792822147,10.457504908926989,50.03309764912741,137.36000061035156,615.97998046875,99.74301522700455,49.33640239568824,38.11392977684715,71.7813476333704,2.849863605174922,318.3617431640625,165.1364229149199,648.6345889939023,-11.911102665777321,100.77529829678464
2025-01-17 16:30:00+00:00,429.93499755859375,430.1300048828125,428.5499877929688,429.0199890136719,1323245,MSFT,353.0784065867939,335.96122664669247,17.117179940101437,3.660888451446059,13.456291488655378,49.99370042118802,137.36000061035156,615.97998046875,60.93769601712178,53.203500269499415,43.143786607731236,73.32292759303577,-3.395302130338937,332.908992767334,161.18642563693263,655.2818440411993,10.536141493468733,20.963192339353835
2025-01-17 16:30:00+00:00,138.13499450683594,138.22000122070312,137.86000061035156,138.13479614257812,4237104,NVDA,320.0101588261453,321.30741697972104,-1.29725815357574,2.6692591304416995,-3.9665172840174394,50.007435032401645,137.36000061035156,615.6500244140625,0.1619928272943733,35.5229977887644,40.603523668075624,25.36194603014195,-7.112316369185858,318.3067222595215,165.09183807678565,648.4903984130929,-11.876953894049791,-54.76765377316744
2025-01-17 16:30:00+00:00,433.889892578125,434.6799926757813,431.9500122070313,433.6700134277344,2801772,TSLA,337.4962903033129,329.6305722721665,7.8657180311464,3.7085509105826397,4.157167120563761,50.024285797736816,137.36000061035156,615.6500244140625,61.951953432126714,44.33264966988517,41.84656566867881,49.3048176722979,10.84879706174164,328.43707275390625,165.67179467442259,659.7806621027514,-2.906516594938921,27.816903902535344
2025-01-17 16:45:00+00:00,230.2698974609375,230.3699951171875,229.5500030517578,229.66110229492188,1211750,AAPL,320.90626137894503,322.22542634792615,-1.319164968981113,2.7030077346698893,-4.022172703651002,49.971681339931,137.86000061035156,615.6500244140625,19.21369160321453,35.95966364766162,39.884264995006404,28.110460952972062,20.304296918854174,328.6936279296875,165.5063082545928,659.7062444388731,-2.3189885794980682,-32.48062752335247
2025-01-17 16:45:00+00:00,224.55999755859372,224.72950744628903,224.3000030517578,224.63999938964844,531443,AMZN,306.0960672267455,314.9968762028685,-8.900808976123017,0.38224439251130815,-9.283053368634326,49.987236749113215,137.86000061035156,615.6500244140625,18.162790024043794,30.02737243978901,36.59863414326727,16.88484903283249,-7.731883927773119,330.1241279602051,164.41939568571703,658.9629193316391,1.285336588771031,-34.88305283601708
2025-01-17 16:45:00+00:00,195.60499572753903,195.6999969482422,195.4600067138672,195.63499450683597,350082,GOOGL,289.1020560390671,306.15525533649577,-17.053199297428648,-3.104844345476683,-13.948354951951965,49.99099506973999,137.86000061035156,615.6500244140625,12.092130646959664,24.048958508845892,32.41540893179348,7.316057662950726,-16.202677401921065,309.26287841796875,152.70972519067433,614.6823287993175,3.8434280366200824,-28.89279296861892
2025-01-17 16:45:00+00:00,614.72998046875,614.9400024414062,612.5183715820312,612.6900024414062,206093,META,338.8848170240424,328.86153289982246,10.023284124219913,-0.479218651537364,10.502502775757277,49.95433010605611,137.86000061035156,615.6500244140625,99.38047639649497,49.15946447139558,37.99676077832751,71.48487185753172,2.856745694206651,318.4283782958984,165.28200955227544,648.9923974004494,-12.135640808652454,100.39675510315713
2025-01-17 16:45:00+00:00,429.0650024414063,429.3890075683594,428.7900085449219,429.2900085449219,752819,MSFT,352.7933080272546,336.30067924390386,16.492628783350767,2.9151508354402624,13.577477947910506,49.989406532738606,137.86000061035156,615.6500244140625,60.995415018187494,53.10478132032621,43.03276762566041,73.24880870965782,-3.404671416140669,333.0073783874512,161.3144913567335,655.6363611009182,10.378395673984187,21.17787307229109
2025-01-17 16:45:00+00:00,138.1475067138672,138.2200927734375,137.906005859375,137.99000549316406,6381953,NVDA,319.746646098933,321.61099970681204,-1.8643536078790248,1.9592499467764053,-3.8236035546554303,49.99756231400953,137.86000061035156,614.9400024414062,0.02725012205783838,35.41227092090342,40.49260205740808,25.251608647894102,-7.110499138237901,318.2927780151367,165.15875467892428,648.6102873729853,-12.024731342711846,-54.755053976483104
2025-01-17 16:45:00+00:00,433.6899108886719,434.4700012207031,432.5,433.2550964355469,1898198,TSLA,337.20948461225817,329.8809327978294,7.328551814428749,3.033110320306874,4.295441494121875,49.99014892006207,137.86000061035156,614.9400024414062,61.91730835320188,44.247283398336236,41.74416250438413,49.25352518624045,10.837491530903339,328.3914680480957,165.73227245078783,659.8560129496714,-3.073076853479961,27.83528114435555
2025-01-17 17:00:00+00:00,229.63999938964844,230.05999755859372,229.4900054931641,229.72999572753903,1774980,AAPL,320.67417862999366,322.4623448666968,-1.7881662367031481,2.06885500890487,-3.857021245608018,49.990606135078195,137.906005859375,614.9400024414062,19.24894043738744,35.914502411353304,39.80094247337385,28.141622287312202,20.27001046632708,328.6094680786133,165.5924369391818,659.794341956977,-2.5754057997502855,-32.38562415093758
2025-01-17 17:00:00+00:00,224.66000366210935,224.69000244140625,224.2729034423828,224.46499633789065,639512,AMZN,305.8727659696701,315.20328201271116,-9.33051604304103,-0.2110192014843102,-9.11949684155672,49.99842337385208,137.906005859375,614.9400024414062,18.14524564259874,29.991416821768446,36.53110058950538,16.91204928629459,-7.666264672830701,330.0252182006836,164.51791135619092,659.0610409130654,0.9893954883017386,-34.856492167078585
2025-01-17 17:00:00+00:00,195.6000061035156,195.98570251464844,195.52999877929688,195.8999938964844,311491,GOOGL,288.9538779584108,306.3660014115092,-17.41212345309839,-3.651240051807126,-13.760883401291263,50.00507405356469,137.906005859375,614.9400024414062,12.157202306887722,24.046678650141537,32.36962660971743,7.400782730989761,-16.152922632884604,309.0552185058594,152.53468697277526,614.1245924514099,3.9858445603088626,-28.79083170014142
